Token,Num_Labels,Num_Occurrences
HSCC,1,5
Cao_Đẳng,1,5
Bolero,1,5
du,4,5
rám,2,5
228903,1,5
audiovideo,1,5
Vision,2,5
casual,3,5
Cơm_đồ,1,5
thể_xác,3,5
0986954423,1,5
gấp_gáp,1,5
vui_sướng,1,5
phòng_thí_nghiệm,3,5
thưởng_ngoạn,1,5
dễ_dãi,3,5
2750,4,5
60mm,1,5
An_Bình,4,5
P_Bến_Nghé,2,5
Tín,2,5
Tràm,2,5
căn_chỉnh,2,5
ASEM,1,5
0902,3,5
Pháp_chế,2,5
diễn_văn,2,5
Dae,1,5
D1,3,5
tweeter,1,5
cầu_vồng,3,5
tum,1,5
Tách,1,5
Chiến_thuật,2,5
đồng_nai,1,5
gấm,3,5
buông,4,5
Khuyến_cáo,5,5
7041P,1,5
triệu_chứng_bệnh,2,5
320i,1,5
Kazakhstan,1,5
bôi_nhọ,3,5
sai_trái,1,5
di_ưng,2,5
Đác_Lắc_Lâm_Đồng,1,5
match,1,5
Việt_Nam_Tiross,1,5
plastic,2,5
villa,2,5
Sprovn_Facebook,1,5
Hà_Nội_Quy_cách,1,5
Nguyễn_Hương_Linh,1,5
La_Bettola,1,5
bươc,4,5
Energizer_Lightning,1,5
TẾT,2,5
Tô_điểm,2,5
HCSN,1,5
373D,1,5
638g,1,5
cả_triệu,2,5
hoàn_trả,3,5
trung_chuyển,3,5
Hà_Công_Trường,1,5
lọt_thỏm,5,5
hạ_sốt,1,5
nước_miếng,3,5
thượng_phong,2,5
25122017,1,5
nghỉ_chân,3,5
PL,1,5
Bánh_Tráng,1,5
Phú_Quốc_ngộ_nghĩnh,1,5
hot_dành,1,5
Hà_Trần_còn,1,5
rữa,2,5
Thiên_đường,1,5
Thôngsô_kỹ,2,5
AFC,2,5
nickel,1,5
trấn_tĩnh,3,5
Rebecca_Bryant,1,5
opal,2,5
P1,3,5
bắp_thịt,1,5
Phát_huy,2,5
Sàng,1,5
Hoàng_Xá,1,5
Cộng,4,5
Nhận_xét,1,5
Atletico,1,5
gù,3,5
Truyền_thống,1,5
đứt_quãng,1,5
Sốt,1,5
TÌNH_NHÂN,1,5
thấp_điểm,2,5
n_v,2,5
nắng_mưa,4,5
BÌNH_MINH,2,5
đồng_thời_tiết_kiệm,3,5
đồngUSD,1,5
giòn_rụm,2,5
HPL550,1,5
kiệt_sức,2,5
selection,1,5
Hà_Nội_Đơn,1,5
M88,1,5
đầu_lọc,2,5
phiếuTheo,1,5
học_sinh_học,1,5
hàng_quán,2,5
trọng_đạo,2,5
tươm_tất,2,5
thủy_cực,1,5
lazer,2,5
thông_quan,4,5
Phúc_Linh,1,5
QCG,1,5
Vàm_Cống,1,5
hương_hoa_hồng,2,5
luyên,4,5
Tây_Hiếu,1,5
3kg,3,5
Ung_thư,1,5
SkyViet,1,5
492017NĐCP,1,5
294,3,5
xử_lý_tài_chính,2,5
1610,4,5
giá_như,4,5
SG,2,5
Assassins,1,5
12h30,1,5
KHÁCH_SẠN,2,5
Q_Bình,1,5
cù_lao,3,5
whipping,1,5
British_Columbia,1,5
ban_công_tác,1,5
gài,3,5
32000,2,5
Google_Maps,3,5
Á_Đây,4,5
CHUYÊN_NGHIỆP,2,5
xí,3,5
tình_thương_yêu,1,5
như_ý_muốn,4,5
Tritan,1,5
Quỳnh_Lưu,1,5
Holiday,2,5
Mệnh,1,5
Porsche_Exclusive,1,5
Card,2,5
menswear,1,5
Vị_gừng,1,5
hiện_thân,3,5
ý_nghĩ,3,5
cảm_giác_thư_thái,4,5
EP1722,1,5
nhập_cư,3,5
cầu_vượt,1,5
12000mAh,1,5
21h30,2,5
Thước_đo,2,5
O972222958,1,5
nã,2,5
tế_nhị,3,5
Sở_hữu_trí_tuệ,2,5
toa,3,5
nô_đùa,1,5
nôn_nao,1,5
chiều_chuộng,3,5
ường,4,5
Ipad_Air,1,5
Trần_Tuấn,1,5
Pin_Sạc,3,5
Quần_thể_thao,1,5
rương,1,5
hot_girl,2,5
Quảng_bá,2,5
Việt_Đức,2,5
Quỳnh_Nguyên,1,5
lạnh_lùng,3,5
Đoạn,4,5
chứa_chất_béo,2,5
Care_Whitening,1,5
Nghiệm_thu,2,5
chitiết,1,5
tận_thế,2,5
nổi_bật_vẻ,2,5
912,3,5
David_Luiz,1,5
0906,1,5
tập_tục,2,5
trắng_da,2,5
kì_lạ,2,5
ì_ạch,3,5
ván_đấu,3,5
VietinBank,1,5
trớ_trêu,2,5
Ok,2,5
ĐỘ,2,5
đếmtimer,1,5
Khởi_sắc,1,5
thực_dân,2,5
WF20,1,5
Carlmann,1,5
Mê,2,5
xanh_xao,1,5
CGiayaxuria,1,5
hànhtrình,2,5
khác_nào,3,5
vô_bờ,4,5
264,5,5
Một_ít,2,5
xuất_sứ,1,5
ba_triệu,2,5
hào_nhoáng,4,5
Tiêu_chí,4,5
Xem_lại,4,5
11kg,1,5
Văn_Thánh,1,5
eo_hẹp,4,5
tô_thủy_tinh,1,5
điều_trần,2,5
bò_viên,2,5
0972,3,5
Né,3,5
tennis,3,5
băn,2,5
Cánh_quạt,1,5
chứng_minh_thư,4,5
Posay,1,5
đương_kim,1,5
răng_nanh,1,5
da_thuộc,1,5
Giáng,1,5
tiếp_sức,3,5
CON,1,5
cao_dáng,1,5
MrPhú,1,5
trả_góp,2,5
Sleeping_Mask,1,5
mát_lành,3,5
bịđiện,1,5
đồng_hương,4,5
Phanh_đĩa,1,5
AT1,1,5
Đáp_án,1,5
Dries_Mertens,1,5
ách_tắc,2,5
ba_rọi,1,5
1900636131,1,5
09m,2,5
ICAO,2,5
bật_tắt,2,5
xảo_quyệt,3,5
Narciso_Rodriguez,1,5
13W,1,5
đầu_tư_sản_phẩm,1,5
suôt,2,5
Móng_giò,2,5
mê_đắm,3,5
nonvolatile,1,5
NÀY,2,5
Súp_Mộc,1,5
ĐẦU,2,5
NỘI_DUNG,3,5
sầu,2,5
côn_đồ,2,5
bán_hoa_quả,2,5
090911570490,1,5
095,1,5
tụt_dốc,2,5
Sẵn_sàng,4,5
Việt_Nam_Chuyên,1,5
Polymer,2,5
700m,2,5
CVC,2,5
9095,3,5
đông_đủ,3,5
352g,1,5
Nguyễn_Huệ_Họa_sĩ,1,5
thờigian,3,5
01226858586,2,5
thứ_trưởng,5,5
đánh_đổi,2,5
34217,1,5
ghế_bành,1,5
thủy_điện,3,5
Út_Diệu_Restaurant,1,5
Etihad,2,5
đánh_lừa,3,5
Giảm_cân,3,5
Bà_Vân,1,5
Lệ_phí,1,5
HVN,2,5
Mạc,2,5
Lễ_tân,1,5
Website_httpvuabatmuoicom,1,5
Land_Rover,2,5
ngọc_ngà,2,5
phòng_hộ,2,5
VậnChuyển,1,5
vững_bền,3,5
soprano,1,5
trích_đoạn,2,5
tụi,2,5
trình_diện,2,5
0961958460,1,5
vỡNgoài,1,5
80cm,2,5
Thiên_Long,2,5
khám_nghiệm,1,5
Củ,2,5
Đặc_Biệt,1,5
Huân,3,5
2021,4,5
KCA,2,5
Thành_Công,2,5
mắt_xích,4,5
rỏ,2,5
ECOLIFE,1,5
CR2032,1,5
ron,2,5
veo,3,5
gờm,2,5
vét,3,5
minh_hoạ,2,5
hòa_đồng,1,5
thôn_xóm,1,5
BCĐTƯVSATTP,1,5
độ_lượng,2,5
Thanh_Hoa,2,5
say_sưa,4,5
phân_công_lịch,1,5
thành_đạt,2,5
Buôn_Đôn,2,5
MASCARA,1,5
sắm_sửa,3,5
55s,1,5
VNPTVinaphone,1,5
chuồng_trại,2,5
Pop,3,5
Hồ_Chí,4,5
kỉ,1,5
nan_hoa,1,5
9900,1,5
Thời_lượng,1,5
refill,2,5
Harman_International,1,5
1084,2,5
Dao_cạo,1,5
Clinic,1,5
gian_nan,4,5
bảng_màu,3,5
Phạt,1,5
dát,4,5
điểu,4,5
phồn_vinh,2,5
GHẾ,2,5
hớp_hồn,2,5
091,2,5
bộn,2,5
glutathione,2,5
mẫn_cảm,3,5
mắt_mũi,2,5
chính_tả,2,5
MrTuấn,1,5
1959,2,5
hêt,3,5
Hà_nội,2,5
nước_da,4,5
hình_thức_ăn,1,5
Huy_động,4,5
daishi,1,5
run_rẩy,3,5
Variable,1,5
Angel_Langger,1,5
văn_thư,3,5
3035,3,5
Pentax,1,5
60x,1,5
LỄ,1,5
1200V,1,5
cở,3,5
huyết_áp_điện_tử,1,5
ĐẶT,2,5
TIROSS,1,5
Tái_cơ_cấu,2,5
4g,5,5
Ôm,3,5
honda,2,5
Văn_Thùy_Dương,1,5
xem_tuổi,1,5
da_gà,2,5
Ổn_định,3,5
qúa,2,5
CBR300R,1,5
9h00,4,5
QUÝ,3,5
S_ử,1,5
300mm,2,5
70ml,2,5
Z900RS,1,5
SueMall,1,5
đồng_tính,4,5
tái_thuê,1,5
nơron,1,5
600mm,2,5
vụ_trưởng,2,5
Nhóm_họa_sĩ,1,5
nộimàng,1,5
699825,1,5
solar,1,5
legging,1,5
ETUDE,1,5
05cm,1,5
ăn_táo,1,5
Line,2,5
938,3,5
Tổng_nguồn,1,5
Kon_Chrăh,1,5
Trương_Thị,1,5
mạo,4,5
CAAV,1,5
trọng_đại,3,5
Hideo_Matsushita,1,5
Teflon,2,5
Tập_Cận,1,5
Towers,1,5
CityAirbus,1,5
0965570643,1,5
lập_nghiệp,4,5
HC,1,5
bị_động_thai,2,5
DỤNG_CỤ,2,5
KTT,2,5
Kinh_Doanh,2,5
truất,1,5
Mỹ_Lệ,2,5
khổ_qua,1,5
chuyên_gia_tài_chính,2,5
dạ_tiệc,3,5
công_ước,2,5
TRỌN_GÓI,2,5
140g,1,5
Trúc,1,5
điển,3,5
năm1988,1,5
Quang_Trung,3,5
Hòa_âm,1,5
chịu_chơi,2,5
Salad,2,5
02462929011,1,5
bán_sỉ,2,5
600000,3,5
Chạm,2,5
Elle_Fanning,1,5
Carbohydrat,1,5
kit,1,5
rẻmàng,1,5
19000,3,5
APP,2,5
Năm_ngoái,3,5
Pozza,1,5
dây_leo,3,5
chống_đỡ,4,5
tổng_tín_dụng,1,5
quy_hoạch_vùng,2,5
cắp,4,5
Văn_Chấn,1,5
Aau,1,5
Trước_kia,4,5
sáng_giá,4,5
thí_nghiệm,3,5
Phó_thống_đốc,2,5
Gali,1,5
sur_ton,2,5
SSS,2,5
định_kì,4,5
Ẩm_Thực_Phố,1,5
ATP,2,5
hôn_em,1,5
14110,2,5
ruộm,2,5
Mía,1,5
EICMA,1,5
biệt_lập,2,5
E_dầu,1,5
Chứa_thành_phần,1,5
phủi,3,5
quần_vợt,2,5
Tiền_đạo,1,5
thoang,1,5
thường_trú,3,5
Klopp,1,5
tổng_quát,3,5
thú_y,3,5
CTY,1,5
nốt_nhạc,3,5
RedHouse,1,5
mù_quáng,2,5
đoàng,1,5
LẺ,2,5
Tín_Phát,1,5
AVRCP,1,5
Việt_Nam_Juniata,1,5
riêu,3,5
Team_Group,1,5
chủ_đích,5,5
1518,3,5
2kgtrở,1,5
Chiều_dài,2,5
lơp,3,5
mộ_điệu,1,5
442,4,5
256mg,1,5
Eclipse,1,5
lạp_xưởng,2,5
trắng_tinh_khôi,3,5
phưng_phức,1,5
kinhban,1,5
động_cơ_điện,2,5
Trở_thành,2,5
phố_phường,1,5
Thời_Gian,4,5
EVNHCMC,1,5
selen,3,5
Con_người,5,5
vui_mắt,2,5
beauty,2,5
Sydney,3,5
Thiết_lập,3,5
bộ_tộc,2,5
custom,2,5
Việt_Nam_Chính_phủ,2,5
bế_ẵm,1,5
Mỳ,2,5
Đeo,3,5
tôn_da,2,5
rủ_rê,4,5
bâu,3,5
Mắc,4,5
Shin_Milk,1,5
bảo_thủ,4,5
vn,2,5
OM,2,5
làm_khó,3,5
Nhập,2,5
VoltageBoost,1,5
PG,2,5
Juniata_bang,1,5
Mirato,1,5
Bền,2,5
Âm_lịch,3,5
hết_mực,3,5
kho_bạc,2,5
đen_tối,3,5
Gươm,2,5
1450,2,5
hộ_tịch,2,5
TMN9,1,5
4m,2,5
vật_vã,2,5
cớ,3,5
béo_bở,5,5
tiềm_thức,5,5
Q_Tân_Bình,1,5
tái_sống,1,5
snack,3,5
rùi,2,5
25012018,2,5
Xe_tải,1,5
đay,4,5
Nắng,2,5
Mexico,2,5
Đợi,3,5
1978,5,5
Bajaj,1,5
Sonya,1,5
Gắp,3,5
hàng_ngũ,2,5
xa_vời,4,5
35K,2,5
Lạng_Sơn,2,5
Buôn_Ma_Thuột,4,5
chuyện_trò,4,5
22h00,2,5
Bluetooth_Plantronics,1,5
khấu_trừ,3,5
60gr,1,5
Menu,2,5
gò_bó,3,5
vợ_con,1,5
Yamaha_Aerox,1,5
Hoàng_Bình_Quân,1,5
VS,2,5
LA090112,1,5
440102,1,5
Bradley_Kickett,1,5
tảđược,1,5
ÂM,2,5
vóc,3,5
Máu,4,5
Đồng_Tâm,3,5
bán_tháo,2,5
thunggohungdatgmailcom,1,5
A120G,1,5
Tokyo_Hồ,1,5
Outlander,1,5
CO2,3,5
cá_rô_phi,2,5
Nguyễn_Ngọc_Đại_Lâm,1,5
nickname,3,5
biển_cả,3,5
gọn_ghẽ,1,5
kíchthước,1,5
Nhật_Bản_Vẽ,1,5
chướng_ngại_vật,2,5
ngây_ngô,1,5
Friday,2,5
chuyển_tông,1,5
Sau_đây,1,5
20mm,2,5
ỡ,2,5
màn_ảnh,3,5
du_học,2,5
giao_hưởng,2,5
Florence,2,5
Thiên_Bằng,1,5
sach,4,5
đá_cuội,3,5
Tùng,2,5
LA131204,1,5
trước_tụy,1,5
Hương_Giang,2,5
nước_ngầm,2,5
Aquatex_Bentre,1,5
Restaurant,2,5
dopamine,2,5
Môn,2,5
hoà_tan,2,5
sinh_mạng,3,5
Lớp_kem,1,5
Tết_Nguyên_Đán,1,5
NÉN,2,5
Khu_nhà,1,5
Cộng_sự,1,5
BIM,1,5
phân_thân,2,5
cá_chim,1,5
Trừ,3,5
đỏ_rực,4,5
bọ_cạp,2,5
Ước_mơ,4,5
soán,2,5
tư_thương,2,5
kho_tàng,3,5
lún,2,5
CƠ_SỞ,2,5
0933707707,1,5
InterLock,1,5
Nguyễn_Văn_Thiện_Lâm_Đồng,1,5
Cashmere,1,5
tư_vấn_viên,3,5
men_tụy,1,5
42000,4,5
xả_hơi,2,5
203,4,5
C10,2,5
033,2,5
hòa_giải,3,5
kéo_lại,2,5
xây_cất,1,5
mưa_phùn,2,5
chằm_chằm,1,5
WLCA32041TH,1,5
Phụ_thuộc,2,5
Center,5,5
nghiệm_thu_thanh_toán,1,5
gió_lùa,2,5
xâm_chiếm,2,5
nhu,3,5
MỪNG,1,5
Tạp_chí,4,5
tranvanlambaoangmailcom,1,5
Giả_dụ,2,5
CTQTEC,1,5
điện_toán,3,5
Nguyễn_Ngọc_Thiện,2,5
Hoàng_Oanh,1,5
THẢO,2,5
tổ_tiên,3,5
USDm2chu,1,5
macca,1,5
Israel_Kfar,1,5
thành_công_luận_án,1,5
Ngũ_hành,2,5
MD,2,5
kham,4,5
lạc_đà,3,5
sánh_bước,1,5
Southwest,1,5
om_s,1,5
100240VAC,2,5
Trần_Bình,2,5
tự_dưng,2,5
Tri_thức,2,5
345,4,5
nhàkínhmàng,1,5
Bông_Lan,1,5
Hà_Ra,1,5
Chương_Trình,1,5
Lộ_trình,2,5
sáng_mắt,3,5
HSF,1,5
PREMIUM,1,5
trước_tác_động,2,5
MÀU_SẮC,1,5
Tianxi,1,5
Porto,1,5
Armani,1,5
200000đ,2,5
Tạ_Ngọc_Điệp,1,5
Nhận_thức,4,5
Tính_Năng,1,5
tức_tốc,3,5
Baccarat,1,5
Jabra,1,5
601,4,5
âu_lo,2,5
Magneto,1,5
thiu,4,5
quân_số,4,5
sản_vật,3,5
hội_đoàn,1,5
đậu_đũa,3,5
ibet888,1,5
B12,2,5
Tât_nhiên,2,5
CMCN40,2,5
Cư_xá,1,5
triệt_tiêu,3,5
lăng_kính,1,5
Space,2,5
Pizza,1,5
LÁ,1,5
SKKD,1,5
tạo_hình_nhân_vật,1,5
Tân_Tích,1,5
kì_cựu,2,5
mun,3,5
lập_luận,3,5
sở_hữu_cổ_phần,1,5
Á_Đông,4,5
dưỡng_khí,4,5
Tỏa,2,5
đất_nung,1,5
Hiệp,4,5
CAN,2,5
Đ_ặ,1,5
ma_mị,3,5
hậu_kiểm,3,5
bán_đảo,4,5
tháng_ngày,3,5
MediKareDK39,1,5
Chị_gái,1,5
Gợi,1,5
siêu_bền,2,5
Lý_Quí,1,5
Manh_nha,1,5
chân_bỏ,1,5
nấm_mèo,3,5
yêu_chiều,1,5
BC32,1,5
nhút_nhát,2,5
tháng_sinh,2,5
kẹo_ngọt,3,5
gia_giảm,2,5
Diễn_viên,2,5
660L,1,5
SPF50,1,5
thạo,2,5
wireless,1,5
Dnee,1,5
CC,2,5
510ml,1,5
dịch_tụy,1,5
EVO,1,5
Trà_Sữa,1,5
DK,2,5
cồng_chiêng,2,5
Gió,1,5
geysey,1,5
Trung_Quốc_Vương_Nghị,1,5
SUGAR,1,5
Lensatic,1,5
Lênin,1,5
CTA,1,5
bưu_phẩm,2,5
Thiếu_tá,2,5
lời_giải_đáp,2,5
Thanh_Tâm,2,5
tẩu,2,5
tu_sửa,4,5
55k,1,5
cácmón,1,5
cấu,3,5
31106,1,5
VH,3,5
Rouge_Spencer,1,5
thông_thương,4,5
Văn_trẻ,1,5
Rau_cần,2,5
Kẽm,3,5
đại_tiện,1,5
sừng_sỏ,2,5
đúc_kết,3,5
bầu_bạn,1,5
Nam_Chất_liệu,1,5
đậm_đặc,2,5
cell,1,5
20kva,1,5
TOKYO,1,5
USBUSB,1,5
Bộ_cánh,1,5
bàn_tán,5,5
Tôm_Tích,1,5
phưc,2,5
thủ_trưởng,2,5
Chuyên_Cung_Cấp,1,5
G2616,1,5
Nhúng,2,5
đi_đứng,1,5
2B,1,5
850000,3,5
vô_dụng,4,5
tấnnăm,3,5
Oscar,2,5
Rạch,2,5
Check,2,5
sứt,3,5
đặc_cách,3,5
H7N9_Ebola,1,5
0902616466,1,5
20W,2,5
1973,3,5
cao_lanh,2,5
Sugars,1,5
bạch_đàn,2,5
Dong,2,5
đụng_độ,1,5
động_học,1,5
Lâu_lâu,1,5
malic,2,5
Delta,1,5
cân_xứng,3,5
3112,3,5
ERSF181,1,5
bầu_cử,2,5
KOI,1,5
0102,2,5
gạo_cội,2,5
phẩmCông,1,5
NHÀ_NƯỚC,1,5
Thân_thiện,1,5
ITC,2,5
đung_đưa,2,5
Ha_Nôi,1,5
bất_thình_lình,2,5
Ổ_đĩa,1,5
Tam_Đảo,1,5
Tận_Nơi,2,5
cơ_điện,3,5
chiphí,1,5
Impression_Stripies,1,5
Fast,3,5
rốt,4,5
1988,4,5
adventure,2,5
Hiệp_Bình,2,5
COLTD,1,5
Nou_Camp,1,5
hòa_cơ_thể,2,5
logic,3,5
Phuc_Khang_Corporation,1,5
Natural_Spray,1,5
Somate,1,5
chứng_cứ,4,5
MsHường,1,5
Hòa_Hưng,1,5
Hồ_Chí_Minh_dưới,1,5
ẩmthực,1,5
white,1,5
Bankplus,1,5
đệm_ghế,1,5
US,4,5
thiên_hướng,2,5
Vũ_Hồng_Anh,1,5
diễn_tập,1,5
200000000,2,5
Roadster,1,5
Chị_Giang,1,5
14000,4,5
Wed,1,5
bộc_bạch,3,5
vi_mô,2,5
8559,1,5
kín_kẽ,3,5
thư_thả,2,5
Chà_Là,1,5
Sử_Dụng,4,5
Nguyễn_Mỹ_Hảo,1,5
cove,1,5
Sava_Tefen,1,5
Phát_Đạt,1,5
GIỐNG,1,5
Nam_cao,3,5
4Ω,1,5
Má,2,5
măng_tây,1,5
ngòai,2,5
chả_lụa,2,5
Tố,5,5
bát_ngát,4,5
bay_nhảy,2,5
table,3,5
Nhà_thờ,2,5
Sĩ,2,5
giỏi_giang,2,5
kỳ_bí,3,5
sáo,2,5
Vellfire,1,5
Mỹ_nhân,1,5
U19,1,5
Ổ_Cứng_Di_Động,1,5
Veloster,1,5
quảng,3,5
DOE6,1,5
thu_nhận,5,5
sự_tích,2,5
thẻ_đỏ,1,5
1214,3,5
ngậm_miệng,1,5
tán_thành,3,5
Hello,2,5
phòng_trừ,2,5
30L,1,5
Lamcosme_Eau,1,5
tái_đầu_tư,4,5
rơm,2,5
khung_kèo,1,5
Mạng_lưới,3,5
tich,3,5
Đào_An_Duyên,1,5
Đề_xuất,3,5
Hồ_Chí_Minh_Tel,3,5
vanila,2,5
Mặt_hàng,1,5
CR26KT,1,5
hoàn_thiện_vẻ,1,5
phụ_từ,1,5
Honda_Monkey,1,5
Côn_Đảo,3,5
media,3,5
bâc,2,5
tiền_sử_sảy,1,5
Speedmaster,1,5
Vở,1,5
Phát_âm,2,5
Quận_Bắc,2,5
tiếng_tăm,3,5
Kem_trị,1,5
130000,4,5
Park_Hangseo,2,5
Xuân_Mai,1,5
Bình_Quới,1,5
chưaServo,1,5
Gan_Mật,1,5
DA_LIỄU,1,5
Analog,2,5
Lê_Lợi,3,5
Bụng,1,5
lá_chắn,4,5
EP1731,1,5
từ_trường,4,5
VHTT,2,5
Trần_Đăng_Khuê,1,5
SURVIVOR,1,5
tân_trang,4,5
La_Liga,1,5
Tài_Chính,1,5
trưởng_thôn,2,5
Dimsum,1,5
quậy_phá,2,5
trụng,2,5
NẮNG,2,5
Tính_chất,3,5
BƠM,2,5
1564,1,5
bánh_bò,2,5
turnbased,1,5
Ưu_đãi,2,5
hối_tiếc,4,5
chó_sói,1,5
PowerLine,1,5
nghìn_tỉ,1,5
Lipstick,1,5
nghĩa_trang,3,5
Va,3,5
một_cách_lập,1,5
kế_hoạch_hóa,3,5
Đại_Thành,2,5
ké,2,5
2g,3,5
Friend_Vị,1,5
France,3,5
hiện_đại_tiện_nghi,3,5
Chanh,3,5
chia_cắt,3,5
SoundBuds,1,5
chuyêncung,2,5
nghi_ngại,4,5
tô_son,1,5
Mr_Tuấn,2,5
Tí,2,5
Xuất_phát,4,5
hoảng_hốt,2,5
temperature,2,5
diễn_giải,3,5
alpha,2,5
Bộ_luật,4,5
giảng_đường,3,5
Cộng_Hoà_Séc,1,5
Cristiano_Ronaldo,1,5
khí_tượng,2,5
Phan_Hoàng_Thu,1,5
biểu_trưng,4,5
Kiêu,2,5
Northridge,1,5
1410,2,5
vane,1,5
Cà_pháo,1,5
Trần_Hoàng_Vũ_Nguyên,1,5
nhà_văn_phòng,4,5
khom,2,5
Dạo,2,5
BlackBerry,1,5
Cấu_hình,1,5
thất_thu,4,5
13h,2,5
tiêu_sọ,2,5
ép_buộc,3,5
nhânngày,1,5
Thiện_Chánh_P12,1,5
ETL,1,5
7ml,1,5
Tây_Nguyên_Gia_Lai,1,5
sâu_răng,1,5
Nam_tính,1,5
2512018,1,5
đương_sự,1,5
chuyên_gia_giáo_dục,1,5
Tuỳ,2,5
fax,3,5
nôngnghiệp,1,5
Miu,2,5
bầu_thường,1,5
cấp_bậc,2,5
0908874084,1,5
Lưu,3,5
choàng,3,5
Đức_Thịnh,2,5
Bóng_đèn,2,5
viễn,2,5
Trương_Hồng_Sơn,1,5
0868,1,5
thuyền_rồng,2,5
Olympiacos,1,5
750kva,1,5
cẩu_thả,4,5
muối_ăn,1,5
La_Fonte,1,5
hợp_thời,4,5
ào,3,5
Residences,1,5
TWIN,1,5
Appstore,2,5
gảy,1,5
BNĐP,1,5
Ảnh_Facebook,1,5
3ml,2,5
xuống_dốc,3,5
Sưa,2,5
Ảnh_Getty,2,5
rực,5,5
liên_hiệp,3,5
Black_Desert,1,5
Milpitas,1,5
BCI,1,5
quyêt,5,5
Benny,1,5
656,3,5
Mai_Châu,2,5
Viva_Riverside,1,5
Nha_Trang_Khánh_Hòa_Phú_Quốc,1,5
nhảm,3,5
Ukraine,3,5
truyền_bá_vẻ,1,5
thần_bí,2,5
nhà_khách_hàng,2,5
MIỄN_PHÍ,2,5
di,3,5
tơ_tằm,2,5
tomboy,1,5
gà_ta,3,5
Bánh_Solo,1,5
kết_nạp,1,5
nhay,3,5
hoạc,2,5
phượt,5,5
3110,3,5
simili,3,5
MẶT,2,5
area,2,5
Jojoba,1,5
Thám_Phường,1,5
t_ố,2,5
Bar_Kích_thước_dây,1,5
quý_nhân,1,5
Hấp,1,5
lặt_vặt,3,5
trưng_dụng,2,5
AT3MM,1,5
NGOẠI_NHẬP,2,5
địa_phận,2,5
ổ_khoá,2,5
áp_tròng,1,5
Atletico_Madrid,1,5
cầu_xin,1,5
Rockets,1,5
CẢNH_QUAN,1,5
Đi_tiểu,1,5
Gạo_nếp,3,5
Time_Towers,1,5
FI,1,5
nói_dối,2,5
¾,3,5
thổn_thức,2,5
dư_âm,4,5
Đăc,4,5
Duy_Khánh,2,5
phó_giáo_sư,2,5
hoàn_thành_công_việc,3,5
XÀ_PHÒNG,1,5
Stim_Fit,1,5
BPMC,1,5
2Series,1,5
Sunmax,1,5
Henry,3,5
Becamex,1,5
GSB,1,5
Danang_Dragons,1,5
alkaline,1,5
restrictor,1,5
cô_giáo_chủ_nhiệm,1,5
vương_miện,3,5
tha,3,5
Thái_Lạc,1,5
bí_đao,1,5
603,1,5
xếp_đặt,1,5
CÔNGTY,2,5
Acoustic,3,5
Phạm_Trung,2,5
nhan,1,5
BELLY,1,5
CHỨA,1,5
rất_mực,4,5
LC,5,5
FAMIDOOR,1,5
20162018,2,5
xingfa,1,5
sơ_tuyển,1,5
nghèo_đói,5,5
45Ah,1,5
MẪU,1,5
DVKT,1,5
ra_lò,4,5
cô_độc,1,5
lúa_mì,2,5
đúp,2,5
giả_vờ,3,5
ngất,4,5
thương_vong,4,5
Cocoa,1,5
25kva,1,5
Chỉ_huy,2,5
cellulose,2,5
Bến_Nghé,3,5
tính_tình,2,5
QL5_Hồng,1,5
WWE,1,5
Hà_Đô,1,5
Học_bổng,1,5
Lovite,1,5
VENTUS,1,5
GÀ,3,5
chìa_khoá,3,5
Hamburger,1,5
Nguyễn_Đức,3,5
Nguyễn_Văn_Cừ,2,5
Cát_Miên,1,5
zinc,1,5
Moigus,1,5
747,2,5
hoa_cúc_vàng,1,5
ngắn_tỷ_số,1,5
AI,3,5
Hồng_Văn_Lâm_Hưng_Yên,1,5
UV100,1,5
trang_trại,3,5
dược_sĩ,3,5
Aladdin,1,5
friend,2,5
Sóc_Sơn,2,5
Tucson,1,5
thuốc_men,1,5
tệp_tin,2,5
Hạt_giống,2,5
Dịch_Vọng,1,5
vin,2,5
mơ_hồ,3,5
triệu_tập,4,5
Lê_Hòa,1,5
Cua_đồng,1,5
MTơnbun,1,5
Panigale,1,5
phútlần,3,5
tránh_né,2,5
mất_mùa,1,5
cần_cù,3,5
thừa_kế,2,5
Tương_lai,2,5
bưu_chính,4,5
Nguyễn_Tất_Thành,2,5
MỨC,3,5
Strip,1,5
tán_tỉnh,2,5
luôn_thể_hiện,3,5
Xông_hơi,2,5
Phó_Cục_trưởng,2,5
oval,3,5
song_ngữ,4,5
Đường_bộ,2,5
Hồ_Chí_Minh_HoREA,1,5
Số07_Ngõ,1,5
thử_hỏi,2,5
Nghiệm,2,5
PTBV,1,5
trao_gửi,3,5
ruột_gà,1,5
gở,3,5
Modulo,1,5
kiên_cố,3,5
MLAT,1,5
nhất_định_nghĩa,1,5
hun,3,5
Nghĩa_Đàn,2,5
Stamford_Bridge,1,5
Tiểu_đường,1,5
thả_nổi,4,5
mô_tụy,1,5
435,4,5
XIV,3,5
VCCI,3,5
kiêu_hãnh,3,5
tập_trung_cao,2,5
nhấn_chìm,3,5
sandwich,2,5
280ml,1,5
Dệt_Nam_Định,1,5
Thịnh,4,5
sốt_sắng,3,5
dăm_bảy,1,5
217,2,5
tham_ô,3,5
Eyebrow_Pencil,1,5
Bảo_mật,2,5
