Token,Num_Labels,Num_Occurrences
kiểm_chứng,11,35
sẻ,10,35
tang_lễ,3,35
nguyễn_phú,3,35
đằng,11,35
bình_luận,10,35
nokia,3,35
tạp_chất,6,35
v_a,1,35
đình_chỉ,6,35
buôn,10,35
chủng,5,35
xu,9,35
thu_hẹp,13,35
cook,2,35
thấu_hiểu,9,34
diamond,7,34
flash,3,34
makeup,4,34
han,4,34
quả_thực,7,34
ngư_dân,5,34
acoustic,3,34
final,1,34
tâm_hồn,10,34
nguy_hại,10,34
quân_đoàn,1,34
nhớt,7,34
ức_chế,7,34
nhắn,9,34
khac,9,34
cần_thơ,11,34
đậu_phụ,4,34
dữ_dội,5,34
xỉn,3,34
bưu_điện,7,34
lan_can,3,34
bắt_nguồn,10,34
dây_điện,5,34
làm_giàu,6,34
gián_tiếp,9,34
thắt_lưng,4,34
cốt,9,34
cất_giữ,8,34
thưa,10,34
đồng_đều,7,34
phuộc,1,34
nguyễn_hữu,7,34
kane,1,34
vò,5,34
tiết_mục,4,34
đam,8,34
mở_đầu,13,34
cắt_giảm,10,34
lưa,6,34
bước_tiến,9,34
đạn,4,34
trước_tiên,8,34
nghẹt,4,34
bon,4,34
mhc,1,34
blog,4,34
thứ_tư,9,34
bị_thương,9,34
ệ,3,34
dụng,11,34
đường_phèn,4,34
làm_nên,11,34
soạn_thảo,7,34
xem_lại,10,34
bún_chả,1,34
hãm,4,34
phỏng_vấn,11,34
quá_khứ,7,34
view,5,34
star,6,34
sầu_riêng,4,34
chổi,5,34
phục,9,34
sakura,3,34
sắt_sơn,2,34
honeydeal,3,34
box,7,34
ap,5,34
audition,1,34
him,2,34
ngoại_thương,6,34
mét,6,34
thêu,4,34
vùng_xa,7,34
chanel,3,34
sai_sót,9,34
sgl,1,34
khôi_phục,11,34
vịnh,7,34
méo,6,33
rạn,5,33
mâu_thuẫn,8,33
combat,2,33
sệt,4,33
skater,1,33
arena,3,33
gà_chọi,2,33
thế_là,7,33
gs,8,33
nghệ_an,7,33
sót,9,33
mãn_tính,4,33
người_nhà,9,33
lăng,5,33
giang_hồ,2,33
khắc_nghiệt,9,33
chảnh,9,33
đánh_bại,4,33
chịu_khó,8,33
ể,3,33
bỏ_túi,9,33
cuống,5,33
nạc,3,33
giỏ,8,33
dashi,1,33
loạn,11,33
tây_thạnh,2,33
rễ,5,33
tri_thức,9,33
sd,2,33
chiến_tranh,7,33
công_nhân_viên,6,33
phật_giáo,2,33
tàu_bay,3,33
nhậu,4,33
vấp,9,33
rào_cản,10,33
sáng_sủa,7,33
bổ_nhiệm,8,33
htðct,1,33
thời_thượng,5,33
giải_tỏa,12,33
sảy,3,33
xuất_thân,8,33
chín_tới,3,33
otg,1,33
hội_tụ,10,33
tùy_chỉnh,5,33
thuế_thu_nhập,5,33
green,8,33
ốm_nghén,1,33
tư_cách,13,33
đại_sứ_quán,6,33
salon,6,33
titan,4,33
đàm_thoại,1,33
flc,4,33
cùi,5,33
dẹp,11,33
balo,4,33
lân_cận,9,33
alu,1,33
casino,3,33
xã_hội_hóa,7,33
đẹp_đẽ,5,33
trao_tặng,7,33
rung,8,33
bus,5,33
battle,1,33
xà_bông,3,33
bản_quyền,7,33
cừu,4,33
mèo,9,33
doanh_nhân,15,33
cống,4,33
khủng_khiếp,9,33
nồng_nàn,5,33
minecraft,1,33
vương_quốc,8,33
theo_đuổi,11,33
vao,11,33
gmd,1,33
cao_tuổi,6,33
lớn_tuổi,10,33
buôn_bán,8,33
sh,6,33
grab,4,33
pôn,4,33
dự_trữ,12,33
giấu,11,33
cởi,6,33
thăng_long,6,33
đảng_bộ,5,33
bán_cổ_phần,3,33
sứ_mệnh,10,33
vô_trùng,4,33
đơn_thân,1,33
ho_gà,3,33
thành_quả,11,33
quý_phái,7,33
khát,9,33
thuậtbảo,1,33
tú,8,33
tần_suất,7,33
nail,1,32
holdings,3,32
caravan,1,32
hoa_sen,6,32
hera,1,32
vinh_danh,7,32
phẳng,6,32
ước,10,32
phút_giây,9,32
milliebelle,1,32
thịnh_vượng,8,32
đàotạo,3,32
ứng_viên,6,32
cây_bút,4,32
vận_dụng,10,32
chuyên_sâu,10,32
street,7,32
bản_sao,6,32
apec,3,32
hàng_hiệu,5,32
vắng,11,32
rau_thơm,2,32
phi_công,2,32
mường,5,32
sốt_rét,1,32
rửa_bát,1,32
con_mẹ,2,32
anh_chị,7,32
xua_tan,10,32
trung_gian,7,32
đài_phun,2,32
phào,2,32
beurer,1,32
công_dân,9,32
liên_minh,7,32
dưa_chuột,4,32
nhiễu,2,32
tinh_giản,6,32
ceo,6,32
bất_lợi,9,32
giới_tính,9,32
cửa_ngõ,4,32
bbq,4,32
bột_ngọt,3,32
ngoại_vi,6,32
giám_định,4,32
có_khi,9,32
tiếp_thu,8,32
chế_độ_sinh_tồn,1,32
li,7,32
bình_yên,8,32
phân_tử,5,32
ros,2,32
bách,6,32
cứng_cáp,7,32
tai_biến,4,32
nấm_rơm,4,32
rât,9,32
chìm,9,32
ngọc_huyền,1,32
cd,6,32
gtch,1,32
vứt,6,32
trọ,6,32
chiếm_lĩnh,8,32
chính_đáng,7,32
nhạc_cụ,6,32
bảo_hiểm,10,32
grfzrf,1,32
chéo,9,32
từ_nguyên_liệu,6,32
mô_phỏng,7,32
hắt_hơi,3,32
key,4,32
ford,5,32
che_phủ,3,32
trẻ_con,6,32
encoder,2,32
toan,9,32
nguôn,5,32
uber,5,32
chuyên_viên,8,32
khía_cạnh,10,32
rã,5,32
ngoại_ngữ,5,32
củ_hành,3,32
tương_đồng,10,32
microlab,1,32
sống_sót,2,32
bán_dẫn,2,32
rạn_nứt,3,32
trại,6,32
hến,2,32
phạm_văn,6,32
gd,4,31
hài_hước,5,31
phượng,7,31
tập_hợp,9,31
chiến_sĩ,3,31
trút,7,31
cá_lóc,3,31
ví_như,11,31
bằng_chứng,13,31
xii,2,31
solenoid,1,31
kịch_bản,7,31
vietjet,3,31
ngả,9,31
hy,8,31
giup,9,31
củ_tỏi,2,31
tức_thì,8,31
mặt_đất,6,31
suy_dinh_dưỡng,4,31
microphone,1,31
sói,5,31
đầu_gối,5,31
thiên_đường,6,31
cảmbiến,2,31
niêm_mạc,4,31
bin,5,31
trở_ngại,10,31
buồng,7,31
thiếtbị,2,31
lifestyle,2,31
tâm_điểm,5,31
nước_thải,5,31
diệu,9,31
nhã,4,31
tiền_mặt,8,31
tinh_hoa,7,31
lên_vẻ,5,31
nhiệm_kỳ,5,31
bài_toán,11,31
bánh_canh,1,31
ứ,4,31
gôm,6,31
ngời,6,31
đối_ngoại,2,31
ố,8,31
gạo_nếp,6,31
huawei,3,31
quyện,5,31
tương_phản,4,31
góc_cạnh,7,31
hạ_nhiệt,5,31
đàn_anh,5,31
chống_chọi,6,31
nhnn,2,31
kéo_theo,9,31
tệp,2,31
lục_địa,3,31
vây,11,31
đối,12,31
mẻ,6,31
chỗ_đứng,8,31
hiển_nhiên,5,31
tụt,8,31
thơm_lừng,3,31
lâu_đời,12,31
biên_độ,5,31
tay_vợt,2,31
kỉ_niệm,5,31
chiến_binh,3,31
kiên_quyết,6,31
thực_thi,5,31
bích,8,31
chữ_thập,5,31
vội_vàng,10,31
carton,1,31
ngọc_trai,5,31
cub,1,31
kingston,1,31
cai,12,31
đắt_giá,9,31
thanh_trì,5,31
nung,2,31
rách,7,31
chăm_chỉ,8,31
glass,3,31
mơ_ước,12,31
tàm_xá,2,31
sảnphẩm,3,31
madrid,2,31
cúp,9,31
hội_chợ,6,31
ps,6,31
kt,5,31
lí_do,8,31
angela,3,31
omega,3,30
phụ_gia,5,30
file,3,30
can,10,30
trung_học,8,30
run,9,30
dân_tộc_thiểu_số,6,30
thịnh,6,30
btc,6,30
cửa_kính,6,30
trộm,7,30
cống_hiến,10,30
thucphamvietnamcomvn,1,30
voi,7,30
sáng_kiến,5,30
light,5,30
hoạt_động_sản_xuất,6,30
anime,1,30
loot,1,30
hướngdẫn,2,30
hersheys,1,30
mizon,1,30
dưng,10,30
plaza,4,30
quý_hiếm,8,30
giám_hiệu,2,30
phốt_pho,4,30
thi_tuyển,5,30
xung,8,30
bạo_lực,3,30
ợ,2,30
tự_chủ,7,30
ssc,1,30
bề_ngoài,6,30
build,1,30
đón_đầu,5,30
người_làm,11,30
sport,5,30
một_nửa,4,30
nghiệm_thu,4,30
nhộn_nhịp,7,30
dân_dã,6,30
lấp_lánh,6,30
đóng_hộp,4,30
ơ,10,30
linh_chi,4,30
nhà_tắm,3,30
valves,1,30
neymar,1,30
tinh_gọn,5,30
engine,1,30
nghi_ngờ,9,30
huyết,5,30
diên,8,30
abloy,1,30
three,4,30
chịu_đựng,12,30
classic,4,30
duyên_phận,1,30
hài,9,30
pu,6,30
mầm,7,30
tân_hưng,3,30
cóc,5,30
cơ_địa,5,30
sờ,7,30
ý_muốn,10,30
luật_pháp,5,30
ruộng,6,30
cach,9,30
hóa_đơn,7,30
cherry,4,30
nhà_văn,5,30
tam_thất,2,30
tam_bình,1,30
euro,6,30
nắng_nóng,8,30
chặng,11,30
vu,9,30
mướp,4,30
đường_cao_tốc,7,30
trân_châu,2,30
súp_lơ,2,30
cảnh_sát,7,30
tùy_ý,9,30
vna,2,30
cliptec,1,30
khẩu_phần,4,30
gạt,9,30
ngày_tháng,8,30
taya,1,30
stainless,3,30
semikron,1,30
tư_pháp,6,30
đông_y,5,30
sạm,4,30
gmail,3,30
face,4,30
hiện_thực,11,30
chữa_trị,8,30
cung_cầu,5,30
nội_tại,8,30
lặp_lại,6,30
khuya,8,30
ngày_mai,9,30
dkra,1,30
vô_vàn,8,30
vista,2,30
hữu,11,30
mianma,1,30
tiếng_vang,6,30
sếp,6,30
bá_đạo,2,30
nguyễn_hoàng,6,30
ecolife,3,30
secret,3,30
bán_kính,8,29
blue,5,29
điểm_nóng,6,29
đương,7,29
bb,3,29
in_korea,1,29
bikini,4,29
nhầm_lẫn,6,29
panasonic,2,29
lên_tiếng,9,29
mạnh_dạn,9,29
hòa_thượng,1,29
glucose,6,29
ghi_điểm,9,29
hướng_dương,5,29
rạch,6,29
lớn_mạnh,10,29
thầy_thuốc,4,29
tranh_cãi,7,29
bắt_vít,3,29
nhất_thiết,12,29
rớt,10,29
giảng,5,29
bận,8,29
đại_chúng,9,29
treble,2,29
nhấn_nhá,7,29
sởi,4,29
love,5,29
sụt_giảm,8,29
đồngcp,2,29
phát_động,8,29
cọ_xát,4,29
bùi,4,29
ðiều,5,29
mttq,3,29
photo,3,29
natural,2,29
tỷ_số,3,29
khang,7,29
nước_ngọt,8,29
thập_niên,8,29
công_cuộc,8,29
chạy_điện,3,29
lầm,10,29
cheero,1,29
ưu,11,29
qua_lại,10,29
khuất,8,29
tỉa,5,29
chiều_hướng,9,29
séc,5,29
chướng,4,29
gấu,6,29
chỉ_dẫn,9,29
cách_điệu,7,29
lên_ngôi,8,29
cu,7,29
kê_khai,6,29
vật_lý,6,29
h_h,4,29
mica,3,29
mũi_nhọn,7,29
đặc_khu,2,29
trường_chinh,3,29
kit,3,29
xấp_xỉ,9,29
xông_hơi,4,29
trơn_tru,5,29
xếp_hàng,9,29
bản_chất,5,29
khuếch_tán,5,29
chân_thật,9,29
hội_chứng,6,29
dân_chủ,5,29
bergamot,2,29
ưu_ái,10,29
rảnh_rỗi,8,29
quầy,5,29
tín_chấp,3,29
phê_bình,4,29
keppel,1,29
ươm,4,29
kale,1,29
hội_đàm,2,29
buồn_ngủ,1,29
thực_ra,8,29
cx,3,29
psg,1,29
chỉ_trích,8,29
hiệu_năng,5,29
nước_lớn,6,29
nguyện_vọng,10,29
ðể,5,29
tham_vọng,9,29
chia_tay,5,29
bắp_cải,3,29
trễ,8,29
màu_da,2,29
xứ_sở,12,28
huyện_ủy,2,28
mn,5,28
tía_tô,3,28
nghê,7,28
bỡ_ngỡ,6,28
vừng,3,28
vội,7,28
biến_tấu,5,28
tn,3,28
tokyo,8,28
vấn,8,28
hâm,5,28
pqi,1,28
phân_bố,10,28
olive,2,28
lip,1,28
nội_vụ,6,28
chết_não,1,28
cơ_động,6,28
bôi_trơn,4,28
cầu_nối,11,28
vafi,1,28
ghẹ,3,28
style,6,28
crv,1,28
usdm,1,28
suy_thoái,5,28
tin_đồn,8,28
linh_động,11,28
chẻ,7,28
tụ_tập,4,28
mệnh_danh,13,28
nhĩ,7,28
tom,6,28
biên_hòa,5,28
bào_chế,4,28
sắc_sảo,10,28
máy_in,4,28
it,8,28
rưới,3,28
tbc,1,28
hy_sinh,6,28
lịch_lãm,7,28
na,10,28
nữ_hoàng,9,28
mồi,8,28
công_ty_con,6,28
nsnn,3,28
thui,3,28
ntk,1,28
ám_ảnh,8,28
để_dành,11,28
ma_h,1,28
thị_hiếu,6,28
bank,5,28
access,2,28
rầm_rộ,6,28
táo_bạo,8,28
cao_thủ,3,28
gp,3,28
instagram,2,28
lê_thị,7,28
nsx,3,28
novaland,1,28
vainglory,1,28
đành,10,28
bột_nở,2,28
vừa_mới,10,28
chu_du,1,28
bohemia,1,28
chật,8,28
giáo,7,28
thúc,6,28
serum,1,28
kết_cấu_hạ_tầng,5,28
kim_ngân,5,28
tthc,4,28
xử_phạt,9,28
baseus,1,28
oc,5,28
nộm,3,28
tủy,5,28
đắc_di_p,1,28
rắn,10,28
xilanh,4,28
philips,2,28
premier,3,28
yếu_kém,9,28
váy_áo,4,28
chưng,7,28
đàm,9,28
vnd,6,28
svilar,1,28
bản_sắc,7,28
nhất_quán,8,28
evelyn,1,28
sa_tế,2,28
ptân,4,28
ăn_chay,2,28
thưc,11,28
train,1,28
báu,1,28
giám,6,28
akn,1,28
hiếm_hoi,9,28
phuy,3,28
thiệu,4,27
rít,4,27
cđ,2,27
yves,1,27
chua_cay,3,27
nhuận,9,27
kiếng,2,27
lên_tỷ,7,27
hơn_triệu,6,27
ngoại_trú,3,27
cờ_bạc,2,27
sprovn,2,27
goi,2,27
hello,3,27
hi_vọng,7,27
bẻ,9,27
hong_kong,6,27
ty,6,27
sên,2,27
viêt,9,27
xxmm,3,27
rs,3,27
cao_gót,4,27
sụt,7,27
lên_men,5,27
nước_đá,4,27
tại_chỗ,12,27
khả_thi,9,27
on,7,27
kịch_tính,3,27
cọng,4,27
hình_sự,4,27
phe,2,27
chiêu_mộ,2,27
cố_vấn,7,27
bán_buôn,3,27
pisen,1,27
di_dời,8,27
kim_tiến,3,27
đá_quý,3,27
nhận_diện,7,27
early,1,27
bbt,1,27
motor,3,27
royal,6,27
qua_đời,6,27
bí_mật,11,27
bông_chăn,1,27
phá_thai,2,27
tê,7,27
bỗng,8,27
nhường,12,27
triệu_hồi,2,27
trú,7,27
cao_tốc,3,27
đỉnh_cao,8,27
hổ_phách,3,27
giày_dép,8,27
tập_huấn,6,27
đùn,2,27
trong_trẻo,8,27
minh_chứng,13,27
phản,8,27
đắc_địa,6,27
gi,6,27
tổng_kết,10,27
fuhlen,1,27
thoáng_đãng,7,27
lá_lốt,3,27
lạ_miệng,3,27
cốm,4,27
điện_từ,4,27
trái_phép,7,27
phú_quý,4,27
rãnh,6,27
dự_tính,9,27
vượng,8,27
công_phu,8,27
trì,8,27
mê_tín,2,27
off,5,27
hữu_hiệu,13,27
reading,2,27
hoàng_gia,10,27
mui,5,27
hủ,5,27
hanh,9,27
zombie,1,27
tơ,7,27
đa_dụng,6,27
mẫn,7,27
thẹo,1,27
từ_bỏ,8,27
ipm,1,27
nylon,5,27
piano,3,27
ủy_viên,4,27
tuổi_trẻ,5,27
nam_định,9,27
noi,9,27
tiếng_nói,7,27
nĩa,2,27
hunter,2,27
bao_trùm,11,27
khó_lòng,10,27
hồng_xiêm,1,27
ề,4,27
tinh_trùng,2,27
râu,8,27
quảng_trường,7,27
tất_yếu,10,27
nữ_sinh,6,27
kitty,3,27
rau_muống,5,27
hội_chẩn,1,27
khoẻ_mạnh,4,27
khan_hiếm,6,27
cá_cược,1,27
võng,5,27
chặn,8,27
co_ltd,3,27
thắm,7,27
bill,6,27
hb,3,27
đồng_loạt,9,27
ninja,4,26
vnexpress,4,26
fc,5,26
năm_tuổi,10,26
vng,1,26
chibi,2,26
sủi,6,26
họp_mặt,5,26
hợp_chất,6,26
hứa,8,26
dự_toán,4,26
sôi_nổi,9,26
đề_cao,7,26
bát_đĩa,5,26
shophouse,1,26
bánh_hỏi,1,26
khiên,6,26
tiền_đề,8,26
nhà_báo,6,26
ipu,1,26
phòng_khám,5,26
tố,11,26
dungeon,1,26
phong_cảnh,7,26
bì,8,26
thể_tích,8,26
thời_lượng,9,26
dây_rốn,1,26
imama,1,26
phi_đội,1,26
nhà_mạng,2,26
nest,2,26
ngài,4,26
xì_dầu,2,26
liệt_kê,5,26
capo,2,26
chất_hóa,5,26
chóng,8,26
tiễn,3,26
đảm_nhiệm,10,26
tơi,10,26
chồng_chéo,7,26
đóng_băng,5,26
hưu,10,26
gian_hàng,8,26
lấu,2,26
phản_cảm,5,26
ecophon,2,26
noel,5,26
thanh_long,4,26
messi,2,26
kha,6,26
vít,5,26
cầu_kì,7,26
giáng_sinh,7,26
thảo_mộc,5,26
ttamptt,1,26
tái_định_cư,3,26
lê,6,26
harry,3,26
cục_bộ,9,26
cpu,3,26
visa,5,26
thành_trì,1,26
bài_tập,4,26
đại_dương,9,26
kêu,10,26
cởi_mở,6,26
triển_vọng,10,26
ra_công_ty,5,26
chúngtôi,2,26
nhái,8,26
calo,4,26
bộ_đội,7,26
trán,4,26
công_năng,6,26
lửng,4,26
hoen_gỉ,3,26
liên_tưởng,8,26
cản,6,26
giáo_khoa,2,26
bc,4,26
chíp,2,26
kèo,6,26
output,1,26
đun_nấu,4,26
thị,11,26
nhấc,6,26
hà_giang,7,26
quyền_lực,7,26
mì_chính,3,26
nghịch_ngợm,5,26
dọa_sảy,1,26
xuất_hiện_tại,7,26
rtk,1,26
cp,6,26
milk,3,26
dẫn_nhiệt,3,26
giải_độc,4,26
tulen,1,26
viva,2,26
cánh_quạt,3,26
bừng,7,26
dual,6,26
dân_phố,6,26
tàn_nhang,2,26
đề_phòng,8,26
quy_phạm,5,26
tổng_đài,4,26
brg,1,26
sinh_dục,4,26
cỗ,9,26
ớ,3,26
stereo,1,26
chải,7,26
offline,4,26
nghị_viện,2,26
hạch_toán,8,26
phật,6,26
hđnd,5,26
nude,2,25
thụt,2,25
cúc,6,25
streamer,1,25
giá_lạnh,5,25
bộ_mặt,6,25
drh,1,25
trầu_không,1,25
ôi,7,25
bpa,1,25
vr,4,25
mỏ,9,25
cleanser,1,25
nỉ,8,25
môn_phái,1,25
chủ_nghĩa,1,25
đậu_đen,2,25
li_ti,6,25
liên_thông,6,25
tầm_cỡ,6,25
barielle,1,25
rocher,1,25
chat,8,25
hệ_số,6,25
điệu_đà,3,25
dưa_leo,5,25
vọt,10,25
múi,5,25
pccc,4,25
plantronics,1,25
nốt,9,25
bồn_tắm,6,25
từ_ngữ,2,25
hải_dương,10,25
nhà_giáo,2,25
kết_hôn,6,25
bản_vẽ,3,25
phản_đối,5,25
ráp,6,25
dắt,10,25
khôi,7,25
bọn,5,25
vắc,1,25
ermmdv,1,25
ql,1,25
ehkmdv,1,25
eggs,1,25
mỹ_quan,5,25
day,6,25
thủng,6,25
đồng_nhất,7,25
xin_lỗi,10,25
đậu_gà,1,25
rườm_rà,8,25
đà_lạt,6,25
ít_nhiều,11,25
pve,2,25
dế,4,25
thụy_điển,9,25
vinamilk,3,25
mainguyenbaoangmailcom,1,25
nè,1,25
hơp,10,25
cổ_vũ,7,25
khế,4,25
bầu_ăn,1,25
hứng_khởi,9,25
định_lượng,9,25
giải_ngân,5,25
cúi,5,25
ermmda,1,25
nội_đô,2,25
edition,5,25
múa,8,25
sản_xuất_hiện_đại,4,25
fast,4,25
kẹt,7,25
at,6,25
lễ_tân,3,25
mơi,10,25
chấn_chỉnh,6,25
bừa_bãi,5,25
hốc,5,25
nhíp,2,25
nestle,1,25
tiêu_hoá,4,25
đống,11,25
dị,6,25
gội,2,25
đáp,9,25
timer,3,25
cấp_tính,3,25
chân_dung,6,25
quất,8,25
thích_ứng,6,25
dốc,10,25
ehmmda,1,25
aloe,1,25
bit,4,25
rd,5,25
eii,1,25
netease,1,25
ải,2,25
phan,7,25
thành_thị,10,25
alo,2,25
lặp,7,25
hen_suyễn,4,25
handmade,6,25
cất_cánh,4,25
attp,1,25
trị_giá_triệu,6,25
virút,3,25
lì_xì,2,25
hẹn_hò,5,25
nhỏ_lẻ,7,25
mạnh_tay,11,25
mặt_trận,6,25
nhcsxh,1,25
bxh,2,25
binh,5,25
vệ_sinh_sản_phẩm,2,25
sân_nhà,5,25
ehmmdv,1,25
hợp_xướng,1,25
om,5,25
hầu_như_không,10,25
ngoại_thất,5,25
palmers,1,25
nhỏ_bé,9,25
tra,8,25
quận_huyện,7,25
bộ_đàm,1,25
ngày_xưa,6,25
pid,2,25
eb,3,25
ngưỡng_mộ,7,25
lò_xo,3,25
tống_kim,1,24
tí,4,24
gon,3,24
cao_cấp_bộ,1,24
đám_cưới,6,24
fifa,2,24
giật_mình,5,24
lưu_chất,1,24
pink,3,24
đốm,6,24
nam_tính,6,24
zadez,1,24
standard,6,24
châm,7,24
đàn_hương,1,24
rau_cần,3,24
kim_ngạch,4,24
mời_gọi,9,24
chuyển_dịch,6,24
dtr,1,24
call,4,24
drinks,1,24
big,8,24
viện_trưởng,7,24
khải,5,24
tiệc_tùng,6,24
cày_cuốc,3,24
chi_bộ,2,24
tăng_tốc,7,24
life,4,24
riceway,1,24
california,4,24
tàu_hũ,2,24
lưc,5,24
paraben,1,24
nabv,1,24
quan_vũ,1,24
tâm_linh,6,24
kịch,5,24
đóng_chai,7,24
biểu,12,24
cún,4,24
nhào,2,24
dang,11,24
viber,2,24
toner,2,24
nhà_phân,2,24
sắc_độ,2,24
động_mạch,5,24
nhỏ_nhắn,5,24
quẩy,3,24
eff,1,24
dv,4,24
ức,6,24
xuống_cấp,7,24
romance,2,24
trộm_vía,1,24
cushion,1,24
độngcơ,2,24
oxit,1,24
tật,7,24
nginx,1,24
mátxa,2,24
midas,1,24
bưu_chính,5,24
anh_chàng,9,24
xe_tải,6,24
ôtô,9,24
thu_chi,4,24
hay_ho,6,24
hư_hại,7,24
pacific,6,24
vy,3,24
môtô,2,24
lộn,7,24
xác_suất,3,24
nghệ_nhân,4,24
j,5,24
thiếu_niên,4,24
show,6,24
chém,5,24
tệ,9,24
quảng_bình,4,24
dị_đoan,1,24
sâm,5,24
mép,5,24
carbohydrate,3,24
nhượng,3,24
barca,1,24
rặn,1,24
chất_vấn,2,24
nguyen,3,24
tiền_liệt,1,24
thắng_lợi,8,24
biêt,10,24
bán_chạy,9,24
ca_khúc,7,24
màng_cứng,1,24
thăn,3,24
trụ_cột,6,24
hiêu,8,24
phiên_đấu_giá,2,24
explorer,2,24
anh_đào,6,24
vingroup,2,24
tấy,5,24
ra_công_chúng,2,24
rắc_rối,9,24
su,6,24
phụ_sản,2,24
all,4,24
đăng_kí,6,24
căn_bản,12,24
nơ,7,24
kĩ_lưỡng,6,24
direct,2,24
mong_chờ,8,24
đắc_lực,10,24
tận_tâm,7,24
damge,1,24
trước_kia,8,24
denim,1,24
kingdoms,1,24
lừa_đảo,4,24
hợp_lí,8,24
magie,5,24
bất_ổn,6,24
coliving,1,24
hồi_sức,2,24
oil,2,24
danh_vọng,2,24
thể_dục,10,24
đụng,7,24
đồng_tình,7,24
toilet,4,24
soul,1,24
đánh_bóng,5,24
bât,9,23
eu,7,23
tiềm_lực,4,23
kỳ_hạn,3,23
sanlysanlitrung,1,23
aa,5,23
porsche,1,23
kim_long,2,23
harman,1,23
ngoại_nhập,7,23
xế,5,23
kỳ_diệu,9,23
kich,5,23
hé,5,23
nước_màu,6,23
cử_tri,2,23
chơi_đùa,5,23
tinh_vi,8,23
hồ_sơ_sinh,1,23
violet,4,23
thua_kém,7,23
cap,5,23
ngầu,5,23
pgs,5,23
liverpool,1,23
alcorest,1,23
cf,5,23
app,3,23
siêu_phẩm,1,23
sai_số,3,23
chi_tiêu,9,23
volume,2,23
thể_chế,8,23
đồ_hoạ,1,23
cúng,6,23
hủy,7,23
lamcosme,1,23
korea,3,23
ngoại_trừ,7,23
bánh_quy,4,23
không_lưu,3,23
lý_thuyết,7,23
touch,5,23
mu_online,1,23
bắt_cóc,2,23
giơ,6,23
puma,1,23
lan_truyền,10,23
xẻ,5,23
toyota,4,23
thanh_thoát,6,23
bài_tiết,3,23
thụ_động,5,23
nion,1,23
ehkmda,1,23
monster,4,23
bứt_phá,7,23
hình_khối,6,23
du_nhập,10,23
nạn,7,23
da_mềm,3,23
sotate,1,23
k_son,1,23
hê,8,23
barrier,2,23
tiến_triển,7,23
tái_sinh,5,23
huyền_trang,1,23
thực_thụ,5,23
vichy,2,23
khóe,5,23
chui,9,23
poly,3,23
kiệt,8,23
lôi_kéo,7,23
hợp_nhất,8,23
giết,5,23
siro,3,23
giải_trình,8,23
nhơn,7,23
chinh_chiến,3,23
tương_xứng,9,23
nới,9,23
tít,7,23
đơn_sắc,4,23
lucky,3,23
điều_tiết,9,23
phết,4,23
hưng_thịnh,3,23
vùng_biển,9,23
cao_bồi,2,23
gioăng,2,23
kim_đồng_hồ,5,23
os,2,23
quốcchina,1,23
agf,1,23
ăn_hàng,3,23
phép_thuật,1,23
cá_biệt,5,23
trạng,5,23
chậm_trễ,10,23
lành_tính,3,23
màu_mè,5,23
pháp_sư,2,23
sổ_đỏ,2,23
sinh_đẻ,3,23
dũng_cảm,6,23
yếm,3,23
motorola,1,23
bào_ngư,4,23
usa,5,23
đền_bù,4,23
miệt_mài,5,23
cầu_trục,2,23
napoli,2,23
búp_bê,5,23
ứng_phó,7,23
chần_chừ,7,23
chinh,6,23
bấc,2,23
lipstick,1,23
vest,3,23
nghẽn,4,23
sơ_cấp,3,23
chân_mày,1,23
hoa_đăng,1,23
hệ_lụy,9,23
trình_làng,6,23
vacvdc,2,23
mẫu_giáo,6,23
phế_liệu,4,23
chủ_chốt,8,23
đường_dây_nóng,4,23
kĩ_càng,5,23
trăng,7,23
thù_địch,2,23
gạch_men,4,23
chiếm_thị_phần,7,23
cơm_hộp,1,23
giao_tranh,1,23
tiếp_thị,9,23
mo,5,23
xbox,2,23
ngày_ngày,11,22
trà_xanh,3,22
công_trường,8,22
nói_lắp,1,22
ðường,3,22
marzocchi,1,22
kgs,2,22
ðại,1,22
cảm_a,2,22
sền_sệt,3,22
quả_thật,9,22
tái_hiện,7,22
bảo_vật,2,22
đông_đúc,9,22
bình_đẳng,7,22
nhà_hát,4,22
khỏe_khoắn,7,22
hảo,3,22
vỉa_hè,7,22
trầm_lắng,5,22
pkðkkv,1,22
hình_tròn,8,22
lôi,5,22
gã,6,22
asia,6,22
xoa_bóp,4,22
trân,7,22
karaoke,4,22
disk,1,22
có_điều,9,22
remove,2,22
ðây,4,22
rotk,1,22
bánh_tét,2,22
vật_thể,8,22
quôc,6,22
technology,4,22
rát,4,22
tham,9,22
cảm_từ,2,22
chèn,4,22
chât_liêu,4,22
tteokbokki,1,22
tóm,8,22
trang_sức,5,22
cs,4,22
long_biên,4,22
bồn_cầu,5,22
tanker,1,22
thiếc,5,22
ủy_quyền,8,22
ghê_gớm,6,22
cr,5,22
barcelona,3,22
tưởng_chừng,8,22
da_màu,6,22
tam_cá,1,22
xương_sông,1,22
thỏa_thích,7,22
mãn,10,22
coco,5,22
cập,8,22
dầm,5,22
ngục,2,22
tổng_thư_ký,5,22
cá_nục,1,22
xoăn,1,22
bayern,2,22
biên_bản,8,22
phó_tướng,1,22
tạo_lập,8,22
otc,1,22
dậy_mùi,3,22
vực,9,22
hột,4,22
nexomon,1,22
hdmi,1,22
thanaka,1,22
dược_liệu,6,22
seoul,5,22
nháy,3,22
