Token,Num_Labels,Num_Occurrences
ford,5,32
cửa_ngõ,4,32
mường,5,32
alu,1,32
đồngcp,2,32
nguôn,5,32
xua_tan,10,32
1700,2,32
trẻ_con,6,32
cây_bút,4,32
tương_đồng,10,32
street,7,32
hàng_hiệu,5,32
bất_lợi,9,32
vắng,11,32
giới_tính,9,32
cứng_cáp,7,32
chìm,9,32
ngọc_huyền,1,32
10m,5,32
trung_gian,7,32
rât,9,32
có_khi,9,32
anh_chị,7,32
ngoại_ngữ,5,32
ứng_viên,6,32
trại,6,32
ap,5,32
chéo,9,32
ros,2,32
hến,2,32
trọ,6,32
nhạc_cụ,6,32
vận_dụng,10,32
nhiễu,2,32
uber,5,32
vứt,6,32
đàotạo,3,32
sốt_rét,1,32
caravan,1,32
grfzrf,1,32
giám_định,4,32
825,2,32
chuyên_viên,8,32
bột_ngọt,3,32
cd,6,32
holdings,3,32
milliebelle,1,32
hoa_sen,6,32
hắt_hơi,3,32
220,9,32
rửa_bát,1,32
beurer,1,32
rau_thơm,2,32
thịnh_vượng,8,32
phi_công,2,32
ce,4,32
công_dân,9,32
chiếm_lĩnh,8,32
dưa_chuột,4,32
chuyên_sâu,10,32
tai_biến,4,32
hera,1,32
khía_cạnh,10,32
encoder,2,32
ngoại_vi,6,32
nail,1,32
che_phủ,3,32
112017,7,32
đài_phun,2,32
phân_tử,5,32
phào,2,32
phẳng,6,32
ceo,6,32
bách,6,32
bản_sao,6,32
phạm_văn,6,32
gtch,1,32
lí_do,8,31
tay_vợt,2,31
microphone,1,31
nhnn,2,31
lifestyle,2,31
huawei,3,31
thiếtbị,2,31
nhiệm_kỳ,5,31
122017,6,31
nung,2,31
nước_thải,5,31
cá_lóc,3,31
kingston,1,31
2d,3,31
mẻ,6,31
giup,9,31
kiên_quyết,6,31
trở_ngại,10,31
tâm_điểm,5,31
thơm_lừng,3,31
đối,12,31
ứ,4,31
hài,10,31
chỗ_đứng,8,31
diệu,9,31
đàn_anh,5,31
biên_độ,5,31
tức_thì,8,31
hội_chợ,6,31
glass,3,31
hóa_đơn,7,31
sói,5,31
2m,4,31
mơ_ước,12,31
thực_thi,5,31
carton,1,31
tương_phản,4,31
lên_vẻ,5,31
tập_hợp,9,31
mặt_đất,6,31
gmd,1,31
bin,5,31
kỉ_niệm,5,31
nhã,4,31
solenoid,1,31
bánh_canh,1,31
gôm,6,31
angela,3,31
ố,8,31
chữ_thập,5,31
đắt_giá,9,31
con_mẹ,1,31
thiên_đường,6,31
20g,5,31
250vac,2,31
lục_địa,3,31
trút,7,31
tệp,2,31
madrid,2,31
nsnn,4,31
vội_vàng,10,31
đối_ngoại,2,31
cảmbiến,2,31
gạo_nếp,6,31
rách,7,31
tiền_mặt,8,31
91,11,31
xung,8,31
góc_cạnh,7,31
chống_chọi,6,31
tụt,8,31
chiến_binh,3,31
sảnphẩm,3,31
vây,11,31
niêm_mạc,4,31
quyện,5,31
tàm_xá,2,31
12000,9,31
xii,2,31
củ_tỏi,2,31
ngọc_trai,5,31
vietjet,3,31
lâu_đời,12,31
kịch_bản,7,31
đầu_gối,5,31
bằng_chứng,13,31
hiển_nhiên,5,31
chăm_chỉ,8,31
ngả,9,31
phượng,7,31
bài_toán,11,31
tinh_hoa,7,31
cai,12,31
cub,1,31
hài_hước,5,31
ngời,6,31
kéo_theo,9,31
suy_dinh_dưỡng,4,31
từ_nguyên_liệu,6,31
hạ_nhiệt,5,31
chiến_sĩ,3,31
ví_như,11,31
thanh_trì,5,31
buồng,7,31
dân_tộc_thiểu_số,6,30
nguyễn_hoàng,6,30
classic,4,30
3735,1,30
mầm,7,30
ssc,1,30
0938595888,1,30
nội_tại,8,30
secret,3,30
huyết,5,30
duyên_phận,1,30
thi_tuyển,5,30
tinh_gọn,5,30
nhầm_lẫn,7,30
anime,1,30
10000mah,1,30
iv,8,30
ecolife,3,30
hòa_thượng,1,30
cơ_địa,5,30
đón_đầu,5,30
trân_châu,2,30
gấu,6,30
nhộn_nhịp,7,30
sport,5,30
vista,2,30
cliptec,1,30
cảnh_sát,7,30
light,5,30
face,4,30
sờ,7,30
699,1,30
stainless,3,30
tự_chủ,7,30
bạo_lực,3,30
cach,9,30
engine,1,30
cherry,4,30
ruộng,6,30
quý_hiếm,8,30
cung_cầu,5,30
nghi_ngờ,9,30
chịu_đựng,12,30
cfl,1,30
sếp,6,30
trung_học,8,30
vu,9,30
cóc,5,30
nhà_văn,5,30
dân_dã,6,30
cống_hiến,10,30
nhà_tắm,3,30
mizon,1,30
300g,5,30
diên,8,30
4902,1,30
giám_hiệu,2,30
hữu,11,30
build,1,30
dưng,10,30
tùy_ý,9,30
0909968122,1,30
spf,1,30
phụ_gia,5,30
bá_đạo,2,30
lấp_lánh,6,30
semikron,1,30
nghiệm_thu,4,30
5mm,2,30
ngày_mai,9,30
mianma,1,30
voi,7,30
khẩu_phần,4,30
pu,6,30
100000,10,30
lh,4,30
gmail,3,30
cửa_kính,6,30
chữa_trị,8,30
gạt,9,30
phốt_pho,4,30
tam_bình,1,30
sạm,4,30
mướp,4,30
ý_muốn,10,30
thucphamvietnamcomvn,1,30
cp,6,30
súp_lơ,2,30
can,10,30
đường_cao_tốc,7,30
loot,1,30
khuya,8,30
file,3,30
thịnh,6,30
f,5,30
run,9,30
sp,6,30
abloy,1,30
1985,5,30
5060,5,30
ợ,2,30
hoạt_động_sản_xuất,6,30
bề_ngoài,6,30
6259,1,30
thúc,6,30
chặng,11,30
một_nửa,4,30
dkra,1,30
ơ,10,30
three,4,30
người_làm,11,30
nạc,3,30
luật_pháp,5,30
neymar,1,30
tam_thất,2,30
hersheys,1,30
tiếng_vang,6,30
vô_vàn,8,30
trộm,7,30
vna,2,30
đóng_hộp,4,30
sáng_kiến,5,30
cao_tầng,8,30
hướngdẫn,2,30
tư_pháp,6,30
đông_y,5,30
tân_hưng,3,30
hiện_thực,11,30
nắng_nóng,8,30
0938,3,29
gd,4,29
72,12,29
điểm_nóng,6,29
thầy_thuốc,4,29
trơn_tru,5,29
chiều_hướng,9,29
lầm,10,29
ưu,11,29
chỉ_dẫn,9,29
lớn_mạnh,10,29
chỉ_trích,8,29
xếp_hàng,9,29
giảng,5,29
bán_kính,8,29
rớt,10,29
chạy_điện,3,29
kê_khai,6,29
taya,1,29
natural,2,29
a25,1,29
tín_chấp,3,29
trễ,8,29
khang,7,29
hiệu_năng,5,29
blue,5,29
valves,1,29
nước_ngọt,8,29
chia_tay,5,29
bikini,4,29
nhất_thiết,12,29
in_korea,1,29
qua_lại,10,29
ưu_ái,10,29
lên_ngôi,8,29
btc,6,29
photo,3,29
trường_chinh,3,29
panasonic,2,29
nguyện_vọng,10,29
chướng,4,29
dân_chủ,5,29
glucose,6,29
bắt_vít,3,29
đặc_khu,2,29
đại_chúng,9,29
tỉa,5,29
bản_chất,5,29
plaza,3,29
tranh_cãi,7,29
15m,3,29
ip67,2,29
xử_phạt,9,29
rảnh_rỗi,8,29
cọ_xát,4,29
mạnh_dạn,9,29
rạch,6,29
ðiều,5,29
phát_động,8,29
cách_điệu,7,29
sởi,4,29
psg,1,29
thập_niên,8,29
hội_đàm,2,29
quầy,5,29
hội_chứng,6,29
màu_da,2,29
cheero,1,29
lên_tiếng,9,29
bùi,4,29
love,5,29
bergamot,2,29
kale,1,29
nhấn_nhá,7,29
xông_hơi,4,29
cu,7,29
euro,6,29
mica,3,29
mũi_nhọn,7,29
vật_lý,6,29
khuếch_tán,5,29
bắp_cải,3,29
nước_lớn,6,29
chân_thật,9,29
tỷ_số,3,29
mttq,3,29
4d,4,29
kha,6,29
2003,12,29
séc,5,29
hướng_dương,5,29
bank,5,29
phê_bình,4,29
treble,2,29
khuất,8,29
công_cuộc,8,29
bận,8,29
kit,3,29
ðể,5,29
350,9,29
ươm,4,29
thực_ra,8,29
buồn_ngủ,1,29
keppel,1,29
linh_chi,4,29
25g,4,29
tham_vọng,9,29
sa_tế,2,28
phân_bố,10,28
chật,8,28
999,6,28
cơ_động,6,28
đành,10,28
kim_ngân,5,28
tía_tô,3,28
bột_nở,2,28
táo_bạo,8,28
evelyn,1,28
xứ_sở,12,28
xilanh,4,28
bohemia,1,28
phuy,3,28
binh,5,28
mp3,3,28
lịch_lãm,7,28
nhất_quán,8,28
0971,2,28
61,11,28
bào_chế,4,28
vừa_mới,10,28
thui,3,28
tokyo,8,28
bôi_trơn,4,28
crv,1,28
nữ_hoàng,9,28
tthc,4,28
chẻ,7,28
nghê,7,28
ghi_điểm,9,28
hiếm_hoi,9,28
ntk,1,28
premier,3,28
instagram,2,28
lip,1,28
chu_du,1,28
serum,1,28
biên_hòa,5,28
tụ_tập,4,28
đắc_di_p,1,28
giáo,7,28
24cm,1,28
chưng,7,28
máy_in,4,28
tủy,5,28
nội_vụ,6,28
ghẹ,3,28
sắc_sảo,10,28
ăn_chay,2,28
yếu_kém,9,28
tin_đồn,8,28
để_dành,11,28
vafi,1,28
style,6,28
vội,7,28
ám_ảnh,8,28
cầu_nối,11,28
mệnh_danh,13,28
mồi,8,28
lê_thị,7,28
báu,1,28
giám,6,28
ptân,4,28
2032,1,28
bb,2,28
sụt,7,28
đàm,9,28
thị_hiếu,6,28
78,10,28
nhũ_hóa,2,28
nhĩ,7,28
rầm_rộ,6,28
công_ty_con,6,28
pqi,1,28
105,7,28
bán_cổ_phần,3,28
043,2,28
huyện_ủy,2,28
philips,2,28
train,1,28
nộm,3,28
vainglory,1,28
olive,2,28
novaland,1,28
thưc,11,28
hong_kong,6,28
phút_giây,9,28
vừng,3,28
tbc,1,28
cao_thủ,3,28
váy_áo,4,28
tom,6,28
rưới,3,28
sụt_giảm,8,28
kết_cấu_hạ_tầng,5,28
rắn,10,28
bản_sắc,7,28
hy_sinh,6,28
nsx,3,28
baseus,1,28
bỡ_ngỡ,6,28
linh_động,11,28
svilar,1,28
hâm,5,28
access,2,28
ak500n,1,28
vấn,8,28
biến_tấu,5,28
chết_não,1,28
suy_thoái,5,28
piano,3,27
lạ_miệng,3,27
cọng,4,27
công_phu,8,27
giày_dép,8,27
bill,6,27
nam_định,9,27
nhường,12,27
khoẻ_mạnh,4,27
đùn,2,27
triệu_hồi,2,27
tất_yếu,10,27
tổng_kết,10,27
q7,3,27
ngoại_trú,3,27
quảng_trường,7,27
nylon,5,27
thắm,7,27
0904,3,27
vượng,8,27
hủ,5,27
fuhlen,1,27
goi,2,27
điện_từ,4,27
tra,8,27
gi,6,27
hữu_hiệu,13,27
mui,5,27
nhuận,9,27
reading,2,27
trong_trẻo,8,27
thể_tích,8,27
cá_cược,1,27
bán_buôn,3,27
noi,9,27
sên,2,27
bao_trùm,11,27
tập_huấn,6,27
10g,6,27
thiệu,4,27
20cm,4,27
thẹo,1,27
di_dời,8,27
trái_phép,7,27
hồng_xiêm,1,27
rau_muống,5,27
mah,2,27
yves,1,27
phá_thai,2,27
võng,5,27
hunter,2,27
ty,6,27
đắc_địa,6,27
lên_men,5,27
râu,8,27
từ_bỏ,8,27
nước_đá,4,27
zombie,1,27
chua_cay,3,27
phe,2,27
royal,6,27
khan_hiếm,6,27
cố_vấn,7,27
tố,11,27
co_ltd,3,27
tuổi_trẻ,5,27
on,7,27
đa_dụng,6,27
chiêu_mộ,2,27
thảo_mộc,5,27
trì,8,27
cđ,2,27
bbt,1,27
hổ_phách,3,27
rãnh,6,27
motor,3,27
kim_tiến,3,27
phú_quý,4,27
đồng_loạt,9,27
đá_quý,3,27
xuất_hiện_tại,7,27
sprovn,2,27
đỉnh_cao,8,27
early,1,27
pisen,1,27
nữ_sinh,6,27
09,10,27
kitty,3,27
mê_tín,2,27
off,5,27
tại_chỗ,12,27
d40,2,27
kịch_tính,3,27
khó_lòng,10,27
minh_chứng,13,27
nhận_diện,7,27
nĩa,2,27
es,1,27
viêt,9,27
om,5,27
bẻ,9,27
cờ_bạc,2,27
71,12,27
83,12,27
khả_thi,9,27
hội_chẩn,1,27
lá_lốt,3,27
phản,8,27
chặn,8,27
ipm,1,27
bí_mật,11,27
tiếng_nói,7,27
hoàng_gia,10,27
tinh_trùng,2,27
bông_chăn,1,27
trú,7,27
qua_đời,6,27
mẫn,7,27
bỗng,8,27
hình_sự,4,27
36cm,2,27
1800,5,27
hello,3,27
dự_tính,9,27
123,8,27
hi_vọng,7,27
ủy_viên,4,27
900,8,27
cốm,4,27
hanh,9,27
tê,7,27
b1,4,27
cao_tốc,3,27
rít,4,27
hb,3,27
cao_gót,4,27
ề,4,27
74,12,27
hy,7,27
bì,8,27
thoáng_đãng,7,27
tơ,7,27
15000000,3,26
rtk,1,26
6w,1,26
chúngtôi,2,26
tái_định_cư,3,26
giải_độc,4,26
1810,4,26
ngài,4,26
18m,3,26
imama,1,26
250ml,4,26
viva,2,26
giáo_khoa,2,26
nghị_viện,2,26
chải,7,26
phật,6,26
hđnd,5,26
tổng_đài,4,26
1600,10,26
đun_nấu,4,26
16gb,1,26
tulen,1,26
148,6,26
kêu,10,26
chíp,2,26
tiền_đề,8,26
đề_cao,7,26
phòng_khám,5,26
phi_đội,1,26
brg,1,26
5ml,3,26
dân_phố,6,26
output,1,26
gian_hàng,8,26
noel,5,26
cánh_quạt,3,26
vít,5,26
messi,2,26
bánh_hỏi,1,26
hứa,8,26
triển_vọng,10,26
chất_hóa,5,26
hạch_toán,8,26
mì_chính,3,26
đề_phòng,8,26
lấu,2,26
tơi,10,26
20khz,1,26
dual,6,26
harry,3,26
vng,1,26
shophouse,1,26
ra_công_ty,5,26
nhà_báo,6,26
15g,4,26
calo,4,26
sôi_nổi,9,26
hoen_gỉ,3,26
capo,2,26
60cm,2,26
milk,3,26
hưu,10,26
0984461872,1,26
dọa_sảy,1,26
mn,4,26
dungeon,1,26
lửng,4,26
thị,11,26
ninja,4,26
810,12,26
cởi_mở,6,26
50k,5,26
xì_dầu,2,26
ớ,3,26
phản_cảm,5,26
đảm_nhiệm,10,26
liệt_kê,5,26
cản,6,26
cầu_kì,7,26
thanh_long,4,26
bài_tập,4,26
khiên,6,26
nhái,8,26
cpu,3,26
vnexpress,4,26
kèo,6,26
nỉ,8,26
ttamptt,1,26
nhấc,6,26
chibi,2,26
phong_cảnh,7,26
liên_tưởng,8,26
kiếng,2,26
bộ_đội,7,26
bừng,7,26
stereo,1,26
dẫn_nhiệt,3,26
visa,5,26
cục_bộ,9,26
nghịch_ngợm,5,26
trán,4,26
giáng_sinh,7,26
quyền_lực,7,26
cỗ,9,26
nhà_mạng,2,26
hợp_chất,6,26
công_năng,6,26
đại_dương,9,26
tiễn,3,26
họp_mặt,5,26
dự_toán,4,26
tàn_nhang,2,26
chồng_chéo,7,26
nest,2,26
bát_đĩa,5,26
231,6,26
sinh_dục,4,26
đóng_băng,5,26
hợp_nhất,8,26
thành_trì,1,26
offline,4,26
hà_giang,7,26
thời_lượng,9,26
quy_phạm,5,26
ecophon,2,26
sủi,6,26
chóng,8,26
lê,6,26
196,3,26
bồn_tắm,6,25
eggs,1,25
nude,2,25
alo,2,25
hợp_xướng,1,25
dốc,10,25
edition,5,25
attp,1,25
đáp,9,25
nhỏ_bé,9,25
barielle,1,25
dưa_leo,5,25
drh,1,25
bộ_đàm,1,25
ngày_xưa,6,25
bừa_bãi,5,25
mỏ,9,25
121,10,25
tầm_cỡ,6,25
75000,4,25
gội,2,25
trầu_không,1,25
mạnh_tay,11,25
chủ_nghĩa,1,25
nhíp,2,25
mainguyen0990baoangmailcom,1,25
sân_nhà,5,25
dị,6,25
150ml,4,25
xin_lỗi,10,25
virút,3,25
vọt,10,25
pve,2,25
pid,2,25
x17cm,1,25
hầu_như_không,10,25
bầu_ăn,1,25
timer,3,25
palmers,1,25
fast,4,25
bxh,2,25
kết_hôn,6,25
múa,8,25
plantronics,1,25
79,15,25
ôi,7,25
lễ_tân,3,25
hốc,5,25
đồng_nhất,7,25
chat,8,25
cúi,5,25
bọn,5,25
từ_ngữ,2,25
6h,8,25
chân_dung,6,25
nè,1,25
khế,4,25
vỏn_vẹn,7,25
li_ti,6,25
giải_ngân,5,25
nhcsxh,1,25
610,6,25
thành_thị,10,25
sản_xuất_hiện_đại,4,25
hải_dương,10,25
mơi,10,25
ráp,6,25
thủng,6,25
na,10,25
hơp,10,25
mỹ_quan,5,25
hệ_số,6,25
30000,9,25
hẹn_hò,5,25
nội_đô,2,25
phản_đối,5,25
môn_phái,1,25
vệ_sinh_sản_phẩm,2,25
cất_cánh,4,25
bpa,1,25
nhỏ_lẻ,7,25
lò_xo,3,25
ngưỡng_mộ,7,25
ít_nhiều,11,25
múi,5,25
day,6,25
quất,8,25
ải,2,25
biểu,12,25
thích_ứng,6,25
bản_vẽ,3,25
đậu_đen,2,25
quảng_bình,4,25
phan,7,25
bấc,2,25
dắt,10,25
giá_lạnh,5,25
thụt,2,25
nestle,1,25
nhào,2,25
nhỏ_giọt,6,25
thụy_điển,9,25
mặt_trận,6,25
hứng_khởi,9,25
kẹt,7,25
điệu_đà,3,25
rocher,1,25
0905169990,1,25
đà_lạt,6,25
pccc,4,25
cấp_tính,3,25
tiêu_hoá,4,25
lì_xì,2,25
cúc,6,25
đống,11,25
vắc,1,25
liên_thông,6,25
bộ_mặt,6,25
định_lượng,9,25
aloe,1,25
hen_suyễn,4,25
dế,4,25
rườm_rà,8,25
nhà_giáo,2,25
nốt,9,25
cổ_vũ,7,25
76,9,25
vinamilk,3,25
netease,1,25
quận_huyện,7,25
ngoại_thất,5,25
cleanser,1,25
chấn_chỉnh,6,25
streamer,1,25
châm,7,24
call,4,24
toilet,4,24
tiền_liệt,1,24
carbohydrate,3,24
oil,2,24
denim,1,24
khải,5,24
đậu_gà,1,24
pink,3,24
vingroup,2,24
500gr,4,24
hư_hại,7,24
trụ_cột,6,24
ức,6,24
87,8,24
eff2,1,24
mời_gọi,9,24
lưu_chất,1,24
thắng_lợi,8,24
fifa,2,24
quan_vũ,1,24
zadez,1,24
anh_chàng,9,24
hợp_lí,8,24
đăng_kí,6,24
sắc_độ,2,24
26cm,2,24
30vdc,2,24
cày_cuốc,3,24
động_mạch,5,24
thể_dục,10,24
danh_vọng,2,24
149,7,24
vỉa_hè,8,24
20gr,2,24
gr,5,24
hồi_sức,2,24
ôtô,9,24
aura,3,24
tí,4,24
126,7,24
môtô,2,24
soul,1,24
xe_tải,6,24
đóng_chai,7,24
life,4,24
nhà_phân,2,24
97,10,24
tận_tâm,7,24
hiêu,8,24
mátxa,2,24
16cm,3,24
nam_tính,6,24
damge,1,24
gon,3,24
căn_bản,12,24
tệ,9,24
dị_đoan,1,24
california,4,24
su,6,24
238,5,24
73,8,24
cao_cấp_bộ,1,24
handmade,6,24
lưc,5,24
dtr,1,24
magie,5,24
đồng_tình,7,24
kĩ_lưỡng,6,24
chất_vấn,2,24
phiên_đấu_giá,2,24
nhỏ_nhắn,5,24
tăng_tốc,7,24
barca,1,24
coliving,1,24
mong_chờ,8,24
hay_ho,6,24
quẩy,3,24
thăn,3,24
dv,4,24
đắc_lực,10,24
chém,5,24
thu_chi,4,24
tiệc_tùng,6,24
đám_cưới,6,24
đánh_bóng,5,24
ra_công_chúng,2,24
midas,1,24
romance,2,24
kim_ngạch,4,24
show,6,24
riceway,1,24
4p,1,24
cushion,1,24
xuống_cấp,7,24
tâm_linh,6,24
trộm_vía,1,24
xác_suất,3,24
bất_ổn,6,24
màng_cứng,1,24
bán_chạy,9,24
lừa_đảo,4,24
kịch,5,24
oxit,1,24
trước_kia,8,24
dây_rốn,1,24
phụ_sản,2,24
nginx,1,24
nghệ_nhân,4,24
chi_bộ,2,24
bưu_chính,5,24
dang,11,24
giật_mình,5,24
rd,4,24
đụng,7,24
tấy,5,24
thiếu_niên,4,24
anh_đào,6,24
chuyển_dịch,6,24
liverpool,1,24
tật,7,24
drinks,1,24
tàu_hũ,2,24
tống_kim,1,24
kingdoms,1,24
rau_cần,3,24
standard,6,24
viber,2,24
all,4,24
pacific,6,24
khôi,7,24
ca_khúc,7,24
explorer,2,24
big,8,24
lộn,7,24
rặn,1,24
direct,2,24
paraben,1,24
đàn_hương,1,24
310,10,24
cún,4,24
độngcơ,2,24
sâm,5,24
66,13,24
nhượng,3,24
mép,5,24
rắc_rối,9,24
viện_trưởng,7,24
biêt,10,24
nơ,7,24
nguyen,3,24
đốm,6,24
cap,5,24
phép_thuật,1,23
hủy,7,23
chinh,6,23
gạch_men,4,23
violet,4,23
cá_biệt,5,23
hưng_thịnh,3,23
siro,3,23
kiệt,8,23
102,11,23
usa,5,23
kĩ_càng,5,23
kim_đồng_hồ,5,23
touch,5,23
đơn_sắc,4,23
lành_tính,3,23
thực_thụ,5,23
thụ_động,5,23
sinh_đẻ,3,23
agf,1,23
khóe,5,23
50gr,2,23
660l,1,23
da_mềm,3,23
xbox,2,23
vichy,2,23
porsche,1,23
du_nhập,10,23
hé,5,23
đường_dây_nóng,4,23
sơ_cấp,3,23
ct,5,23
napoli,2,23
ngoại_trừ,7,23
siêu_phẩm,1,23
cao_bồi,2,23
tít,7,23
bào_ngư,4,23
marzocchi,1,23
chui,9,23
chần_chừ,7,23
vy,2,23
thù_địch,2,23
vest,3,23
sổ_đỏ,2,23
sh,6,23
giơ,6,23
pgs,5,23
tương_xứng,9,23
ngoại_nhập,7,23
miệt_mài,5,23
sai_số,3,23
tiềm_lực,4,23
hê,8,23
trăng,7,23
tiếp_thị,9,23
hoa_đăng,1,23
mu_online,1,23
dũng_cảm,6,23
giao_tranh,1,23
monster,4,23
volume,2,23
it,8,23
chinh_chiến,3,23
170,9,23
lan_truyền,10,23
ăn_hàng,3,23
thể_chế,8,23
yếm,3,23
sotate,1,23
chân_mày,1,23
búp_bê,5,23
nghẽn,4,23
trình_làng,6,23
kim_long,2,23
cúng,6,23
hồ_sơ_sinh,1,23
thanh_thoát,6,23
motorola,1,23
đồ_hoạ,1,23
toyota,4,23
098,1,23
tiến_triển,7,23
ngầu,5,23
bât,9,23
pháp_sư,2,23
bắt_cóc,2,23
kỳ_hạn,3,23
trạng,5,23
tái_sinh,5,23
lucky,3,23
bánh_quy,4,23
poly,3,23
harman,1,23
huyền_trang,1,23
sanlysanlitrung,1,23
chậm_trễ,10,23
thua_kém,7,23
màu_mè,5,23
điều_tiết,9,23
korea,3,23
bài_tiết,3,23
xẻ,5,23
chi_tiêu,9,23
chơi_đùa,5,23
cầu_trục,2,23
lý_thuyết,7,23
app,3,23
lôi_kéo,7,23
kỳ_diệu,9,23
vùng_biển,9,23
nion,1,23
không_lưu,3,23
nạn,7,23
giải_trình,8,23
eu,7,23
bứt_phá,7,23
tinh_vi,8,23
puma,1,23
barrier,2,23
toner,2,23
ứng_phó,7,23
hình_khối,6,23
lamcosme,1,23
mo,5,23
chủ_chốt,8,23
giết,5,23
phết,4,23
phế_liệu,4,23
hệ_lụy,9,23
alcorest,1,23
kich,5,23
xế,5,23
169,4,23
mẫu_giáo,6,23
lipstick,1,23
1996,7,23
quốcchina,1,23
gioăng,2,23
nới,9,23
cử_tri,2,23
001,4,23
đền_bù,4,23
42017,2,22
mặt_nước,8,22
tam_cá,1,22
da_màu,6,22
ham,10,22
trân,7,22
đơn_điệu,8,22
gặt_hái,10,22
tái_hiện,7,22
thiếc,5,22
nói_lắp,1,22
ma_sát,4,22
nexomon,1,22
tự_nguyện,7,22
thân_thiết,9,22
nháy,3,22
quả_thật,9,22
005,3,22
usbc,1,22
asia,6,22
chuyển_hướng,6,22
151,5,22
ysl,1,22
tạo_lập,8,22
thức_giấc,2,22
tteokbokki,1,22
công_trường,8,22
lôi,5,22
quest,1,22
trầm_lắng,5,22
clash,1,22
caosu,2,22
tôn_vinh,10,22
lag,1,22
no15,2,22
nghén,1,22
nakroth,1,22
rỗ,4,22
gõ,10,22
tóm,8,22
liêu,5,22
bayern,2,22
xoa_bóp,4,22
seoul,5,22
khép,7,22
682,1,22
cảm_nc,2,22
thanaka,1,22
hdmi,1,22
chúa,8,22
10cm,4,22
ghê_gớm,6,22
mau_chóng,7,22
dở,10,22
cf,4,22
500vac8vdc,2,22
khỏe_khoắn,7,22
vực,9,22
vào_vai,2,22
thanh_mát,3,22
new_zealand,9,22
81,13,22
ầ,3,22
rotk,1,22
cảm_a,2,22
astellkern,1,22
kế_thừa,9,22
cách_ly,7,22
hong,10,22
muôn,9,22
tanker,1,22
nhà_hát,4,22
evolved,1,22
ủy_quyền,8,22
quôc,6,22
qtân,4,22
1300,11,22
đương,7,22
tự_dưỡng,1,22
lì,4,22
gia_cầm,3,22
phụ_bản,1,22
cương_vị,4,22
hột,4,22
karaoke,4,22
tổng_thư_ký,5,22
lo_sợ,9,22
nghiêp,4,22
cao_quý,5,22
địa_lý,9,22
tạm_thời,11,22
14vdc,2,22
chói,9,22
technology,4,22
đạilý,2,22
665,4,22
bồn_cầu,5,22
dạy_học,3,22
cảm_từ,2,22
nở_rộ,7,22
dậy_mùi,3,22
bánh_tét,2,22
50000,6,22
vật_thể,8,22
disk,1,22
logistics,5,22
otc,1,22
bão_hòa,8,22
thỏa_thích,7,22
pkðkkv,1,22
dầm,5,22
cơm_hộp,1,22
alt,1,22
lây,4,22
30m,3,22
no10,2,22
lithium,3,22
xmax,1,22
coco,5,22
no25,2,22
bền_cơ_khí,2,22
hảo,3,22
chât_liêu,4,22
sáng_chế,5,22
125vac,2,22
quả_lắc,1,22
sưa,6,22
remove,2,22
nc5,2,22
trang_sức,5,22
xử,8,22
bình_đẳng,7,22
ðường,3,22
đông_đúc,9,22
long_biên,4,22
đâu_đó,8,22
whitening,1,22
hình_tròn,8,22
chèn,4,22
bảo_vật,2,22
gil,1,22
ðại,1,22
1520,6,22
tham,9,22
ngục,2,22
danh_dự,9,22
8k,3,22
hoàng_kim,4,22
maplestory,1,22
cuộc_chơi,8,22
69,11,22
ðây,4,22
tưởng_chừng,8,22
os,2,22
xương_sông,1,22
biên_bản,8,22
dép,4,22
cập,8,22
gã,6,22
kiêu,5,22
sền_sệt,3,22
sân_thượng,4,22
catalogue,2,22
barcelona,3,22
trailer,1,22
né,4,22
15kw,2,22
sát_thủ,4,22
gặp_mặt,9,22
trung_lưu,2,22
mãn,10,22
xoăn,1,22
cá_nục,1,22
ngũ_hành,4,22
thớt,3,21
sky,4,21
khoanh,4,21
linksản,2,21
bón,2,21
bé_nhỏ,5,21
cảo,3,21
thoang_thoảng,5,21
vững_mạnh,4,21
bao_la,6,21
giai_điệu,7,21
930,2,21
bở,5,21
bình_thủy,2,21
cố_tình,8,21
740,3,21
dược_liệu,6,21
lànhà,1,21
tam_giác,8,21
nhài,1,21
voan,2,21
nông_sản,4,21
mủ,7,21
lặp_lại,5,21
con_một,2,21
nhà_chung_cư,4,21
kon,4,21
trầm_trọng,9,21
tương_ớt,2,21
thất_thường,7,21
diệp,4,21
bụng_dưới,1,21
kẹo_cay,1,21
ducati,1,21
vừa_rồi,7,21
buôn_lậu,3,21
fat,3,21
directional,1,21
490,3,21
nhãn_mác,4,21
đại_lộ,2,21
thời_sự,6,21
nao,7,21
trí_nhớ,4,21
lạ_lẫm,4,21
bổ_ích,8,21
liều_lượng,5,21
pastel,4,21
25ml,3,21
kiểm,8,21
lạc_bộ,10,21
ngoạn_mục,9,21
lop,1,21
1994,9,21
phôi,8,21
phó_tổng_giám_đốc,6,21
mồng_tơi,3,21
safely,1,21
lotte,4,21
464,2,21
thạch_cao,3,21
văn_nghệ,5,21
npp,1,21
ruốc,3,21
132,8,21
nước_khoáng,8,21
ra_bộ,9,21
quán_triệt,5,21
đơn_giản_hóa,9,21
102017,9,21
aha,3,21
có_ích,5,21
vở,4,21
điệp,4,21
xi,8,21
vậy_mà,9,21
giảm_xóc,1,21
rịa,6,21
tận_tay,6,21
trí_thức,4,21
phản_biện,4,21
vera,2,21
môn_học,2,21
tế,9,21
đổ_bộ,6,21
