Token,Num_Labels,Num_Occurrences
ngữ,7,22
núi_lửa,6,22
valsartan,1,22
ống_xả,2,22
oi_bức,5,22
tầm_mắt,8,22
tây_đô,3,22
danang,4,22
biên_phòng,5,22
ngọc_huyền,2,22
hậu_mãi,8,22
uốn_lượn,7,22
chen,9,22
del,3,22
mộc_miên,2,22
môn_phái,1,22
bánh_tét,2,22
lipstick,1,22
grande,3,22
xung_đột,9,22
đa_dạng_hóa,6,22
nhài,2,22
valencia,3,22
hoc,8,22
khanh,7,22
cbr,3,22
thủy_tiên,4,22
hướng_dẫn_viên,3,22
chât_liêu,5,22
rotk,1,22
soul,1,22
usbc,1,22
mbs,4,22
đùa,8,22
whitening,1,22
bình_phục,7,22
nói_lắp,1,22
solex,1,22
thuyết,5,22
độngcơ,1,22
khiêu_vũ,5,22
scandal,7,22
nhân_tài,7,22
phụ_bản,1,22
puri,1,22
nakroth,1,22
hdmi,1,22
hoen_gỉ,3,22
kết_dính,10,22
bbc,4,22
bàn_bạc,8,22
nghén,1,22
maplestory,1,22
roger,2,22
kiêu,7,22
số_hiệu,4,22
thanaka,1,22
chu_quang,1,22
binh_chủng,3,22
giàu_có,9,22
kiểm_toán,4,22
clash,1,22
rát,5,22
phiền,9,22
insulin,4,22
thiếc,5,22
dechambeau,1,22
da_màu,6,22
rose,6,22
mxm,3,22
cứu_chữa,4,22
mario,2,22
cẩu,6,22
pearvideo,1,22
boxing,2,22
hoảng_loạn,6,22
hồng_gia,1,22
tự_giác,6,22
duỗi,6,22
đài_phun,5,22
dungeon,1,22
thich,10,22
pkðkkv,1,22
sân_cỏ,9,22
sền_sệt,4,22
đẩy_lùi,8,22
thịnh_hành,10,22
ðường,3,22
lường,10,22
lông_mày,4,22
lề,10,22
vũ_trang,6,22
tự_dưỡng,1,22
tích_trữ,5,22
khôn_ngoan,10,22
vng,1,22
lê_đức,6,22
bảo_vật,2,22
tổng_thu,7,22
máng,6,22
tối_đa_hóa,7,21
hangseo,2,21
sdlđ,1,21
lag,2,21
ngọc_đại,1,21
hợp_khẩu_vị,5,21
bệnh_dịch,2,21
thảm_họa,8,21
ltd,8,21
khứa,3,21
thất_thường,8,21
melissa,1,21
pháp_sư,2,21
chật_hẹp,9,21
times,7,21
tìm_tòi,7,21
dụ,8,21
cồng_kềnh,9,21
dễ_thở,5,21
định_lượng,9,21
óng,7,21
richard,6,21
bán_sỉ,6,21
hạ_thảo,2,21
giác,8,21
thanakha,1,21
lx,2,21
xmm,5,21
chicago,4,21
xxl,2,21
sài,4,21
titanium,4,21
bento,3,21
phô,9,21
mặt_phẳng,5,21
kẹo_cay,1,21
tạo_vẻ,4,21
nước_màu,8,21
chủ_thể,7,21
bừa_bãi,6,21
tay_lái,4,21
ben,8,21
họa_sĩ,8,21
sodium,5,21
vjc,3,21
trần_quốc,8,21
lithium,3,21
đề_cử,6,21
vật_thể,6,21
rí,4,21
trần_hưng,8,21
vẫy,5,21
lâu_phai,2,21
cảm_tải,2,21
bông_gòn,2,21
nóng_bức,9,21
vay_mượn,6,21
chê_bai,7,21
vữa,4,21
ranger,1,21
mod,3,21
kích_động,9,21
cứng_nhắc,6,21
chứng_minh_thư,7,21
trứng_cá,7,21
xí_nghiệp,6,21
fox,6,21
thoai,6,21
dương_lịch,5,21
đường_cát,3,21
hoài_cổ,5,21
đèn_chùm,4,21
đồ_hoạ,3,21
ký_kết_hợp_đồng,8,21
đậm_nét,9,21
hongkong,6,21
xỉu,2,21
solo,7,21
hội_viên,7,21
bụng_dưới,1,21
êm_dịu,5,21
tè,5,21
đầy_đặn,7,21
hoắc_hương,1,21
linh_hồn,5,21
sac,3,21
duy_tân,5,21
phanh_đĩa,1,21
phù_nề,3,21
meghan,1,21
kết_nối_mạng,5,21
điêu_khắc,6,21
startup,5,21
ramos,1,21
bào_ngư,5,21
đăk,7,21
sạn,8,21
gầy,6,21
đáp_án,4,21
bình_thủy,2,21
residences,1,21
lumen,2,21
dương_tính,2,21
húc,3,21
da_mềm,3,21
đương_kim,2,21
quan_chức,7,21
capô,1,21
sở_hữu_trí_tuệ,6,21
vera,2,21
nước_rút,10,21
tuổi_thơ,7,21
ngắn_gọn,9,21
capitaland,1,21
young,3,21
bé_nhỏ,6,21
rùa,3,21
ducati,1,21
nho_nhỏ,7,21
nước_khoáng,8,21
oan,9,21
sát_thủ,4,21
thước_đo,10,21
vôi,8,21
irắc,1,21
prime,3,21
quẹt,5,21
dcapitale,1,21
chính_hiệu,3,21
điểm_danh,7,21
nấm_rơm,4,21
trần_văn,9,21
vov,4,21
armani,3,21
tàm_xá,2,21
tc,9,21
imama,1,21
gắt,7,21
tổng_cục_trưởng,6,21
tựu_trường,2,21
southwest,2,21
bán_buôn,7,21
cacbonat,2,21
lànhà,1,21
khoảng_tỉ,6,21
nhà_phân,3,21
tầm_triệu,3,21
bạo_hành,4,21
taiwan,4,21
thần_thánh,7,21
hye,1,21
áo_tắm,1,21
mất_tích,3,21
care,5,21
lacquer,2,21
yêu_quý,5,21
fire,5,21
buồn_bã,6,21
nông_lâm,6,21
ốc_bươu,1,21
ghê_gớm,5,21
hơi_hướng,7,21
quan_ngại,8,21
directional,1,21
lop,1,21
taka,1,21
chứa_đựng,10,21
hoàng_liệt,3,21
us,5,21
tân_quý,5,21
hoà_bình,6,21
thành_trì,2,21
tha,5,21
họ_hàng,8,21
tây_nguyên,5,21
danh_nghĩa,8,21
high,7,21
ngoai,8,21
trầm_cảm,6,21
cảm_nc,2,21
tiểu_khu,3,21
paraben,1,21
httptructiepvncacmat,1,21
modern,2,21
áo_phao,5,21
gasik,1,21
tam_cá,1,21
thô_ráp,6,21
tiếng_động,8,21
biệt_lập,3,21
marble,3,21
trưng_cầu,3,21
mb,6,21
đồ_bộ,1,21
cảm_từ,2,21
ubkt,1,21
kháchnăm,2,21
uy_vũ,1,21
da_bò,4,21
pan,7,21
composite,5,21
pid,2,21
nhà_thuốc,2,21
safely,1,21
số_phận,7,21
ảo_thuật,2,21
điểm_cao,6,21
giao_tranh,2,21
moriitalia,1,21
thuần_khiết,6,21
tưa,2,21
storage,1,21
npp,1,21
dẫn_nhiệt,3,21
chinh_chiến,3,21
bền_cơ_khí,2,21
sea,5,20
đường_lối,7,20
compact,4,20
cable,1,20
lđlđ,2,20
piaggio,2,20
chủ_quyền,5,20
nhiệm,10,20
knst,1,20
coco,6,20
tell,4,20
rũ,9,20
golden,6,20
tanker,1,20
bc,6,20
dhc,1,20
oxi,5,20
mu_online,1,20
ohui,2,20
phản_chiếu,7,20
doãn,3,20
kích_cầu,5,20
hình_dung,10,20
bánh_nướng,5,20
rôbốt,3,20
hình_khối,6,20
búa,5,20
lang_lasalle,1,20
gấu,6,20
pie,1,20
đôc,8,20
phá_hoại,6,20
tê_liệt,7,20
im_lặng,9,20
tổng_chi,3,20
hạ_gục,3,20
giao_thừa,4,20
cocoa,3,20
hợp_kích,1,20
chảo_dầu,2,20
kgs,2,20
điểm_tâm,5,20
tập_tin,3,20
vảy,5,20
thươc,3,20
midas,1,20
trả_góp,5,20
phong_vị,4,20
gms,1,20
yaourt,2,20
xm,5,20
audiotechnica,1,20
xà_cừ,4,20
tereza,1,20
phái_mạnh,6,20
đơn_giá,6,20
huddersfield,1,20
tro,9,20
trắng_đen,6,20
lầnphút,2,20
cơm_hộp,1,20
bản_lĩnh,8,20
bướm,8,20
tuột,6,20
lipid,6,20
dân_lập,2,20
xác_thực,9,20
triển,8,20
bênh,6,20
da_gà,3,20
ngoan_ngoãn,4,20
toner,2,20
xri,1,20
liều_lượng,5,20
mid,4,20
gp,5,20
unesco,2,20
thuế_tỷ,4,20
đa_phương,4,20
củ_sen,3,20
mùa_vụ,6,20
pga,1,20
tphồ,8,20
omen,1,20
tận_mắt,9,20
xa_lộ,5,20
novak,1,20
crossover,1,20
công_nhân_dân,3,20
thằng,6,20
sergio,1,20
màu_mè,7,20
thucphamvietnamcomvn,1,20
du_dương,6,20
cự_ly,5,20
dẫn_lưu,1,20
gara,5,20
cán_cân,5,20
ghiền,3,20
đón_chào,8,20
đèn_pin,3,20
mê_hoặc,7,20
ysl,1,20
soho,3,20
clear,3,20
cover,6,20
kkg,1,20
đau_lòng,6,20
tái_sinh,6,20
brown,6,20
đhcđ,3,20
òa,9,20
thần_tốc,8,20
ngụ,9,20
vita,1,20
trả_giá,9,20
halloween,6,20
dị_vật,3,20
kiểu_mẫu,9,20
lột_xác,10,20
bakery,1,20
kat,2,20
tiến_hóa,5,20
hà_hồ,2,20
sáng_suốt,5,20
hộ_sinh,5,20
lõm,8,20
sĩ_quan,7,20
ex,5,20
hà_nam,7,20
tiếp_đón,9,20
hứng,10,20
lò_sưởi,5,20
rêu,7,20
pham,6,20
sđt,4,20
mỏng_manh,6,20
thiên_tài,3,20
billiards,1,20
hỏa,3,20
travel,5,20
quyên_góp,5,20
đàn_tranh,1,20
trách,9,20
bồ_tát,2,20
citiesto,1,20
thanks,4,20
lâp,7,20
đuối,7,20
charge,2,20
tiểu_cảnh,6,20
bảo_lưu,4,20
radio,6,20
vision,4,20
bịp,1,20
đạilý,1,20
ác,9,20
monokini,1,20
lap,4,20
mướt,10,20
bao_la,8,20
sơ_cứu,4,20
caramel,4,20
sat,6,20
truyền_cảm_hứng,7,20
adayroi,2,20
hen_suyễn,4,20
tịnh,8,20
khứ_hồi,4,20
chông,6,20
toa_xe,2,20
trần_đình,6,20
usd_triệu,3,20
thanh_tao,8,20
vichy,2,20
chuẩn_xác,7,20
folate,3,20
bình_liêu,1,20
kuala,5,20
hpl,2,20
tk,8,20
kbd,1,20
trọng_trách,7,20
axit_folic,2,20
săn_đón,6,20
csgt,5,20
thao,7,20
tự_cường,1,20
tl,3,20
thành_hình,5,20
bảo_hành_chính,4,20
hose,4,20
danh_thủ,3,20
gộp,8,20
oil,2,20
rap,6,20
sổ_tay,5,20
gay_cấn,6,20
cs,4,20
xiết,4,20
qgò,5,20
mẩu,9,20
bảo_toàn,7,20
tảng,7,20
quận_tel,2,20
đỗ_hợp,1,20
mâm_xôi,4,20
linksản,2,20
viễn,9,20
khảm,5,20
input,1,20
xích,10,20
màng_kính,1,20
xoa_dịu,9,20
phan_văn,4,20
cnn,6,20
eidolon,1,20
kẻo,6,20
ruốc,4,20
kasaeva,1,20
sở_hữu_cổ_phần,5,20
thân_yêu,9,20
thsbs,2,20
lorganic,1,20
điều_chuyển,4,20
propzy,1,20
cạp,2,20
relief,3,20
pizza,4,20
khóe,5,20
cư_xá,4,20
tươi_vui,10,20
ổi,6,20
ti_vi,6,20
giả_tụy,1,20
lanca,1,20
quý_báu,7,20
thành_thạo,6,20
ten,6,20
hữu_dụng,7,20
tộ,5,20
danh_giá,9,20
móp,5,20
samsonite,1,20
lăng_kính,3,20
bảo_trợ,7,20
đi_vẻ,4,20
nguyễn_trọng,5,20
nhả,7,19
đánh_cắp,6,19
ròng_rọc,1,19
kèn,7,19
matcha,4,19
trợ_giá,5,19
chậm_rãi,7,19
lục_địa,5,19
lài,5,19
crop,1,19
unclebills,1,19
cầu_vồng,6,19
kit,3,19
tùy_thích,8,19
fleetwood,1,19
hướng_nghiệp,3,19
nước_đá,6,19
dân_trí,6,19
ống_nghiệm,2,19
tỉ_số,5,19
thương_lượng,8,19
nhà_trẻ,6,19
mẩn,7,19
nsnd,3,19
dạy_dỗ,3,19
ngăn_mát,3,19
đồngnăm,5,19
đa_cấp,4,19
luân_chuyển,10,19
co_gia,1,19
ra_quân,6,19
tâm_trí,10,19
lách,9,19
dead,2,19
xoa_bóp,5,19
tái_xuất,9,19
hung,7,19
toàn_quyền,5,19
phong_tục,6,19
tiếp_giáp,7,19
latin,2,19
đặt_cược,3,19
lều,4,19
xe_con,4,19
quí,6,19
ireland,5,19
trị_giá_tỷ,7,19
halong,2,19
ðtð,1,19
trung_hạn,4,19
nhám,6,19
tư_thục,3,19
lặp_đi,6,19
johnson,4,19
thư_ký,7,19
thân_tình,5,19
trở_thành_công_ty,4,19
quỳ,5,19
reset,3,19
cùi,5,19
yên_tử,3,19
im,8,19
square,4,19
garage,5,19
nhân_cách,6,19
nốt_ruồi,1,19
đánh_thức,8,19
pielor,1,19
eoslift,1,19
trình_tự,6,19
tẩy_xóa,4,19
tùy_tiện,8,19
tài_tình,7,19
mù_tạt,4,19
bay_bổng,6,19
vogue,1,19
cơ_học,10,19
miêng,4,19
bịch,6,19
sarah,5,19
kiều_hối,4,19
đối_lập,6,19
chiếu_phim,6,19
cẩm_thạch,3,19
giáp_ranh,7,19
oda,6,19
ăn_liền,4,19
phó_bí_thư,3,19
chevrolet,1,19
liên_hoàn,7,19
muối_tiêu,2,19
phát_huy_hiệu_quả,9,19
gồ_ghề,4,19
bồi_bổ,3,19
dht,2,19
dầu_nhớt,2,19
chuyển_giới,3,19
dove,2,19
thuốc_bổ,3,19
gò_má,2,19
rohs,3,19
nhỏ_tuổi,5,19
siêu_tốc,8,19
nguyễn_văn_linh,4,19
ngọc_dung,3,19
quản_lí,5,19
sơn_tùng,3,19
dịch_thuật,1,19
cẩm_lai,2,19
tiểu_thuyết,4,19
fenda,1,19
bại_liệt,3,19
bạch_hầu,2,19
hợp_thời_trang,6,19
michael,6,19
chúng_vẻ,1,19
lên_án,7,19
nền_móng,7,19
ngập_lụt,6,19
đồngusd,2,19
dặn,6,19
cáo_trạng,3,19
vii,6,19
da_dẻ,4,19
sinh_trưởng,6,19
cốc_chén,1,19
network,6,19
kỳ_vĩ,4,19
xinh_xinh,4,19
cực_tím,5,19
nhấp,8,19
khoa_nội,2,19
delta,2,19
biết_ơn,10,19
mrs,3,19
rights,2,19
việtnam,2,19
giac,6,19
cung_bậc,9,19
phát_thanh,7,19
aids,2,19
aguero,1,19
cổ_xưa,9,19
polymer,4,19
tpđà_nẵng,3,19
dơn,4,19
sâu_bọ,2,19
khuynh_diệp,3,19
hinode,1,19
gree,1,19
nguyễn_hữu_quang,1,19
hôn_nhân,6,19
năm_đạt,5,19
cầu_trục,2,19
hải_đảo,4,19
business,8,19
tiền_triệu,8,19
bản_năng,7,19
ngô_quyền,6,19
glycerin,1,19
bình_ổn,6,19
long_lanh,7,19
polypropylene,1,19
express,5,19
trang_trọng,8,19
beer,3,19
bellapierre,1,19
ca_rô,2,19
thanh_mảnh,5,19
động_thổ,3,19
sát_sao,8,19
âm_mưu,4,19
nước_tiểu,7,19
nứt_nẻ,3,19
giơi,6,19
chọc,4,19
huyền_my,1,19
remote,4,19
khoái_khẩu,3,19
aeroflot,1,19
julia,2,19
cenland,1,19
thiêu,10,19
ôn,10,19
beurer,1,19
xáo_trộn,7,19
hyaluronic,1,19
hdf,2,19
côn_tay,1,19
dáng_vẻ,6,19
tăng_giá_trị,8,19
vắng_mặt,4,19
trà_xanh,2,19
xử_lí,7,19
lê_đình,4,19
forbes,5,19
liên_hoan_phim,1,19
essence,2,19
thaibev,1,19
lì,4,19
rèn,5,19
đu,9,19
xét_xử,5,19
bộc_lộ,10,19
mexico,2,19
bù_trừ,4,19
tương_đương_tỷ,6,19
dải_phân_cách,3,19
munich,4,19
định_dạng,3,19
copyright,2,19
dẹt,6,19
phao,8,19
atp,2,19
tân_trang,6,19
design,5,19
terry,3,19
marc,6,19
chân_mày,2,19
trì_hoãn,7,19
định_cư,6,19
silver,4,19
chúa_trời,3,19
xịn,7,19
hoàng_yến,4,19
xéo,6,19
trần_đại,3,19
dot,4,19
lương_thực,6,19
hình_thù,6,19
wb,4,19
sấp,6,19
bối_rối,6,19
xuýt_xoa,4,19
powerline,1,19
ni,9,19
tân_thới,2,19
thước,8,19
láng_giềng,6,19
úa,3,19
chiêu_trò,10,19
bở,5,19
ngần,7,19
vuitton,2,19
mall,3,19
tình_thế,7,18
lyon,2,18
mạc,7,18
pháttriển,2,18
wwwhethongtuoivn,1,18
khò_khè,1,18
bện,3,18
cổ_động,4,18
đức_hòa,2,18
vi_sinh,5,18
hotgirl,3,18
mhg,1,18
ứng_cử,7,18
ngữ_văn,2,18
cám,6,18
spring,3,18
nguyễn_anh,7,18
versace,3,18
cuốc,2,18
liễu,6,18
cây_cỏ,7,18
hatchback,1,18
khí_tượng,5,18
thống,7,18
thân_nhiệt,4,18
cũ_kỹ,5,18
cđmv,1,18
next,3,18
đón_triệu,4,18
tiền_tỷ,6,18
sẩy_thai,1,18
hòn_gai,1,18
tịch_thu,7,18
hành_hung,5,18
đỏ_đen,5,18
yankee,1,18
cut,4,18
nữ_trang,5,18
trạch,6,18
quy_đổi,7,18
nxbgdvn,1,18
chỉnh_trang,4,18
trông_chờ,9,18
lốc,9,18
giàu_chất,6,18
mù,5,18
melody,3,18
điện_toán,6,18
gffzff,1,18
cối,4,18
khoác_áo,6,18
yebabyvip,1,18
tăng_cường_độ,7,18
phễu,2,18
nguyễn_thị_thập,3,18
trần_thanh,6,18
váng,4,18
quý_vị,7,18
sapa,5,18
ăn_chơi,6,18
rẻ_tiền,7,18
thoảng,5,18
sách_báo,6,18
hôn,5,18
phối_màu,6,18
vedette,2,18
ba_lô,8,18
choáng_ngợp,8,18
thiện_nguyện,3,18
rms,1,18
potro,1,18
xe_tăng,7,18
format,1,18
soleil,2,18
chừa,4,18
trái_đào,3,18
qđubnd,2,18
defiance,1,18
hình_phạt,5,18
khắp_cơ_thể,4,18
magiê,5,18
thức_giấc,2,18
xòe,3,18
gọi_là,10,18
thanh_tịnh,6,18
độc_thân,3,18
nguyễn_mạnh,7,18
đại_đồng,2,18
ăn_khách,5,18
vĩ,8,18
siêu_việt,3,18
bản_gốc,5,18
headphone,1,18
non_bộ,3,18
mầu_sắc,5,18
vỏn_vẹn,6,18
howindows,1,18
vòng_quanh,8,18
bella,4,18
intela,1,18
miu,3,18
miên,5,18
thủy_nguyên,2,18
gateway,3,18
chiều_tối,10,18
xuất_huyết,4,18
hán,8,18
vios,1,18
quattro,2,18
europa,1,18
iata,1,18
thanh_phong,3,18
wilson,3,18
lỏng_lẻo,9,18
nối_tiếp,10,18
tàu_điện,3,18
gea,1,18
toàn_phần,6,18
mfi,1,18
empires,1,18
ic,3,18
dinh,7,18
nhỉnh,7,18
klein,4,18
cake,4,18
mớ,5,18
athsr,1,18
nvcc,4,18
mở_đường,9,18
tuôi,3,18
ói,4,18
chuyênnghiệp,2,18
propylene,2,18
mane,1,18
trưc,9,18
đồ_án,5,18
tái_chế,7,18
panworld,1,18
cây_cối,6,18
chia_cắt,6,18
skype,5,18
by,6,18
hương_giang,2,18
truyện_tranh,7,18
ipod,2,18
pb,4,18
intercontinental,2,18
năm_triệu,8,18
phát_đạt,5,18
trượt_giá,4,18
đặc_trị,4,18
hết_nước,3,18
ei,1,18
xém,4,18
jay,3,18
tân_tiến,10,18
thương_tâm,8,18
vòng_tròn,10,18
lạc_hậu,7,18
thuần_túy,7,18
ăn_đủ,4,18
lầntuần,2,18
nitơ,2,18
lặng_lẽ,4,18
hublot,1,18
reserved,1,18
bán_cổ_phần,5,18
nvx,2,18
stylist,2,18
cử_chỉ,9,18
chấn,5,18
roi,3,18
vndusd,1,18
nhà_chùa,4,18
thường_lệ,8,18
bản_chính,3,18
điển_trai,6,18
giặc,8,18
bộn_bề,8,18
pthạnh,2,18
nexon,1,18
đế_chế,4,18
hùng_mạnh,4,18
dk,7,18
maxi,2,18
ước_đạt,6,18
tennis,7,18
nghỉ_hè,8,18
ðiện,4,18
airi,1,18
tô_chưc,4,18
huých,5,18
thoáng_khí,5,18
mai_sơn,1,18
lì_xì,3,18
rào,6,18
kim_anh,3,18
cộng_sự,7,18
tảo,6,18
đút,4,18
vat,7,18
tỉnhthành,4,18
gây_dựng,8,18
mustang,3,18
lưu_chât,1,18
asus,2,18
thượng_đế,6,18
violon,1,18
obama,3,18
địa_danh,9,18
coastal,1,18
tesla,1,18
nóng_nực,5,18
elo,2,18
phụ_lục,3,18
chuyển_mình,7,18
anod,1,18
khuỷu,7,18
piston,2,18
hoa_lan,6,18
gây_mê,4,18
fazer,1,18
cực_đoan,6,18
làm_phiền,9,18
phạm_ngọc,4,18
đường_ống,7,18
hất,6,18
ventus,1,18
lang,5,18
hà_thành,4,18
hoàng_hôn,5,18
đảng_ủy,4,18
st,7,18
mễ,3,18
chitietxemcung,2,18
cột_sống,5,18
đồng_triệu,3,18
maserati,1,18
phép_thuật,1,18
tướng_sĩ,1,18
yhct,1,18
sơ_kết,3,18
yqt,1,18
thăng_tiến,9,18
tham_chiếu,3,18
lúng_túng,9,18
dsd,1,18
vong,8,18
hổ,8,17
dvkt,2,17
vạn_vật,4,17
calvin,3,17
hỏa_hoạn,8,17
shin,3,17
thiếu_nữ,7,17
beo_béo,2,17
nhận_lời,7,17
huyền_ảo,3,17
kha_khá,7,17
hăng,5,17
newbie,2,17
chà_là,4,17
sốt_ruột,3,17
tý,4,17
jaguar,1,17
chuyển_tiếp,7,17
nước_miếng,3,17
dzị,1,17
xanh_tươi,4,17
mộng_mơ,5,17
thep,3,17
điều_áp,1,17
lăn_tăn,3,17
huân_chương,4,17
bởi_vẻ,7,17
lên_đường,7,17
ngọc_điệp,4,17
indo,2,17
kb,6,17
fellaini,1,17
giáo_trình,4,17
hội_giảng,1,17
nan,9,17
thao_túng,5,17
english,3,17
microsd,1,17
hugo,4,17
nghi_lễ,5,17
phu_quân,2,17
khởi,8,17
morgan,5,17
lâu_bền,5,17
nhà_ăn,7,17
pasteur,3,17
sumika,1,17
hân_hoan,6,17
fcc,2,17
sắc_bén,5,17
aukey,1,17
panda,5,17
lg,5,17
apila,1,17
ưu_tú,8,17
thể_trạng,5,17
quy_luật,7,17
nhịn,4,17
hậu_môn,3,17
hớt,2,17
tỉnh_lộ,6,17
kỳ_công,6,17
truy_cứu,3,17
hồng_bàng,8,17
hoài_nghi,7,17
nghé,7,17
chán_nản,8,17
bảng_đấu,2,17
phát_ngôn,6,17
điêm,8,17
kì_vọng,3,17
sao_chép,6,17
xa_hoa,6,17
nha_long,1,17
cpi,4,17
thy,3,17
tàu_thuyền,5,17
kháng_chiến,3,17
lê_duẩn,7,17
dna,8,17
axiata,1,17
nền_nã,3,17
thịnh_soạn,4,17
pvi,2,17
gardens,1,17
sến,2,17
gum,2,17
sum_vầy,6,17
sát_khuẩn,4,17
mia,4,17
vợ_con,6,17
tỵ,6,17
quẩy,4,17
satin,4,17
phiên_bản_gốc,5,17
đô_thị_hóa,4,17
fm,1,17
ca_nhạc,5,17
giải_thể,4,17
trụ_trì,3,17
nðcp,4,17
tích_cóp,6,17
sản_khoa,2,17
hiếu_động,5,17
khoán,4,17
bồng_bềnh,4,17
miễn_giảm,6,17
ca_cao,3,17
động_năng,4,17
long_giang,1,17
chèo,5,17
bắt_nhịp,7,17
hazard,2,17
gmobile,2,17
tự_phát,9,17
ngạt,4,17
giấy_báo,6,17
suarez,1,17
fx,2,17
ngon_ăn,4,17
chót,8,17
bồ_kết,1,17
dòng_chảy,8,17
phim_ảnh,8,17
hoa_giấy,4,17
pudding,3,17
quánh,4,17
kạn,4,17
tinh_chỉnh,3,17
hỏng_hóc,6,17
wtt,2,17
manila,4,17
ppp,4,17
dược_sĩ,5,17
quen_biết,7,17
động_cơ_điện,2,17
sồi,4,17
luận,7,17
ít_ỏi,8,17
ngừng_nghỉ,8,17
trung_cao_cấp,1,17
ràng_buộc,6,17
sơ_bộ,8,17
công_danh,4,17
an_khang,2,17
bãi_bỏ,4,17
tầm_trung,1,17
nôn_mửa,3,17
tựđộng_hóa,1,17
ceramic,4,17
chân_chính,8,17
professional,1,17
cản_phá,2,17
chiêc,5,17
ok,5,17
cưc,7,17
đại_thành,2,17
đời_mới,6,17
ru,6,17
đấng,6,17
hoang,8,17
che_chắn,7,17
lồng_ghép,6,17
qu,6,17
ngư_nghiệp,3,17
vỗ_tay,6,17
thuoc,1,17
công_ước,4,17
preyta,1,17
mỉm,7,17
giảm_béo,5,17
benzema,1,17
đào_thải,8,17
island,3,17
văn_thụ,6,17
ozone,1,17
bankplus,2,17
nguyễn_tất,6,17
woods,1,17
phân_bón,5,17
tình_thương,5,17
kawasaki,2,17
kỷ_nguyên,8,17
melanin,3,17
thẻ_đỏ,1,17
bn,1,17
vcsc,2,17
wrc,1,17
mba,1,17
giáng,5,17
yên_sở,3,17
horizon,4,17
vleague,2,17
ngày_sinh,6,17
sống_còn,8,17
khẩn,5,17
trướng,4,17
kangaroo,6,17
ngọc_hà,3,17
phổ_quát,6,17
tiểu_vùng,4,17
nguyễn_hùng,3,17
tua_rua,2,17
tietxemcungcap,2,17
sk,3,17
lead,4,17
quản_lý_tài_sản,5,17
special,6,17
hội_họp,7,17
văn_toàn,3,17
lá_cẩm,1,17
games,3,17
mikasa,2,17
dồn_dập,6,17
quảng_đông,5,17
biểu_bì,4,17
ericsson,1,17
nhe,7,17
tiêt,9,17
sờn,4,17
vô_tư,8,17
cò,7,17
iq,2,17
kẹo_sô,1,17
sneakers,2,17
dahlia,2,17
cb,6,17
mong_mỏi,7,17
ăn_bám,2,17
tân_cổ_điển,4,17
ecophon,1,17
loét,6,17
ss,4,17
henry,4,17
thực_quản,4,17
két,6,17
em_trai,8,17
nguyễn_tấn,6,17
mức_sống,7,17
đậu_bắp,4,17
chống_phá,2,17
kiên_định,9,17
xê,2,17
giun,1,17
bạo,3,17
sinh_vật,4,17
mạo_hiểm,7,17
chile,5,17
thung,2,17
thích_hợp_nhất,7,17
quá_cảnh,4,17
hand,3,17
genius,2,17
thính,4,17
phê_chuẩn,5,17
taylor,4,16
hồng_kông,1,16
có_hạn,9,16
cáu,3,16
sa_mạc,7,16
modulo,1,16
mũi_tên,5,16
thượng_hải,7,16
urc,1,16
anghiafnt,1,16
giang_mai,2,16
đổng_trác,1,16
vât,6,16
tôn_dáng,1,16
vietnamobile,2,16
vệ,8,16
hưởng_thụ,7,16
vanilla,2,16
nghị_sĩ,1,16
băng_thông,2,16
tvc,1,16
cường_hóa,1,16
trọnguy,1,16
vô_lê,1,16
polyurethane,1,16
bết,4,16
truy_nhập,2,16
trường_phái,9,16
ngan,5,16
lược,10,16
nhà_xe,4,16
pha_lê_thủy_tinh,1,16
kinh_giới,3,16
sheraton,3,16
bệ,6,16
gà_nòi,2,16
tera,1,16
vệt,7,16
victorias,2,16
thuế_nhập_khẩu,3,16
dao_kéo,3,16
trung_sơn,3,16
penthouse,3,16
rate,2,16
cruise,3,16
thanh_vân,2,16
khiếm_khuyết,7,16
trương_thị,5,16
dreamwave,1,16
clorid,1,16
trang_trải,7,16
mê_mẩn,6,16
trám,2,16
regent,2,16
tồi,5,16
chế_xuất,5,16
finish,3,16
tàu_hỏa,6,16
maze,1,16
vàng_bạc,8,16
giấy_thấm,2,16
tình_cảnh,8,16
rỗng,6,16
chất_độc,6,16
đặc_quyền,5,16
thôn_bản,3,16
ðặc,4,16
thành_công_ty_tnhh,2,16
gian_nan,8,16
taeduemphan,1,16
vj,3,16
daiabank,1,16
nhà_nghỉ,5,16
đồ_sộ,6,16
phê_phán,4,16
smith,4,16
fcubt,1,16
wwwmangphunhakinhvn,1,16
gương_mẫu,3,16
divo,1,16
gây_rối,7,16
fighter,1,16
bắt_chước,2,16
nhún,4,16
lũ_lụt,5,16
năm_đây,7,16
muôn_vàn,9,16
sắtae,1,16
âm_sắc,4,16
mến,10,16
tình_yêu_thương,6,16
decor,2,16
đúp,2,16
trong_sạch,7,16
phượt,6,16
tướngskin,1,16
bxh,3,16
nqm,1,16
pcm,2,16
không_trung,7,16
roy,1,16
bim,3,16
nguyễn_thái,5,16
bradley,2,16
trịnh_văn,2,16
bình_trưng,3,16
pháo_hoa,5,16
ngọc_lan,7,16
tin_học,4,16
dũa,3,16
flscs,1,16
gia_súc,6,16
nhanh_nhạy,7,16
ranh_giới,7,16
ba_rọi,2,16
corporation,5,16
máy_sấy_tóc,2,16
