Token,Num_Labels,Num_Occurrences
glucose,6,29
mica,3,29
biêt,11,29
chướng,4,29
tạo_vẻ,5,29
xấu_xí,7,29
xấp_xỉ,9,29
mttq,3,29
bì,9,29
natural,2,29
keppel,1,29
biến_tấu,6,29
khuếch_tán,5,29
mồi,9,29
cheero,1,29
ðây,4,29
cx,3,29
chu_du,2,29
train,2,29
viện_trưởng,7,29
cách_điệu,7,29
nhất_quán,9,29
vô_sinh,2,29
bb,3,29
xông_hơi,4,29
lưu_niệm,8,29
bích,8,29
đặc_khu,2,29
nước_lớn,6,29
khởi,7,29
rầm_rộ,6,29
nhà_giáo,3,28
ngài,6,28
evelyn,1,28
serum,1,28
từ_bỏ,8,28
vainglory,1,28
rắc_rối,10,28
bản_sắc,7,28
cánh_quạt,5,28
gi,7,28
crv,1,28
cọng,5,28
ty,7,28
premier,3,28
quanh_năm,6,28
nỉ,8,28
akn,1,28
gp,3,28
ðại,3,28
kim_ngân,5,28
tái_định_cư,4,28
bùi,5,28
pqi,1,28
đề_phòng,10,28
ướ,2,28
bản_vẽ,3,28
thớt,4,28
cao_thủ,3,28
novaland,1,28
tn,3,28
nsx,3,28
nông_sản,5,28
lệ,8,28
tthc,4,28
rưới,3,28
thân_nhiệt,5,28
philips,2,28
kịch,5,28
xe_đạp,11,28
nội_vụ,6,28
chẻ,7,28
rít,5,28
nylon,6,28
ptân,4,28
nghịch_ngợm,6,28
thui,3,28
nghê,8,28
nhỏ_bé,10,28
baseus,1,28
bank,5,28
sưu_tầm,7,28
khan_hiếm,6,28
sôi_nổi,9,28
đắc_địa,7,28
nộm,3,28
bôi_trơn,4,28
lạ_miệng,4,28
cầu_nối,11,28
cơ_động,6,28
mn,5,28
ghẹ,3,28
ntk,1,28
hâm,5,28
dưa_leo,6,28
huyện_ủy,2,28
mồng_tơi,4,28
bún_bò,2,28
suy_thoái,5,28
bỡ_ngỡ,6,28
bill,7,28
từ_ngữ,3,28
bột_nở,2,28
cản,8,28
nước_đá,5,28
bán_buôn,4,28
chèn,6,28
đắc_di,1,28
access,2,28
qua_đời,6,28
thỏa_thích,9,28
võng,6,28
tbc,1,28
xilanh,4,28
khả_thi,10,28
thảo_mộc,6,28
nhấc,7,28
thưc,11,28
mặt_nước,8,28
usdm,1,28
lip,1,28
chúa,9,28
ngoạn_mục,10,28
giám,6,28
nsnn,3,28
bohemia,1,28
thị_hiếu,6,28
ðường,3,28
râu,9,28
olive,2,28
lên_tỷ,8,28
chuyển_hướng,8,28
phản_đối,6,28
trang_sức,6,28
hốc,5,28
phuy,3,28
triệu_hồi,3,28
gian_hàng,9,28
thua_kém,9,28
tin_đồn,8,28
vnd,6,28
cấp_tính,3,28
tiễn,5,28
vafi,1,28
thúc,6,28
svilar,1,28
chiêu_mộ,3,28
chậm_trễ,10,28
om,5,28
hoa_lá,6,28
xuống_cấp,8,28
thân_thiết,10,28
công_ty_con,6,28
fast,5,28
nốt,10,27
thuôc,6,27
hộ_khẩu,5,27
đại_dương,9,27
tự_nguyện,7,27
không_lưu,4,27
thẹo,1,27
đụng,8,27
yves,1,27
motor,3,27
đồng_tình,7,27
zombie,1,27
kon,4,27
đơn_điệu,8,27
bừa_bãi,6,27
hđnd,5,27
cách_ly,8,27
thích_ứng,8,27
quôc,8,27
gươm,5,27
chồng_chéo,8,27
rs,3,27
hứng_khởi,10,27
lo_sợ,11,27
đun_nấu,5,27
hạch_toán,9,27
mùng,4,27
tiền_đề,8,27
thiệu,4,27
phá_thai,2,27
hình_khối,6,27
lên_men,5,27
giàn,5,27
hổ_phách,3,27
cởi_mở,7,27
life,5,27
khoẻ_mạnh,4,27
liệt_kê,6,27
piano,3,27
chật_hẹp,8,27
thiếu_hụt,11,27
tàn_nhang,3,27
hứa,9,27
california,5,27
cổ_vũ,8,27
mui,5,27
mạnh_tay,11,27
giải_độc,5,27
mê_tín,2,27
cúm_ahn,1,27
bao_la,6,27
quyền_lực,8,27
hay_ho,7,27
bánh_hỏi,2,27
reading,2,27
phát_sóng,7,27
ipm,1,27
sinh_dục,5,27
tơ,7,27
sa_tế,2,27
vượng,8,27
tưởng_chừng,10,27
tách_biệt,10,27
nhuận,9,27
chui,9,27
bộ_mặt,7,27
hủ,5,27
hello,3,27
goi,2,27
rạp,6,27
cầu_kì,7,27
nơ,7,27
kiểm,9,27
bái,8,27
phú_quý,4,27
pisen,1,27
hạt_giống,4,27
xxmm,3,27
bao_trùm,11,27
kết_hôn,8,27
early,1,27
nhà_chung_cư,5,27
visa,6,27
điện_từ,4,27
đa_dụng,6,27
kitty,3,27
sên,2,27
tít,8,27
co_ltd,3,27
đắc_lực,11,27
hàng_xóm,6,27
fuhlen,1,27
ra_công_ty,6,27
sủi,7,27
điệu_đà,4,27
fifa,3,27
hồng_xiêm,1,27
nĩa,2,27
đùn,2,27
offline,5,27
kiếng,2,27
đsđt,1,27
mặt_trận,6,27
đóng_băng,6,27
cđ,2,27
chân_dung,7,27
xì_dầu,3,27
ôi,8,27
sprovn,2,27
hợp_chất,7,27
đỉnh_cao,8,27
bông_chăn,1,27
bbt,1,27
hê,10,27
tất_yếu,10,27
đá_quý,3,27
cố_vấn,7,27
ghế_ngồi,8,27
phe,2,27
đốm,6,27
cờ_bạc,2,27
cốm,4,27
đề_cao,8,27
nguy_kịch,2,27
mỹ_quan,6,27
cá_cược,1,27
york,7,26
ttamptt,1,26
calo,4,26
hẹn_hò,6,26
màu_mè,6,26
điều_phối,7,26
triển_vọng,10,26
chóng,8,26
chúngtôi,2,26
đồng_nhất,7,26
tổng_đài,4,26
cây_cối,5,26
bọn,6,26
output,1,26
binh,5,26
dungeon,1,26
chíp,2,26
bài_tập,4,26
nhỏ_lẻ,8,26
mác,7,26
sắc_độ,2,26
lucky,4,26
fc,5,26
nghị_viện,2,26
nới,9,26
handmade,7,26
thiếu_niên,5,26
su,7,26
dự_toán,4,26
bât,10,26
rưỡi,10,26
họp_mặt,5,26
phôi,9,26
chinh,8,26
phi_đội,1,26
chất_hóa,5,26
chat,9,26
nghẽn,4,26
tận_tâm,9,26
rd,6,26
đường_dây_nóng,6,26
nude,3,26
hải_dương,10,26
sâm,6,26
phân_luồng,3,26
quy_phạm,5,26
nhà_báo,6,26
harry,3,26
milk,3,26
nhân_văn,7,26
cpu,3,26
imama,1,26
nest,2,26
chibi,2,26
giáo_khoa,2,26
thắng_lợi,8,26
ngọc_bích,4,26
shophouse,1,26
kĩ_lưỡng,7,26
rtk,1,26
tố,11,26
đô_la,7,26
li_ti,7,26
định_lượng,10,26
ipu,1,26
lành_tính,5,26
pccc,5,26
brg,1,26
messi,2,26
khỏe_khoắn,8,26
tulen,1,26
karaoke,5,26
ninja,4,26
xuất_hiện_tại,7,26
capo,2,26
vít,5,26
viva,2,26
tâm_linh,7,26
lặp,8,26
thu_chi,5,26
kha,6,26
hùng_vĩ,6,26
mì_chính,3,26
quỳ,5,26
giật_mình,6,26
thành_trì,1,26
quận_huyện,7,26
hình_tròn,9,26
phản_cảm,5,26
vng,1,26
dual,6,26
lấu,2,26
hưởng_ứng,10,26
sọ,4,26
mít,3,26
dây_rốn,1,26
stereo,1,26
dẫn_nhiệt,3,26
giơ,6,26
dọa_sảy,1,26
cộng_hưởng,11,26
trụ_cột,6,26
hoen_gỉ,3,26
ecophon,2,26
pve,2,25
rủ,11,25
ermmda,1,25
da_màu,7,25
rocher,1,25
gội,2,25
đậu_đen,2,25
nam_tính,7,25
tiêu_hoá,4,25
bxh,2,25
hợp_lí,9,25
nghệ_nhân,4,25
pid,2,25
tầm_cỡ,6,25
sinh_đẻ,3,25
hợp_xướng,1,25
vy,4,25
ăn_hàng,4,25
sinh_vật,6,25
môn_phái,1,25
nhà_mạng,2,25
vọt,10,25
netease,1,25
mơi,10,25
ermmdv,1,25
rườm_rà,8,25
lễ_tân,3,25
nhào,3,25
giao_thừa,3,25
bùn,8,25
châm,8,25
dậy_mùi,4,25
hé,6,25
xác,8,25
ehkmdv,1,25
đinh_tiên,4,25
nestle,1,25
bỏ_hoang,7,25
trầm_trọng,9,25
chủ_nghĩa,1,25
tiểu_cảnh,4,25
tương_xứng,9,25
tấy,6,25
hệ_lụy,9,25
màng_cứng,2,25
timer,3,25
gặp_mặt,10,25
đánh_bóng,6,25
sản_xuất_hiện_đại,4,25
drh,1,25
vr,4,25
khép,7,25
hệ_số,6,25
liu,4,25
streamer,1,25
hảo,4,25
hợp_pháp,8,25
cleanser,1,25
gã,6,25
tứ,10,25
đậu_gà,1,25
tái_sinh,6,25
sạt_lở,2,25
thụt,2,25
vingroup,3,25
bắt_cóc,3,25
sắn,5,25
tệ,10,25
nguyễn_đức,8,25
airbus,3,25
tóm,9,25
đối_phó,9,25
thị_giác,8,25
nhíp,2,25
barcelona,4,25
mủ,7,25
eii,1,25
chi_cục,4,25
vùng_biển,9,25
palmers,1,25
edition,5,25
giai_điệu,7,25
lưc,6,25
lộn,8,25
dép,5,25
cúi,5,25
ehmmdv,1,25
muôn,9,25
si,8,25
vệ_sinh_sản_phẩm,2,25
gieo,3,25
aloe,1,25
day,6,25
barielle,1,25
rải_rác,8,25
hủy,8,25
bầu_ăn,1,25
hiêu,9,25
sáng_chế,6,25
trị_giá_triệu,6,25
eggs,1,25
nè,1,25
hen_suyễn,4,25
eb,3,25
ạt,8,25
quy_tụ,10,25
bit,4,25
ức,7,25
lì_xì,2,25
tượng_trưng,9,25
biên_bản,8,25
giường_bệnh,7,25
hầu_như_không,10,25
thiên_tai,5,25
ehmmda,1,25
tăng_tốc,8,25
dế,4,25
chủ_chốt,9,25
nhạc_sĩ,3,25
lạng,8,25
nhà_phân,3,25
hơp,10,25
bpa,1,25
ráp,6,25
cử_tri,3,25
cẩm,4,25
thuật,8,25
tiểu_thuyết,3,25
nhcsxh,1,25
trầu_không,1,25
mướt,8,25
ải,2,25
alo,2,25
vinamilk,3,25
hồi_hộp,6,25
farm,2,25
bộ_đàm,1,25
hơn_triệu,6,25
kĩ_càng,6,25
bạt,4,25
plantronics,1,25
cập,9,25
tiệc_tùng,7,25
thăn,4,25
solo,7,25
tum,5,25
nhà_hát,4,25
ngất_ngây,8,24
phượt,5,24
chém,5,24
direct,2,24
luật_sư,4,24
call,4,24
opera,3,24
sưa,7,24
buôn_lậu,4,24
coliving,1,24
lường,9,24
riceway,1,24
carbohydrate,3,24
oil,2,24
zadez,1,24
denim,1,24
lây,4,24
rảnh,7,24
vòng_loại,5,24
trăng,8,24
hưng_thịnh,4,24
chất_vấn,2,24
kỳ_diệu,9,24
lạc_bộ,10,24
bồn_cầu,5,24
quan_vũ,1,24
kich,6,24
yếm,4,24
lý_thuyết,8,24
khuyến_nghị,8,24
cao_cấp_bộ,1,24
lừa_đảo,4,24
đích_thực,10,24
oxit,1,24
bán_chạy,9,24
explorer,2,24
nginx,1,24
standard,6,24
damge,1,24
tiền_liệt,1,24
krông,3,24
tâm_thần,8,24
mộ,7,24
barca,1,24
giải_trình,8,24
mong_ước,7,24
quẩy,3,24
eff,1,24
magie,5,24
chủ_nhật,9,24
tinh_vi,9,24
họp_báo,10,24
yêu_quý,6,24
thập,3,24
độngcơ,2,24
lưu_chất,1,24
truyền_thuyết,4,24
nhơn,8,24
giàu_có,6,24
bất_ổn,6,24
dtr,1,24
tàu_điện_ngầm,3,24
điệp,5,24
bài_tiết,4,24
ra_công_chúng,2,24
đàn_hương,1,24
trộm_vía,1,24
cao_quý,6,24
lan_truyền,10,24
ngầu,5,24
tàu_hũ,2,24
trạng,6,24
cap,5,24
kim_ngạch,4,24
cọc,8,24
long_biên,5,24
chuyển_dịch,6,24
xế,6,24
lôi_kéo,7,24
kingdoms,1,24
chi_bộ,2,24
chốn,6,24
dv,4,24
chẳng_thể,8,24
toa_xe,2,24
ngoại_trừ,8,24
tiếp_thị,10,24
gõ,10,24
gói_thầu,3,24
hài_hoà,8,24
xác_suất,3,24
phụ_sản,2,24
toner,2,24
phó_tổng_giám_đốc,6,24
kiệt,8,24
soul,1,24
cushion,1,24
viber,2,24
pink,3,24
bứt_phá,7,24
đăng_kí,6,24
rặn,1,24
thới,2,24
bình_đẳng,8,24
mời_gọi,9,24
quyên,7,24
showbiz,5,24
nabv,1,24
gon,3,24
nảy_sinh,7,24
paraben,1,24
phiên_đấu_giá,2,24
nguyen,3,24
loại_trừ,8,24
trung_lưu,3,24
pháp_sư,3,24
tài_tình,8,24
phép_thuật,2,24
du_nhập,11,24
khuôn_viên,7,24
dị_đoan,1,24
đóng_chai,7,24
midas,1,24
ngập_tràn,7,24
thực_thụ,6,24
dầm,6,24
thể_dục,10,24
ứng_phó,7,24
drinks,1,24
thanh_bình,6,24
sĩ,8,24
trình_làng,7,24
mátxa,2,24
có_ích,7,24
dở,10,24
rau_cần,3,24
cày_cuốc,3,24
danh_vọng,2,24
nhượng,3,24
hợp_nhất,9,24
romance,2,24
sẫm,5,24
sơ_cứu,5,24
tống_kim,1,24
chi_tiêu,9,24
cá_biệt,6,24
bưu_chính,5,24
sotate,1,23
xbox,2,23
mẫu_giáo,6,23
đồ_hoạ,1,23
bào_ngư,4,23
tiềm_lực,4,23
cứu_hộ,5,23
dạy_học,4,23
trừ_sâu,7,23
lôi,5,23
sổ_đỏ,2,23
david,7,23
cổ_kính,5,23
kỳ_hạn,3,23
tương_ớt,3,23
đè,8,23
cơm_hộp,1,23
vật_thể,9,23
mu_online,1,23
kim_long,2,23
du,8,23
chần_chừ,7,23
puma,1,23
ham,11,23
thường_niên,11,23
sơ_cấp,3,23
xe_hơi,9,23
cám,6,23
chiếm_thị_phần,7,23
bé_nhỏ,6,23
ca_hát,4,23
mo,5,23
giao_tranh,1,23
rau_ngót,3,23
cuộc_chơi,8,23
thù_địch,2,23
nước_màu,6,23
hoàng_tử,6,23
napoli,2,23
hoa_đăng,1,23
dawn,3,23
siro,3,23
ngoại_nhập,7,23
hơi_hướng,8,23
viện_trợ,5,23
liverpool,1,23
cs,5,23
logistics,6,23
old,5,23
thể_chế,8,23
vichy,2,23
lì,5,23
harman,1,23
eu,7,23
thụ_động,5,23
barrier,2,23
hột,4,23
thụ_tinh,3,23
cố_tình,9,23
app,3,23
cf,5,23
ehkmda,1,23
khuyết_tật,6,23
màn_ảnh,3,23
ban_ngành,8,23
touch,5,23
hoàng_kim,4,23
monster,4,23
congluanvn,2,23
sanlysanlitrung,1,23
lặn,8,23
quốcchina,1,23
sặc_sỡ,6,23
da_mềm,3,23
trầm_lắng,5,23
chân_mày,1,23
toyota,4,23
tượng_đài,4,23
lipstick,1,23
quay_phim,6,23
tổng_thư_ký,6,23
đắt_đỏ,8,23
bánh_xèo,3,23
kim_đồng_hồ,5,23
nion,1,23
siêu_phẩm,1,23
alcorest,1,23
sâu_bệnh,2,23
miệt_mài,5,23
luận,6,23
sền_sệt,4,23
bấc,2,23
đơn_sắc,4,23
chinh_chiến,3,23
bầu_trời,7,23
bánh_quy,4,23
tam_giác,10,23
cầu_trục,2,23
gia_truyền,4,23
kháng_thể,3,23
vòm,8,23
thanh_mát,4,23
thành_hình,6,23
agf,1,23
khai_mạc,5,23
check,4,23
búp_bê,5,23
hoa_giấy,5,23
rông,10,23
cảo,4,23
vacvdc,2,23
nam_đây,11,23
poly,3,23
nhắn_tin,9,23
seri,4,23
toa,6,23
aa,5,23
cao_bồi,2,23
mất_mát,6,23
porsche,1,23
hồ_sơ_sinh,1,23
vest,3,23
korea,3,23
dich,6,23
marzocchi,1,23
rượu_bia,6,23
violet,4,23
motorola,1,23
sách_vở,4,23
trailer,2,23
phết,4,23
an_ninh,10,23
lamcosme,1,23
gia_cầm,4,23
thân_thuộc,8,23
thô_ráp,5,23
volume,2,23
tận_tay,7,23
tạo_lập,9,23
xẻ,5,23
usa,5,23
sàng_lọc,6,23
phế_liệu,4,23
phân_bón,6,23
mau_chóng,8,23
huyền_trang,1,23
gioăng,2,23
viêc,10,23
liều_lượng,6,23
sai_số,3,23
os,2,23
cồng_kềnh,10,22
asia,6,22
chói,9,22
el,6,22
tự_dưỡng,1,22
quest,1,22
thiếc,5,22
liên_ngành,4,22
hình_thể,5,22
ar,3,22
nói_lắp,1,22
xmax,1,22
bền_cơ_khí,2,22
nakroth,1,22
mành,3,22
ngạt,5,22
coco,5,22
phụ_bản,1,22
fat,4,22
tcmr,1,22
thơi,9,22
hye,2,22
quả_lắc,1,22
bắc_nam,5,22
ruốc,4,22
otc,1,22
số_phận,7,22
trí_nhớ,5,22
qtân,4,22
bảo_vật,2,22
tỉnh_ủy,2,22
thi_đua,3,22
tô_chưc,5,22
định_dạng,5,22
con_một,2,22
thức_giấc,2,22
bayern,2,22
new_zealand,9,22
thế_trận,2,22
nghiêm_khắc,5,22
alt,1,22
gửi_gắm,9,22
mê_hoặc,6,22
xen_kẽ,7,22
đạilý,2,22
astellkern,1,22
bánh_tét,2,22
chánh,7,22
sát_thủ,4,22
rỗ,4,22
cr,5,22
caosu,2,22
bản_lề,6,22
nặn,6,22
kgs,2,22
rotk,1,22
cương_vị,4,22
nexomon,1,22
bổ_ích,9,22
sniper,2,22
duyệt,9,22
clash,1,22
usbc,1,22
nsnd,1,22
bênh,5,22
bở,6,22
tên_tuổi,8,22
kiêu,5,22
số_đo,6,22
maplestory,1,22
đái_tháo,2,22
lĩnh,5,22
vtv,7,22
địa_lý,9,22
xi,8,22
sò,5,22
khánh_thành,6,22
rát,4,22
whitening,1,22
nao,8,22
đăc,11,22
nước_hàng,3,22
cũ_kỹ,4,22
disk,1,22
danh_dự,9,22
argentina,5,22
thời_sự,7,22
phó_tướng,1,22
tanker,1,22
truyện_tranh,8,22
sải,3,22
pkðkkv,1,22
lithium,3,22
nháy,3,22
xương_sông,1,22
cảm_nc,2,22
catalogue,2,22
nghiêm_minh,7,22
thần_thái,5,22
cá_nục,1,22
chât_liêu,4,22
thăng_hoa,9,22
remove,2,22
tteokbokki,1,22
xoa_bóp,4,22
ghê_gớm,6,22
náo_nhiệt,4,22
xà_lách,5,22
phối_cảnh,3,22
lag,1,22
made,8,22
gia_hạn,8,22
hòa_hợp,8,22
đậm_nét,9,22
nhãn_mác,4,22
gặt_hái,10,22
tĩnh,10,22
thanaka,1,22
cảm_từ,2,22
all,4,22
bình_thủy,3,22
trí_thức,5,22
hdmi,1,22
ủy_quyền,8,22
thể_lực,7,22
khẩu_hiệu,8,22
khóe,5,22
hiện_trạng,7,22
mặt_phẳng,4,22
xoăn,1,22
xen_lẫn,8,22
nghiêp,4,22
technology,4,22
quyển,8,22
tam_cá,1,22
phụ_trợ,10,22
ngỡ_ngàng,7,22
thiên_tài,3,22
hình_tượng,7,22
phấn_khích,7,22
khoanh,5,22
độc_nhất,7,22
ngục,2,22
tiếp_đón,7,22
huấn_luyện_viên,7,22
thần_thánh,8,22
xê,3,22
kế_thừa,9,22
evolved,1,22
ysl,1,22
đồng_thuận,7,22
xử,8,22
lạ_lẫm,4,22
nhài,2,22
giản_dị,8,22
xót,3,22
thất,8,22
nghén,1,22
toàn_thể,7,22
tả,9,22
châu_lục,6,22
hkvn,2,22
cảm_tải,2,22
giảm_xóc,1,21
văn_nghệ,5,21
jones,4,21
sun,6,21
aha,3,21
tuyên_dương,4,21
tưa,2,21
party,7,21
thăm_dò,7,21
capital,4,21
lầntuần,3,21
sky,4,21
tảng,6,21
thạch_cao,3,21
phản_biện,4,21
đoàn_viên,6,21
máy_khoan,2,21
npp,1,21
tuýp,7,21
bật_mí,6,21
lo_âu,7,21
còi,10,21
sarah,4,21
tiêp,8,21
lop,1,21
sậm,6,21
vón,4,21
lắng,7,21
môn_học,2,21
xuât,8,21
vi_chất,4,21
xoáy,10,21
lân,9,21
lacquer,2,21
ru,6,21
ổi,5,21
ngon_ngọt,6,21
địa_phận,2,21
bao_phủ,10,21
rộng_mở,6,21
sông_nước,9,21
tòa_án,6,21
lànhà,1,21
fire,5,21
ẩn_chứa,8,21
thay_mặt,8,21
tỉ_giá,2,21
thế_chấp,4,21
ói,4,21
xổ_số,3,21
sóc,7,21
chức_vụ,6,21
thống_trị,8,21
tích_trữ,5,21
galaxy,5,21
vỏn_vẹn,6,21
xí_nghiệp,7,21
báo_hiệu,8,21
quy_chuẩn,8,21
directional,1,21
cá_độ,1,21
tiểu_ly,2,21
cổ_xưa,8,21
đại_lộ,2,21
lang_thang,3,21
thanakha,1,21
đổ_bộ,6,21
ác,6,21
xoa_dịu,8,21
em_gái,6,21
sac,3,21
nexon,1,21
lumen,2,21
pastel,4,21
as,6,21
chứa_đựng,9,21
cư_trú,7,21
linksản,2,21
điêm,8,21
kinh_dị,4,21
ðoàn,2,21
cột_sống,4,21
thể_chế_biến,5,21
thám,4,21
moriitalia,1,21
su_hào,3,21
vững_mạnh,4,21
bụng_dưới,1,21
trong_sáng,5,21
gò,7,21
nguyễn_ngọc,8,21
hạn_hẹp,10,21
đèn_chùm,3,21
cây_cỏ,5,21
chỉn_chu,6,21
uy_vũ,1,21
propylene,2,21
tro,8,21
cao_độ,10,21
đơn_giản_hóa,9,21
nước_khoáng,8,21
safely,1,21
boxing,2,21
kẹo_cay,1,21
hoắc_hương,1,21
vật_nuôi,5,21
lâu_phai,2,21
diệp,4,21
vera,2,21
sacombank,3,21
tour,7,21
uông,5,21
êm_dịu,5,21
buồn_bã,4,21
nam_châm,6,21
hường,10,21
bình_liêu,1,21
giao_thương,8,21
lông_mày,3,21
tuân,10,21
mod,2,21
thoang_thoảng,5,21
hạ_gục,4,21
hái,9,21
bàng,3,21
voan,2,21
hyaluronic,1,21
unesco,2,21
hungary,4,21
cacbonat,2,21
tội,7,21
gil,1,21
ducati,1,21
tam,8,21
taka,1,21
storage,1,21
bướm,6,21
qla,2,21
essence,2,21
con_trẻ,6,21
dự_bị,6,21
thời_cơ,7,21
đồng_quê,3,21
quán_triệt,5,21
tiền_sử,4,21
thất_thường,7,21
bản_năng,7,21
line,5,21
kỹ_thuật_viên,4,21
cứu_chữa,4,21
ăn_mặc,6,21
sinh_trưởng,5,21
lotte,4,21
niêm,5,21
xri,1,20
ách_tắc,4,20
samsonite,1,20
khốc_liệt,6,20
matic,1,20
pham,6,20
lanca,1,20
mark,8,20
eidolon,1,20
cocoa,3,20
da_liễu,4,20
baby,6,20
mô_tơ,3,20
nam_nữ,9,20
gia_bảo,2,20
thủy_nguyên,3,20
cảnh_cáo,5,20
hợp_kích,1,20
quyết_toán,6,20
liêu,4,20
cb,6,20
lmht,1,20
rashford,1,20
bạo_hành,4,20
phone,3,20
tụ_họp,7,20
lột,9,20
siêu_mẫu,4,20
bst,2,20
lâm_triều,1,20
khê,4,20
hiện_giờ,7,20
chk,1,20
iran,2,20
gms,1,20
quây_quần,8,20
cấp_nước,7,20
chút_xíu,4,20
american,3,20
cô_dâu,5,20
roma,2,20
nước_tiểu,6,20
nguyễn_quốc,6,20
đan_xen,8,20
bơi_lội,6,20
iq,3,20
sẩy_thai,1,20
sms,5,20
lũy,9,20
thành_thạo,6,20
nguyên_bản,8,20
giải_nhiệt,6,20
thiết,8,20
khiếu_nại,7,20
cá_thu,4,20
compact,4,20
giao_nhận,6,20
bịp,1,20
lộn_xộn,6,20
kat,2,20
mẹt,2,20
màng_kính,1,20
tập_tin,3,20
thich,9,20
trợ,9,20
sốt_ruột,2,20
folate,3,20
thu_giữ,4,20
thiên_hạ,1,20
vòi_nước,6,20
dhc,1,20
hữu_dụng,8,20
mách,6,20
sức_mua,4,20
nha_trang,5,20
relief,3,20
input,1,20
playa,2,20
kiểm_điểm,5,20
âm_mưu,4,20
hôp,3,20
neil,3,20
uzbekistan,2,20
ctcp,5,20
vietcombank,5,20
vpbank,1,20
pô,2,20
tuần_tra,3,20
sương_mù,10,20
nghịch,3,20
lipid,4,20
lâp,7,20
ấn_định,7,20
main,3,20
mỏng_manh,6,20
hồ_quang,4,20
lậu,6,20
citiesto,1,20
zealand,5,20
gởi,5,20
tinh_túy,5,20
alex,6,20
rẻ_tiền,7,20
victoria,5,20
thừa_hưởng,8,20
hướng_nghiệp,3,20
giá_trị_tỷ,3,20
cổ_họng,3,20
trồng_trọt,5,20
đàn_tranh,1,20
trứng_cá,6,20
hiện_thực_hóa,6,20
chuyênnghiệp,2,20
toàn_quyền,3,20
chí_minh,6,20
pie,1,20
vớ,4,20
nsưt,1,20
high,7,20
gồ_ghề,4,20
thư_pháp,3,20
lư,5,20
thất_thoát,9,20
kbd,1,20
aion,1,20
báo_động,11,20
chủ_quyền,5,20
grande,2,20
chỉnh_trang,3,20
cable,1,20
ni,8,20
mạo_hiểm,7,20
sách_báo,7,20
thoai,5,20
tấp_nập,6,20
vita,1,20
cốc_chén,1,20
giường_nằm,4,20
hôn,5,20
knst,1,20
tranh_luận,6,20
xiên,4,20
tuôi,3,20
audiotechnica,1,20
tài_ba,7,20
võ_văn_kiệt,4,20
adayroi,2,20
lột_xác,10,20
thính,4,20
liệt,10,20
bí_ngô,2,20
lê_quang,3,20
thơ_mộng,6,20
tự_cường,1,20
ăn_liền,5,20
mượn,8,20
ký_sinh_trùng,3,20
bạch_tuộc,4,20
omen,1,20
động_năng,3,20
phạm_ngọc,5,20
gem,3,20
monokini,1,20
hắn,4,20
văng,8,20
ricons,1,20
nhà_nhà,9,20
cảm_giác_thư,4,20
lloris,1,20
chúng_vẻ,1,20
lorganic,1,20
hi,8,20
ðáng,4,20
thanh_lọc,7,20
bản_gốc,3,20
hình_mẫu,9,20
tự_lập,2,20
oxi,5,20
newtechco,1,20
che_chắn,5,20
moi,10,20
da_dẻ,4,20
vũ_trụ,7,20
giả_tụy,1,20
quảng_tây,4,20
triển,7,20
rôbốt,3,20
con_cháu,8,20
thường_ngày,9,20
đoàn_thể,5,20
ic,4,20
váng,4,20
mạn,5,20
tuệ,3,20
hình_học,5,20
miêng,4,20
somen,1,20
tống,5,20
thoáng_khí,4,20
chuộng,8,20
vui_tươi,9,20
syria,1,20
bakery,1,20
trũng,2,20
đế_chế,4,20
axit_folic,2,20
loét,5,20
trở_thành_công_ty,4,20
jose,1,20
cơm_điện,4,20
hpl,2,20
đi_vẻ,4,20
bellapierre,1,19
chê_bai,6,19
nhà_hàng_quán,4,19
eoslift,1,19
watts,1,19
trà_xanh,2,19
nảy,6,19
tang,7,19
bình_định,6,19
bão_hòa,8,19
hen,6,19
lưu_gia,1,19
đích_danh,3,19
nước_lèo,4,19
pthạnh,1,19
fellaini,1,19
khuynh_diệp,3,19
nhấp,7,19
reset,3,19
ca_ngợi,8,19
nguyễn_đình,9,19
lầnphút,2,19
satin,4,19
company,5,19
webtretho,2,19
telecom,1,19
say_mê,9,19
sốt_xuất_huyết,5,19
xăm,4,19
nan,9,19
ngày_đêm,7,19
dịch_thuật,1,19
đèn_pin,3,19
ròng_rọc,1,19
phiền,7,19
gara,2,19
kmh,4,19
bidv,4,19
clear,3,19
arsenal,1,19
unclebills,1,19
tìm_tòi,6,19
phòng_vệ_sinh,2,19
ti_vi,5,19
tái_chế,6,19
mb,5,19
ngoan_ngoãn,3,19
hoại_tử,3,19
trang_trọng,8,19
highlight,2,19
văn_hoá,9,19
pielor,1,19
ngỡ,9,19
powerline,1,19
anod,1,19
remote,4,19
quy_nhơn,7,19
xóa_bỏ,8,19
chậm_chạp,5,19
huyết_học,2,19
quần_thể_thao,1,19
cổ_tích,4,19
xúc_xích,3,19
cửa_khẩu,4,19
myanmar,5,19
biểu_bì,4,19
phái_mạnh,6,19
cover,6,19
nổi_tiếng_thế_giới,5,19
gô,5,19
lớn_lao,9,19
đặt_cọc,6,19
đôi_chút,9,19
laf,1,19
tin_vui,7,19
kd,3,19
microsoft,6,19
sơ_bộ,9,19
cánh_gián,4,19
dạy_dỗ,3,19
gấp_rút,7,19
phát_ban,5,19
tình_cờ,7,19
terry,3,19
club,5,19
digital,3,19
mâm_xôi,3,19
