Token,Num_Labels,Num_Occurrences
bát_đĩa,5,20
chiến_sĩ,1,20
mui,5,20
trái_phép,7,20
quảng_bình,4,20
thô_ráp,5,20
múi,3,20
hổ_phách,2,20
nước_màu,4,20
tiềm_lực,4,20
pháp_sư,2,20
tiếng_nói,5,20
pô,2,20
chủ_chốt,8,20
đốm,5,20
denim,1,20
phản_biện,4,20
hình_khối,4,20
tiền_đề,8,20
vnd,5,20
vpbank,1,20
nhận_diện,5,20
kêu,9,20
cơm_hộp,1,20
safely,1,20
nghẽn,4,20
bọn,4,20
lanca,1,20
bầu_ăn,1,20
treble,2,20
choáng,2,20
cpu,3,20
hy_sinh,5,20
khó_lòng,8,20
knst,1,20
aa,5,20
tạo_vẻ,5,20
call,4,20
lamcosme,1,20
eu,5,20
chặn,8,20
phiên_đấu_giá,2,20
mường,5,20
gian_hàng,7,20
ngục,2,20
siêu_mẫu,4,20
hệ_số,6,20
họp_báo,8,20
xẻ,4,20
viện_trưởng,6,20
giơ,5,20
rát,4,20
gặt_hái,10,20
râu,7,20
nội_tiết,3,20
dũng_cảm,6,20
gạch_men,4,20
violet,4,20
thụt,2,20
bakery,1,20
su,6,20
relief,3,20
kiệt,7,20
vĩnh_long,2,20
đoàn_viên,6,20
dân_dã,6,20
hình_tròn,8,19
sản_xuất_hiện_đại,3,19
tự_lập,2,19
sân_thượng,3,19
nghịch,3,19
bồn_cầu,5,19
euro,5,19
fc,5,19
đảm_nhiệm,9,19
hungary,3,19
ạt,7,19
giảng,4,19
dở,10,19
sôi_nổi,8,19
nhà_giáo,1,19
chibi,2,19
fellaini,1,19
cư,8,19
tượng_trưng,7,19
gã,5,19
thị,9,19
tranh_cãi,5,19
vật_thể,8,19
gò_má,2,19
đánh_bóng,3,19
công_phu,7,19
cử_tri,2,19
giết,5,19
ecophon,2,19
compact,4,19
imama,1,19
chinh,5,19
cánh_quạt,3,19
magie,5,19
kd,3,19
bánh_quy,4,19
môn_học,2,19
access,2,19
hong_kong,5,19
trễ,7,19
phụ_sản,2,19
aha,2,19
lây_truyền,5,19
chiếm_thị_phần,6,19
lưu_gia,1,19
barca,1,19
ải,2,19
nct,2,19
trạng,5,19
nghén,1,19
đống,10,19
mo,4,19
hen_suyễn,4,19
ðường,3,19
rải_rác,7,19
mỏ,7,19
shooting,4,19
seoul,4,19
đắc_lực,9,19
folate,2,19
chui,9,19
thiên_đường,6,19
tái_hiện,7,19
pastel,3,19
hòa_hợp,8,19
rùa,2,19
stereo,1,19
dầm,4,19
văn_nghệ,5,19
sải,2,19
xin_lỗi,7,19
dịch_thuật,1,19
ròng_rọc,1,19
tinh_vi,8,19
nạn,7,19
giảm_xóc,1,19
li_ti,5,19
quyển,6,19
rạch,5,19
kẹo_cay,1,19
sacombank,3,19
gem,3,19
viber,2,19
dưa_leo,5,19
bánh_xèo,2,19
dậy_mùi,3,19
ro,5,19
gree,1,19
cao_quý,5,19
tiêu_hoá,4,19
lipid,4,19
viện_trợ,5,19
bon,4,19
thanh_trì,4,19
xuất_viện,2,19
tệ,7,19
dắt,8,19
ngạo,2,19
tuổi_thơ,4,19
mặt_nước,7,19
glucose,4,19
tạm_thời,11,19
liverpool,1,19
nhãn_mác,4,19
đường_dây_nóng,4,19
liu,4,19
hoàng_gia,8,19
vọt,9,19
báo_hiệu,7,19
handmade,6,19
ra_công_chúng,2,19
bổ_ích,7,19
aloe,1,19
hi,7,19
dép,4,19
trầm_trọng,8,19
chạy_điện,2,19
kịch_tính,3,19
tro,6,19
lop,1,19
thuật,6,19
biêt,8,19
siro,3,19
thể_chế,6,19
chu_du,1,19
xà_lách,3,19
để_dành,8,19
cày_cuốc,3,19
terry,3,19
aqua,3,19
dược_liệu,5,19
đại_dương,9,19
lặp,5,19
final,1,19
xử,8,19
giup,7,19
nguyên_bản,7,19
xung,5,19
vinare,1,19
gặp_mặt,8,19
fantasy,1,19
chấn_chỉnh,5,19
đàn_hương,1,19
cầu_nối,10,19
thiệu,2,19
chải,6,19
từ_ngữ,1,19
hứng_khởi,9,19
anod,1,19
cấp_tính,2,19
chóng,8,19
noi,7,19
chuyển_hướng,6,19
who,4,19
lumen,1,19
nhạc_cụ,6,19
virút,3,19
grab,3,18
hiện_giờ,7,18
thua_kém,7,18
chúa,7,18
dual,6,18
lorganic,1,18
nước_đá,4,18
quay_phim,5,18
somen,1,18
mứt,5,18
mhg,1,18
copyright,1,18
oil,2,18
tinh_túy,4,18
muôn,8,18
pthạnh,1,18
tất_yếu,8,18
ntk,1,18
bể_bơi,2,18
cảnh_cáo,4,18
yves,1,18
nitơ,2,18
ghẹ,3,18
công_trường,7,18
da_mềm,3,18
cập,8,18
cao_thủ,2,18
kashimura,1,18
thực_thụ,5,18
xâm_hại,3,18
propylene,2,18
ei,1,18
phấn_khích,5,18
check,3,18
gffzff,1,18
elle,2,18
thạch_cao,2,18
khoanh,3,18
mác,6,18
phản_cảm,5,18
thanh_mát,3,18
đông_đúc,8,18
bì,7,18
cleansing,1,18
hưng_thịnh,3,18
trị_giá_triệu,5,18
trộm_vía,1,18
gấp_rút,7,18
cởi,6,18
ksnk,1,18
đô_la,6,18
số_đo,5,18
monster,3,18
đà_lạt,6,18
khánh_thành,5,18
nhà_hát,1,18
fazer,1,18
sáng_chế,5,18
pgs,5,18
quần_thể_thao,1,18
ngựa,9,18
đàm,8,18
da_dẻ,4,18
bí_ẩn,9,18
bùi,3,18
ford,5,18
tinh_gọn,5,18
trầm_lắng,5,18
ăn_liền,4,18
dhc,1,18
hiện_thực_hóa,5,18
tam_cá,1,18
ôtô,9,18
show,6,18
dsd,1,18
tôn_vinh,9,18
ruốc,3,18
apec,3,18
sáng_suốt,5,18
mong_chờ,5,18
nhấc,6,18
thốt_nốt,4,18
phone,3,18
nam_tính,5,18
rảnh,4,18
mãn,9,18
bản_lề,5,18
tiếp_thị,9,18
đụng,6,18
sinh_vật,4,18
tra,7,18
sách_báo,6,18
hàu,4,18
laf,1,18
vest,3,18
hợp_nhất,6,18
gia_hạn,6,18
hệ_lụy,7,18
tơi,8,18
cộng_hưởng,10,18
hiện_trường,8,18
đơn_giản_hóa,8,18
rưỡi,8,18
qla,1,18
palmers,1,18
touch,3,18
ðoàn,1,18
clear,3,18
dawn,2,18
gởi,5,18
webgame,1,18
dưng,7,18
athsr,1,18
ra_công_ty,5,18
bấc,2,18
early,1,18
đại_lộ,2,18
netease,1,18
chat,8,18
bé_nhỏ,5,18
phễu,2,18
pink,3,18
đăng_kí,6,18
asus,2,18
anh_chị,4,18
cua_đồng,1,18
giao_tranh,1,18
tiệc_tùng,6,18
ap,4,18
thuoc_ga,1,18
nước_khoáng,8,18
bứt_phá,5,18
ngoạn_mục,9,18
hiệu_năng,5,18
thành_thạo,5,18
qtân,4,18
sẩy_thai,1,18
tiến_triển,6,18
thời_cơ,7,18
nguyễn_quốc,5,18
tuyên_dương,3,18
lb,3,18
yqt,1,18
ùn_tắc,3,18
thay_mặt,8,18
nảy_sinh,6,18
tăng_tốc,5,18
howindows,1,18
lê_quang,3,18
nam_định,6,18
phụ_bản,1,18
empires,1,18
đám_cưới,5,18
ham,8,18
trán,4,18
npp,1,18
pve,2,18
tận_tay,5,18
fire,5,18
carbohydrate,3,18
vỉa_hè,6,18
ru,4,18
phân_bón,4,18
khóe,5,18
hải_dương,9,18
mou,2,18
đề_cao,6,18
thụ_động,5,18
tụ_tập,4,18
phú_nhuận,4,18
liên_ngành,4,18
truyền_thuyết,2,18
vũ_công,4,18
trí_thức,4,18
vacvdc,2,18
thu_hoạch,7,18
dọn_dẹp,4,18
toyota,4,18
thỏa_thích,6,18
đất_sét,4,18
sms,4,18
panworld,1,18
quảng_tây,3,18
nhỏ_lẻ,6,18
tận_tâm,5,18
vệ_sinh_sản_phẩm,1,18
bình_trưng,3,18
chi_tiêu,8,18
bồi,3,18
bình_thủy,2,18
ðại,1,18
ngoại_tệ,3,18
thiên_tai,5,18
reserved,1,18
tổng_thu,5,18
giải_nhiệt,6,18
nông_sản,3,18
mất_mát,5,18
nhà_nhập_khẩu,2,18
hủy,6,18
kiêu,5,18
kĩ_càng,5,18
rườm_rà,6,18
glass,3,18
vực,7,18
kế_thừa,7,18
rights,1,18
edition,4,18
nexon,1,18
mátxa,2,18
sức_mua,4,18
napoli,2,18
địa_lý,8,18
giật_mình,4,18
phổ_cập,7,18
mỹ_quan,5,18
trốn,8,18
nước_hàng,2,18
xbox,2,18
coastal,1,18
búp_bê,4,17
quán_triệt,5,17
cảm_nc,2,17
santa,2,17
solo,5,17
liêu,4,17
căn_bản,10,17
võ_văn_kiệt,3,17
đèn_chùm,3,17
lê,5,17
du,4,17
thụy_điển,8,17
cản,5,17
bàng,3,17
mồng_tơi,2,17
chần_chừ,6,17
đồng_thuận,7,17
cb,6,17
danh_dự,8,17
giá_lạnh,5,17
kaki,2,17
mìn,2,17
halong,2,17
hạn_hẹp,10,17
biểu_bì,4,17
nhà_báo,6,17
gil,1,17
paraben,1,17
thich,7,17
day,6,17
binh_chủng,2,17
pay,1,17
phương_diện,7,17
vón,4,17
điệp,4,17
thi_đua,3,17
cua_biển,2,17
đơn_sắc,3,17
gia_súc,3,17
phong_cảnh,6,17
êm_dịu,5,17
rải,6,17
dzị,1,17
đậm_nét,9,17
quyết_toán,4,17
phái_mạnh,5,17
còi,9,17
victoria,5,17
bái,7,17
trăng,5,17
lloris,1,17
lữ_bố,1,17
iq,2,17
milk,3,17
lag,1,17
limo,1,17
ngon_ngọt,5,17
tranh_luận,6,17
vamc,1,17
đồ_hoạ,1,17
chói,7,17
phạm_ngọc,3,17
định_dạng,3,17
barrier,2,17
vui_tươi,8,17
tam_bình,1,17
sưa,4,17
miệt_mài,3,17
kẹo_sô,1,17
đại_thành,2,17
technology,3,17
cột_sống,3,17
xổ_số,2,17
khỏe_khoắn,5,17
giúp_sức,2,17
trình_làng,5,17
cảm_tải,2,17
tàn_nhang,2,17
ifc,2,17
ex,2,17
sông_nước,8,17
thanh_long,3,17
chánh,6,17
kỹ_thuật_viên,4,17
tưởng_chừng,6,17
ghê_gớm,6,17
ngũ_hành,4,17
bidv,4,17
thăm_dò,6,17
mê_hoặc,5,17
headphone,1,17
ngạt,4,17
trợ_cấp,6,17
lý_thuyết,6,17
con_một,2,17
đổ_bộ,6,17
bón,2,17
phôi,8,17
input,1,17
nhơn,6,17
đắt_đỏ,7,17
cơm_chiên,2,17
jose,1,17
kich,5,17
váng,4,17
cách_ly,7,17
tái_sinh,4,17
thớt,3,17
quỳ,5,17
sac,2,17
trailer,1,17
thế_trận,2,17
hút_bụi,3,17
tích_trữ,4,17
nestle,1,17
bền_cơ_khí,2,17
thính,4,17
bụng_dưới,1,17
bu_lông,3,17
phá_thai,2,17
ni,8,17
phầm,5,17
bầu_trời,4,17
cptpp,1,17
julia,1,17
dạy_học,3,17
tấy,4,17
hiện_trạng,6,17
shards,1,17
roma,1,17
hoàng_kim,4,17
tật,5,17
lành_tính,3,17
ozone,1,17
maritime,1,17
vẫy,3,17
tóm,7,17
cò,6,17
ủy_quyền,5,17
xuống_cấp,5,17
trụ_trì,3,17
tuệ,2,17
thống_trị,6,17
sát_thủ,3,17
chỉnh_trang,3,17
lũy,8,17
high,5,17
david,4,17
vhz,3,17
thới,1,17
gõ,9,17
chữa_cháy,4,17
pham,3,17
cảm_từ,2,17
nguy_kịch,1,17
ứng_phó,5,17
sậm,6,17
tựđộng_hóa,2,17
cư_trú,6,17
lâu_phai,2,17
đường_trường,2,17
thức_giấc,2,17
hữu_dụng,7,17
vietcombank,5,17
lậu,5,17
trừ_sâu,6,17
đep,6,17
media,5,17
tập_tin,3,17
tổng_thư_ký,5,17
bưu_chính,5,17
al,7,17
nứt_nẻ,2,17
vy,2,17
giao_thương,7,17
bản_gốc,3,17
lưu_chất,1,17
ngòi_bút,3,17
preyta,1,17
bài_tiết,3,17
lệ,7,17
goldmark,1,17
format,1,17
scic,2,17
xác,7,17
động_năng,3,17
dang,8,17
phản_đối,3,17
vật_lý,6,17
ký_sinh_trùng,3,17
thể_tích,7,17
cảo,3,17
rộng_mở,6,17
lexus,2,17
hung,5,17
oxi,4,17
giáng_sinh,6,17
điển_hình_như,7,17
thể_chế_biến,4,17
tại_chỗ,7,17
bỏ_hoang,5,17
sổ_tay,4,17
chinh_chiến,3,17
mod,2,17
kgs,2,17
sẫm,5,17
quảng,6,16
bât,8,16
sương_mù,10,16
bật_mí,4,16
complex,2,16
voan,2,16
pha_lê_thủy_tinh,1,16
intex,1,16
cuộc_chơi,8,16
khò_khè,1,16
nhà_bè,3,16
ca_cao,4,16
huých,4,16
áo_phông,2,16
trí_nhớ,3,16
hậu_vệ,2,16
bye,2,16
cúi,4,16
urc,1,16
thể_lực,6,16
kim_giáp,1,16
nhấp,6,16
galaxy,4,16
điện_trở,2,16
địu,1,16
chèn,4,16
cao_cấp_bộ,1,16
đi_vẻ,3,16
hầu_như_không,9,16
kiêng_cữ,2,16
bộ_đội,6,16
sập,4,16
duyệt,8,16
đền_bù,4,16
cậy,6,16
vật_nuôi,4,16
uy_vũ,1,16
fps,2,16
microsoft,4,16
đoàn_thể,3,16
cấp_nước,6,16
nsnd,1,16
nấm_mốc,4,16
ruby,3,16
giá_trị_tỷ,3,16
đôi_chút,9,16
tả,5,16
bạt,2,16
vita,1,16
dự_bị,5,16
đạt_triệu,5,16
tera,1,16
ban_ngành,5,16
tỉnh_ủy,2,16
kỳ_diệu,7,16
khốicpu,2,16
háo_hức,6,16
ikenta,1,16
lắng,6,16
cương_vị,4,16
clorid,1,16
dich,4,16
máy_khoan,2,16
giang_mai,2,16
genius,1,16
nest,2,16
cánh_gián,4,16
hidro,2,16
rôbốt,2,16
đành,8,16
hdf,1,16
tulen,1,16
thư_pháp,3,16
trực_quan,6,16
tổng_kho,2,16
sakura,3,16
đa_dụng,5,16
ireland,5,16
bạo_hành,4,16
khép,6,16
bán_kính,8,16
dae,1,16
độc_nhất,5,16
lấn_át,10,16
dân_chủ,4,16
tây_thạnh,1,16
chí_minh,6,16
bản_chính,3,16
hoắc_hương,1,16
tân_tiến,9,16
cover,5,16
axo,1,16
hunter,1,16
biểu_dương,4,16
crystal,5,16
trung_vệ,1,16
gò,6,16
ngất_ngây,7,16
chậm_trễ,9,16
nhỡ,2,16
bỏ_túi,7,16
coco,4,16
finish,3,16
khuếch_trương,2,16
động_thổ,3,16
linksản,2,16
nguyễn_đức,7,16
sồi,3,16
điều_phối,5,16
visit,3,16
hạ_gục,3,16
hình_tượng,7,16
jenner,1,16
manhua,1,16
audiotechnica,1,16
liên_tưởng,5,16
pmma,2,16
xăng_dầu,4,16
cọc,5,16
nhà_nhà,8,16
main,2,16
hoa_lá,6,16
rút_tiền,4,16
tảo,4,16
bí_ngô,1,16
khai_mạc,4,16
chuyển_dịch,6,16
trang_trọng,8,16
lithium,2,16
mộc_lan,3,16
lý_luận,5,16
chức_vụ,5,16
sên,2,16
bùn,5,16
chà_là,3,16
thiếu_niên,4,16
nhỏ_bé,6,16
milliebelle,1,16
trở_thành_công_ty,4,16
ca_hát,3,16
đắc_di,1,16
caravan,1,16
đăc,8,16
thuốc_bổ,1,16
thập_kỷ,10,16
gum,1,16
vô_hình,6,16
ăn_hàng,2,16
marina,1,16
ngầu,5,16
rạp,5,16
nam_nữ,7,16
cố_tình,6,16
ăn_mặc,6,16
rocher,1,16
thiếu_hụt,6,16
phi_hành,3,16
manchester,1,16
đế_chế,1,16
rohs,3,16
giả_tụy,1,16
nguyễn_ngọc,5,16
cao_độ,7,16
thu_giữ,3,16
thiệt_thòi,7,16
nhài,1,16
đặt_chân,7,16
cá_thu,3,16
hợp_pháp,7,16
phó_tổng_giám_đốc,6,16
gioăng,2,16
hành_lý,4,16
phao,5,16
digital,3,16
nháy,3,16
arsenal,1,16
dũa,2,16
trứng_cá,6,16
flscs,1,16
hoàng_tử,4,16
tvc,1,16
thắng_lợi,7,16
chanel,3,16
pcm,2,16
fe,2,16
sản_khoa,1,16
yebabyvip,1,16
bst,1,16
vành,4,16
mâm_xôi,3,16
yêu_quý,5,16
nqm,1,16
hpl,2,16
kết_hôn,5,16
uông,5,16
xuât,6,16
mili,1,16
mít,2,16
tụ_họp,6,16
long_nam,1,16
sặc,4,16
tài_ba,7,16
annayake,1,16
gexlife,1,16
đầu_tư_tỷ,4,16
gửi_gắm,8,16
che_chắn,5,16
chât_liêu,4,16
trân_châu,2,16
hình_mẫu,7,16
chủ_nghĩa,1,16
hình_học,5,16
hộ_khẩu,5,16
sơn_tùng,3,16
vỏn_vẹn,5,16
ác,5,16
sặc_sỡ,5,16
square,4,16
làm_thịt,4,16
kĩ_lưỡng,6,16
anghiafnt,1,16
mủ,7,16
bellapierre,1,16
airi,1,16
nới,8,16
dtr,1,16
hái,6,16
chống_phá,2,16
trũng,2,16
rượu_bia,5,16
chứa_đựng,8,16
kendall,1,16
trơ,9,16
đường_ống,4,16
lưu_niệm,8,16
cám,5,16
matic,1,16
mành,3,16
tướngskin,1,16
tượng_đài,4,16
kênh_rạch,4,16
hơi_hướng,6,16
lacquer,2,16
ráp,5,16
rịa,6,16
pumps,1,16
nha_trang,4,16
thân_nhiệt,3,15
thường_niên,10,15
am,4,15
carbon,4,15
giao_thừa,2,15
bộ_não,1,15
khoai_môn,2,15
bankplus,1,15
nạo,3,15
chê_bai,5,15
xích,6,15
song_hành,6,15
nội_tiết_tố,2,15
da_tiếp,1,15
phù_nề,1,15
vietstock,1,15
niê,2,15
thực_quản,5,15
voucher,5,15
nail,1,15
old,4,15
thiếc,4,15
lan_truyền,8,15
viêc,8,15
đỗ_xanh,2,15
satin,4,15
cr,3,15
thị_giác,7,15
chicago,2,15
trong_sáng,3,15
thứ_tự,7,15
thường_ngày,6,15
kháng_thể,2,15
sở_hữu_trí_tuệ,4,15
skmgald,1,15
sun,5,15
tpđà_nẵng,2,15
reset,3,15
tms,1,15
khắp_cơ_thể,2,15
new_zealand,6,15
phuc,5,15
côngty,2,15
capital,3,15
tòa_án,5,15
cn,6,15
md,4,15
nền_nã,4,15
toner,1,15
jones,3,15
triển,6,15
ượ,2,15
sách_vở,2,15
dat,2,15
hình_thể,4,15
kbd,1,15
kiềng,2,15
games,2,15
đơn_điệu,6,15
fresh,1,15
đồngtrong,3,15
quan_ngại,7,15
lo_âu,6,15
paderborner,1,15
huyết_mạch,3,15
ngải_cứu,2,15
thanh_lọc,6,15
trăn_trở,10,15
chơi_đùa,3,15
tiêp,6,15
cable,1,15
as,5,15
lạ_lẫm,4,15
miêng,3,15
damge,1,15
say_mê,8,15
instagram,2,15
tự_nguyện,6,15
stream,3,15
phanh_đĩa,1,15
màng_kính,1,15
ngao,4,15
kon,3,15
kern,1,15
usbc,1,15
chốn,5,15
ldg,1,15
thoáng_khí,4,15
aura,3,15
sùi,3,15
quẩy,3,15
wtt,2,15
ăn_đủ,3,15
blockchain,1,15
quy_tụ,7,15
thân_thiết,7,15
khắp_điểm,1,15
hướng_nghiệp,3,15
hồi_sức,2,15
trà_xanh,2,15
rủ,8,15
bão_hòa,7,15
made,6,15
tương_xứng,7,15
atm,7,15
nvx,2,15
astell,1,15
tiến_công,2,15
chút_xíu,2,15
mắng,2,15
nặn,5,15
cám_ơn,5,15
zrf,1,15
du_nhập,8,15
xen,7,15
đơn_thân,1,15
xp,2,15
khuyết_tật,5,15
bá,3,15
ông_xã,4,15
quan_vũ,1,15
xen_lẫn,6,15
nhân_tài,5,15
ca_khúc,5,15
giac,5,15
thành_công_ty_tnhh,1,15
loại_trừ,6,15
phu_quân,1,15
vinaconex,2,15
búa,2,15
thước_đo,6,15
chuyên_biệt,6,15
bình_dị,7,15
chững,3,15
bù_trừ,2,15
chiếm_đoạt,6,15
zombie,1,15
unreal,1,15
bện,2,15
cứu_chữa,2,15
tấm_tắc,4,15
chủ_quyền,4,15
liu_riu,2,15
nghiêm_minh,6,15
sóc,5,15
bình_đẳng,7,15
nha_long,1,15
silver,2,15
kiềm_chế,5,15
giá_triệu,3,15
bảo_lãnh,6,15
chăm_lo,4,15
nước_tiểu,4,15
soir,1,15
quy_chuẩn,8,15
ngoan_ngoãn,3,15
đăng_ký_tỷ,3,15
thăng_hoa,6,15
buồn_bã,3,15
hường,6,15
mặt_phẳng,4,15
gô,4,15
kim_tiến,1,15
điêm,6,15
hen,5,15
cốm,4,15
làm_khách,2,15
tăng_giá_trị,6,15
thần_thái,3,15
sv,4,15
thua_lỗ,5,15
lặn,7,15
name,4,15
hết_nước,4,15
máy_sấy_tóc,2,15
lâu_bền,5,15
bướm,5,15
kha_khá,6,15
mbs,2,15
hài_hoà,7,15
nadal,1,15
cực_tím,3,15
tỉa,4,15
bết,4,15
nao,6,15
ngon_lành,5,15
ht,2,15
ngăn_cách,3,15
lànhà,1,15
văn_hoá,7,15
ltd,6,15
axiata,1,15
omen,1,15
tiểu_cảnh,3,15
khẩu_hiệu,7,15
thụ_tinh,3,15
gồ_ghề,3,15
khen_thưởng,6,15
bích_họa,1,15
fox,4,15
tít,4,15
kỳ_lạ,5,15
hôn,3,15
quy_luật,5,15
sátnăng,2,15
đặc_trị,2,15
di_truyền,4,15
vleague,1,15
cơm_điện,4,15
khốc_liệt,4,15
backorder,1,15
kém_cạnh,3,15
niêm,3,15
hàng_triệu,10,15
xoa_dịu,7,15
rẻ_tiền,7,15
tanker,1,15
thiết,7,15
trầm_cảm,3,15
us,4,15
yankee,1,15
tản_nhiệt,5,15
trọng_trách,5,15
sản_xuất_gia_đình_chỉ,1,15
quangnngs,1,15
showbiz,3,15
đại_đồng,2,15
rằm,3,15
nước_lèo,3,15
lưu_tâm,7,15
evolved,1,15
skater,1,15
dna,6,15
turkmenistan,1,15
ký_hiệu,3,15
né,4,15
nửa_đêm,4,15
nền_móng,6,15
fleetwood,1,15
amoniac,3,15
tucano,1,15
nhịn,2,15
quánh,3,15
luân,5,15
non_bộ,3,15
xệ,3,14
báo_động,8,14
latin,2,14
pilot,1,14
solmazer,1,14
giai_điệu,5,14
thanh_mảnh,4,14
tách_biệt,9,14
phát_ban,5,14
heir,1,14
thước,5,14
nổi_tiếng_thế_giới,4,14
lài,4,14
giặc,4,14
tùy_thích,6,14
analog,3,14
luật_sư,2,14
vfm,1,14
sohagame,1,14
sever,1,14
chỉn_chu,4,14
xăm,3,14
hành_hung,4,14
mùng,3,14
habeco,1,14
lầntuần,2,14
nam_đây,9,14
zidane,2,14
hoa_lan,5,14
lang,4,14
sốt_ruột,2,14
chát,5,14
dẻ_mềm,1,14
mt,4,14
hong,6,14
trong_suốt,7,14
cup,4,14
hoàng_thu,1,14
vera,1,14
thủy_nguyên,2,14
trị_liệu,5,14
hồng_ngọc,1,14
chúng_vẻ,1,14
gif,1,14
bao_cấp,5,14
da_thành_phần,1,14
suôn_sẻ,4,14
sumika,1,14
xéo,5,14
ok,3,14
remote,3,14
sành,4,14
cốc_chén,1,14
nghiêp,4,14
dự_tính,6,14
nhà_chung_cư,4,14
đồ_án,3,14
au,3,14
gym,2,14
ngăn_mát,3,14
mario,2,14
mong_ước,4,14
nữ_sinh,5,14
ctcp,3,14
chen,7,14
phóng_khoáng,6,14
chuẩn_xác,4,14
trèo,6,14
suemall,1,14
điềukhiển,2,14
app,3,14
lấn_sân,5,14
hỏng_hóc,4,14
orlane,1,14
khiển_trách,2,14
kong,4,14
hợp_kích,1,14
chao,5,14
cất_trữ,5,14
huân_chương,3,14
ống_xả,1,14
glycerin,1,14
trình_tự,6,14
xe_hơi,7,14
off,3,14
anh_đào,6,14
tecmo_games,1,14
nước_máy,3,14
thiếu_nhi,3,14
giao_thoa,5,14
tĩnh,9,14
mẩn,4,14
hiwc,1,14
lặp_đi,4,14
phủ_sóng,7,14
lovite,1,14
tài_xế,4,14
kho_bạc,3,14
xuyệt,1,14
vững_mạnh,3,14
xuất_tinh,3,14
giảm_béo,4,14
tâm_thần,8,14
restaurant,2,14
con_trẻ,4,14
choáng_ngợp,6,14
quảng_châu,2,14
tam,6,14
thung,2,14
panasonic,2,14
sắn,4,14
răng_hàm,3,14
ngăn_nắp,6,14
calo,3,14
amoni,2,14
shock,3,14
thư_ủy,1,14
dụ,5,14
bộc_lộ,9,14
lê_văn_hiến,1,14
tk,5,14
thất_lạc,4,14
tùy_tiện,6,14
thừa_hưởng,6,14
tương_ớt,2,14
đồng_quê,3,14
số_phận,6,14
ebook,2,14
phụng,4,14
phụ_trợ,8,14
solution,3,14
bánh_đa,4,14
trùm,7,14
bất_hợp_pháp,2,14
thừa_thiên,6,14
watts,1,14
nhà_chùa,3,14
amplifier,1,14
lôi,2,14
huấn_luyện_viên,4,14
bồ_kết,1,14
xoa_bóp,4,14
nhị,8,14
cổ_xưa,6,14
kiện_toàn,2,14
long_lanh,6,14
châu_lục,4,14
lúng_túng,7,14
thương_đô,1,14
dày_đặc,7,14
lò_sưởi,3,14
nintendo,1,14
công_ước,3,14
kentom,1,14
ngữ,6,14
ấn_định,5,14
cộng_sản,2,14
tổ_ấm,4,14
neoflam,1,14
vòng_loại,3,14
dãi,3,14
đào_thải,6,14
thiên_hạ,1,14
oda,3,14
tội,6,14
koei,1,14
mb,3,14
thời_kì,4,14
tài_lộc,4,14
coffa,1,14
bảo_hành_chính,3,14
tăng_cường_độ,6,14
mosfet,1,14
flow,1,14
lưc,4,14
tìm_tòi,5,14
chấn,4,14
đôc,6,14
hồi_hộp,4,14
net,5,14
giang_hồ,1,14
khuỷu,5,14
qùy,1,14
kiển,3,14
khiếu_nại,4,14
essence,2,14
phi_sơn,1,14
chông,4,14
tứ,8,14
nhe,6,14
vii,4,14
trung_lưu,2,14
clutch,1,14
nồng_nhiệt,7,14
tô_chưc,4,14
qđubnd,1,14
phiệp,1,14
kỷ_cương,2,14
lâp,6,14
melanin,3,14
ẩn_chứa,7,14
ktz,1,14
nan,7,14
gầy,4,14
đặt_cọc,6,14
once,1,14
ngứa_ngáy,3,14
cổ_kính,4,14
phom,2,14
fighter,1,14
hố,7,14
an_giang,4,14
english,3,14
lân,7,14
mách,4,14
kmh,3,14
nho_nhỏ,6,14
morgan,5,14
pphú,1,14
datsun,1,14
greehey,1,14
co_bóp,1,14
monaco,2,14
gìn_giữ,5,14
axit_béo,4,14
npc,1,14
ic,3,14
nuggets,1,14
siêu_tốc,6,14
bổ_trợ,4,14
sheet,1,14
rau_ngót,1,14
newbie,1,14
di_đông,1,14
jumpsuit,1,14
kiều_hối,2,14
danh_nghĩa,6,14
lap,1,14
qngũ,1,14
binh_khí,1,14
thân_tình,4,14
bàn_bạc,7,14
thông_lệ,6,14
gián_đoạn,9,14
tham_chiếu,3,14
corporation,4,14
đa_dạng_hóa,5,14
thân_thuộc,6,14
vi_sinh,4,14
daddario,1,14
rôm_rả,2,14
mũi_tên,4,14
đối_phó,7,14
kisses,1,14
đè,6,14
rượu_trắng,5,14
hwa,1,14
expo,2,14
mở_rộng_lớn,1,14
john,5,14
capri,1,14
chèo,4,14
lưu_chât,1,14
chiêc,4,14
đôn_đốc,6,14
champion,3,14
thất_thoát,7,14
ankle,1,14
chắt,4,14
khứa,3,14
like,7,14
chân_mày,1,14
trung_cao_cấp,1,14
qtphcm,1,14
tè,2,14
chất_độc,5,14
dht,1,14
rãnh,4,14
ngửa,2,14
áp_đặt,4,14
nguyễn_trãi,2,14
thiện_chí,3,14
harleydavidson,1,14
tiểu_ly,2,14
chủ_nhật,7,14
xóa_bỏ,7,14
ngưỡng_mộ,6,14
alpha,5,14
đích_danh,3,14
kiểm_điểm,3,14
phiền,7,14
vùng_cao,2,14
trợ,7,14
dại,7,13
tậpđoàn,3,13
nắn,1,13
skype,4,13
dầy,8,13
kiêu_sa,4,13
thực_lực,5,13
chuân,4,13
dịchvụ,2,13
ngan,3,13
