Token,Num_Labels,Num_Occurrences
ps,4,26
zing,5,26
dang,10,26
tít,6,26
tên_lửa,9,26
khủng_bố,8,26
thâm_niên,5,26
sam,8,26
tật,9,26
thời_lượng,9,26
số_đo,6,26
thuật,9,26
sạt_lở,3,26
rửa_bát,2,26
style,5,26
nguyễn_minh,10,26
sáng_sủa,7,26
chín_tới,3,26
bổ_ích,11,26
bản_địa,8,26
tiếng_nói,7,26
đặc_trị,4,26
chống_chọi,6,26
lột,10,26
phú_nhuận,8,26
nsdlđ,1,26
một_chiều,11,26
oracle,2,26
glass,2,26
kelly,4,26
sẫm,8,26
điệp,6,26
rc,2,26
ngoạn_mục,10,26
không_lưu,4,26
twitter,9,26
honeydeal,3,26
đặc_khu,2,26
mizon,1,26
đậu_đỏ,4,26
quôc,9,26
ứng_cử_viên,6,26
bừng,9,26
chíp,3,26
bayern,2,26
công_ty_con,6,26
tống,5,26
tbc,1,26
bst,2,26
ốm_nghén,2,26
dở,11,26
ehmmda,1,25
nguyên_lý,8,25
trần_thị,7,25
calo,5,25
cao_thủ,3,25
tương_phản,5,25
tương_ớt,4,25
sắt_sơn,2,25
dịch_tễ,1,25
phân_bố,9,25
light,6,25
bao_trùm,11,25
binh,5,25
ehmmdv,1,25
bồn_tắm,6,25
sĩ,11,25
thi_tuyển,5,25
ermmda,1,25
mách,8,25
bán_dẫn,3,25
tham_gia_bảo_hiểm_tế,3,25
loạn,11,25
lloris,1,25
trừ_sâu,11,25
bỡ_ngỡ,6,25
lítthùng,1,25
nguyen,6,25
tech,4,25
bbq,5,25
từ_ngữ,3,25
võ_văn_kiệt,4,25
tắt_bếp,3,25
gi,7,25
thị_giác,11,25
gói_thầu,3,25
chịu_khó,7,25
phú_quý,5,25
ăn_mặc,4,25
xác_lập,11,25
giao_thương,8,25
gia_cố,10,25
lưa,6,25
tảo,6,25
nghẹt,4,25
khu_biệt_thự,2,25
rườm_rà,8,25
lý_thuyết,6,25
phân_khối,6,25
cr,5,25
gon,5,25
ni,9,25
eggs,1,25
gd,5,25
barielle,1,25
vận_dụng,10,25
ehkmdv,1,25
công_ty_mẹ,5,25
box,9,25
tân_hưng,3,25
khắc_chế,1,25
quả_tang,4,25
bán_kính,9,25
tụ,9,25
băng_rôn,6,25
logistics,4,25
tủy,5,25
tuyên_phạt,3,25
bản_lề,6,25
rashford,1,25
bức_xạ,5,25
vùng_biển,10,25
lôi_kéo,8,25
đầu_tư_tỷ,5,25
dặn,6,25
lây_truyền,4,25
ngủ_gật,3,25
thỏi,5,25
tòa_tháp,2,25
kế_thừa,11,25
microsoft,5,25
thụ_động,8,25
lắng,10,25
call,5,25
mũi_nhọn,5,25
tiến_triển,7,25
hoa_đăng,2,25
cảmbiến,1,25
đóng_băng,7,25
nsnn,4,25
nhộn_nhịp,9,25
mồi,8,25
đột_xuất,9,25
rặn,1,25
dân_trí,8,25
thâu_tóm,6,25
premium,4,25
vingroup,4,25
dự_bị,5,25
xác_suất,5,25
ghế_ngồi,9,25
đại_dương,10,25
hái,9,25
ermmdv,1,25
nem_chua,2,25
khoẻ_mạnh,5,25
lôi,6,25
mí,3,25
bills,1,25
nghê,7,25
tổng_cục_trưởng,7,25
tam,9,25
palmers,1,25
cọc,5,25
chậm_trễ,11,25
vít,4,25
quần_thể_thao,1,25
hứng_khởi,10,25
dị_đoan,2,25
long_biên,5,25
lê_thị,7,25
kiệt,8,25
hưng_thịnh,4,25
huyền_bí,6,25
trần_hưng,7,25
trân_châu,2,25
nhỏ_lẻ,8,25
johnson,4,25
hoàn_trả,6,25
chỉn_chu,7,25
châu_lục,7,25
gấp_rút,9,25
nặng_nhọc,2,25
vòm,9,25
cô_lập,7,25
adata,1,25
goldmark,1,25
trailer,3,25
đơn_sắc,5,25
hướngdẫn,1,25
hổ_phách,3,25
flora,1,24
ttbyt,3,24
dtr,1,24
phật,7,24
thô_ráp,6,24
cushion,1,24
lạm_thu,1,24
gặt_hái,11,24
ngao,5,24
nặn,6,24
vnm,2,24
mo,6,24
truy_thu,4,24
từ_bỏ,9,24
kết_cấu_hạ_tầng,5,24
vọng,9,24
dọn_dẹp,9,24
hose,5,24
cưỡi,6,24
ls,3,24
nổi_tiếng_thế_giới,8,24
cao_bồi,2,24
bánh_quy,4,24
tạo_mẫu,2,24
huyết_mạch,3,24
chú_rể,6,24
lão_hoá,4,24
xuất_viện,5,24
kyo,3,24
di_truyền,4,24
thới,4,24
dải_tần,2,24
barcelona,5,24
giftcode,1,24
hủ,6,24
thượng_lưu,3,24
khổ_qua,4,24
pô,3,24
nest,2,24
kén,9,24
thăng_hoa,9,24
xung_đột,9,24
riceway,1,24
tép,3,24
đãi,5,24
nguyên_bản,6,24
chẻ,5,24
phuc,7,24
ca_hát,5,24
gmail,3,24
nhiễu,2,24
lặp,11,24
năng_khiếu,6,24
ngoại_thành,9,24
vũ_trụ,8,24
trường_chinh,5,24
lạ_lẫm,7,24
drinks,1,24
sụn,3,24
cầm_quân,2,24
csđt,5,24
vững_mạnh,5,24
chiến_binh,4,24
vĩnh_phúc,7,24
tốp,8,24
minh_chứng,10,24
elastin,2,24
coliving,1,24
chiêu_mộ,2,24
bbg,1,24
vincom,5,24
khoán,4,24
csgt,4,24
rã,5,24
lường,8,24
rít,4,24
nguôn,5,24
thuỷ_tinh,4,24
bắt_vít,3,24
bộ_mặt,5,24
drh,1,24
caravan,2,24
tiền_triệu,8,24
everest,2,24
treble,2,24
đánh_vần,3,24
ăn_hàng,6,24
caosu,3,24
natural,1,24
uae,6,24
cấp_tính,3,24
lắk,8,24
lí,6,24
tọa_đàm,8,24
hình_tròn,9,24
technology,5,24
bạch_tuộc,5,24
map,1,24
nậm,4,24
tổn_thất,8,24
phone,5,24
nabv,1,24
hiện_đại_hóa,8,24
mrqúy,1,24
viber,4,24
ðại,2,24
chào_mừng,8,24
hợp_tác_xã,7,24
club,7,24
thuậtbảo,1,24
eb,3,24
đắc_lực,10,24
hình_học,5,24
vòng_tay,6,24
xxmm,4,24
cọ_xát,4,24
kì,8,24
nhỡ,5,24
unicef,2,24
liên_tưởng,9,24
xác,7,24
tranh_luận,8,24
hồi_hộp,9,24
harman,2,24
dắt,8,24
giơ,7,24
trsim,1,24
santa,1,24
nginx,1,24
lấu,2,24
rỉ,5,24
oai,5,24
nhà_tầng,4,24
trí_nhớ,5,24
cà_tím,2,24
valencia,4,24
xử,10,24
quang_trung,6,24
thơi,11,24
ti_vi,6,24
leicester,1,24
đăng_kiểm,4,24
lặn,7,24
dưỡng_sức,4,23
nestlé,1,23
nhỏ_bé,11,23
phúc_lợi,6,23
ea,8,23
tản,7,23
viện_trợ,5,23
quyện,5,23
đá_quý,5,23
phân_tán,8,23
điên_điển,3,23
sanlysanlitrung,1,23
thất,8,23
tiễn,3,23
bẫy,8,23
hoàng_minh,1,23
alcorest,1,23
cliptec,1,23
phác_đồ,3,23
nhấc,8,23
fed,3,23
pham,5,23
bảo_trợ,7,23
ngấy,2,23
lưc,10,23
viêc,10,23
chật,9,23
gsts,4,23
baseus,1,23
quốcchina,1,23
camp,3,23
giáng_sinh,7,23
dẫn_động,1,23
lông_mi,2,23
ðáng,4,23
apec,4,23
điều_phối,6,23
plantronics,1,23
niêm_mạc,5,23
nguy_kịch,3,23
biểu_dương,7,23
đặt_cọc,8,23
bông_chăn,1,23
alpha,6,23
giúp_sức,7,23
bình_thủy,3,23
gia_cầm,4,23
khí_quản,2,23
hành_nghề,9,23
cá_biệt,7,23
đạo_diễn,8,23
xà_lách,2,23
tạo_lập,8,23
sụt,9,23
orlane,1,23
vcci,3,23
markle,2,23
trong_sáng,7,23
em_trai,9,23
đuối,8,23
mộc_miên,2,23
bạt,6,23
matic,2,23
bàn_bạc,8,23
thanh_tân,1,23
thua_lỗ,6,23
cách_biệt,6,23
bầu_ăn,1,23
bình_định,7,23
sinh_đẻ,5,23
pxp,1,23
hometel,1,23
mttq,3,23
siro,3,23
polyester,4,23
tha,4,23
pvn,2,23
lê_hồng,5,23
báu,3,23
trầm_lắng,5,23
offline,6,23
kitty,3,23
klosso,1,23
tam_kỳ,3,23
giá_lạnh,5,23
con_cháu,9,23
bàng,3,23
tteokbokki,2,23
ngày_đêm,8,23
cúm_ahn,1,23
thời_sự,6,23
elle,2,23
nấm_mốc,5,23
tới_tỷ,7,23
giám,6,23
lư,5,23
bổ_trợ,7,23
thần_thái,4,23
lên_triệu,6,23
chông,6,23
lamcosme,1,23
stainless,1,23
face,5,23
daily,7,23
cptpp,2,23
mãn,10,23
gây_rối,6,23
vettel,1,23
giac,5,23
ngũ_hành,6,23
dorado,1,23
điệu_đà,3,23
răn_đe,7,23
trèo,6,23
anime,1,23
sotate,1,23
ehkmda,1,23
venice,1,23
hay_ho,6,23
kim_ngạch,4,23
biện,3,23
ki,7,23
hiện_thực_hóa,8,23
taylor,5,23
tuổi_thơ,7,23
marzocchi,1,23
truyền_cảm_hứng,6,23
dich,7,23
standard,8,23
đôi_chút,10,23
cap,5,23
bí_ngô,2,23
màng_cứng,1,23
đồng_thuận,8,23
đậu_đen,2,23
kh,7,23
kashimura,1,23
vẫy,5,23
lịch_trình,9,23
xế,6,23
buôn_lậu,3,23
chênh,8,23
toàn_thể,6,23
thực_nghiệm,4,23
tiệc_tùng,6,23
họp_mặt,5,23
quay_phim,6,23
nguyễn_thanh,8,23
tân_binh,4,23
khiển_trách,4,23
văn_hoá,10,23
thắt_lưng,4,23
linh_động,8,23
bit,4,23
sặc_sỡ,9,23
phá_thai,2,23
duỗi,5,23
chưng,8,23
thương_nhân,3,23
nguyễn_trọng,8,22
hỗn_loạn,7,22
nguyễn_ngọc,7,22
biểu_bì,4,22
mất_giá,6,22
jennifer,3,22
whitening,1,22
liên_hoan_phim,2,22
ngon_lành,6,22
trưng_cầu,4,22
bá,7,22
eu,8,22
cpu,3,22
thời_cơ,7,22
maplestory,1,22
đích_thực,11,22
hdmi,1,22
thực_hư,7,22
chạy_điện,2,22
made_korea,1,22
nước_lèo,4,22
mộ,6,22
tóm,9,22
si,9,22
sprovn,1,22
dungeon,1,22
atletico,1,22
kỹ_thuật_viên,9,22
aloe,1,22
phấn_khích,9,22
bts,2,22
chu_du,2,22
lồng_ngực,2,22
quây,7,22
tới_triệu,9,22
sảnphẩm,3,22
monster,3,22
lên_men,5,22
ám,9,22
hi,9,22
núi_rừng,6,22
quan_vũ,1,22
đối_chiếu,7,22
bergamot,1,22
tối_cao,4,22
quán_triệt,5,22
say_mê,10,22
axit_folic,3,22
hài_hoà,8,22
nexomon,1,22
áp_đặt,6,22
danh_dự,9,22
gởi,6,22
sơ_thẩm,2,22
thanh_thoát,8,22
pink,3,22
cao_cấp_bộ,3,22
thỏa_thích,7,22
alt,1,22
bahrain,2,22
sương_mù,9,22
kỳ_diệu,10,22
dị,6,22
awards,6,22
kim_đồng_hồ,4,22
dechambeau,1,22
os,3,22
quyết_toán,6,22
puri,1,22
hello,3,22
thềm,7,22
phó_tướng,1,22
chạy_đua,10,22
báo_hiệu,9,22
gặp_mặt,9,22
residence,2,22
nguyệt_quế,3,22
chi_bộ,1,22
phòng_vệ_sinh,2,22
chữ_ký,7,22
aa,5,22
ký_sinh_trùng,3,22
sậm,6,22
mồng_tơi,3,22
thanh_tú,6,22
livestream,6,22
tổng_kết,9,22
xi,9,22
mexico,3,22
uy_hiếp,5,22
nguyên_vẹn,9,22
soul,1,22
dior,3,22
edition,4,22
khoáng_sản,8,22
cao_lãnh,2,22
zadez,1,22
ninja,3,22
tây_đô,3,22
ký_kết_hợp_đồng,8,22
bánh_tét,2,22
khế,4,22
quest,1,22
khích_lệ,8,22
matsutake,1,22
oxit,1,22
nhuận,9,22
fansipan,3,22
tuyên_dương,3,22
hưng_phấn,6,22
watford,1,22
insulin,4,22
nhà_bè,6,22
cao_độ,11,22
nghiêm_minh,7,22
hye,2,22
vô_cực,2,22
mắc_kẹt,6,22
alo,2,22
nói_lắp,1,22
thủy_anh,1,22
sở_hữu_làn,2,22
tỷ_suất,5,22
usbc,1,22
ðó,4,22
nhỏ_nhắn,6,22
quẹt,5,22
săn_lùng,6,22
chứng_minh_thư,6,22
hối_lộ,2,22
vào_vai,3,22
xương_sông,1,22
guardiola,2,22
hiếu_động,4,22
trẻ_hóa,4,22
li_ti,7,22
usa,6,22
concept,3,22
puma,1,22
ngạt,5,22
có_ích,8,22
lành_tính,3,22
combat,1,22
thanaka,1,22
phần_cứng,8,22
rotk,1,22
nửa_đêm,7,22
nhịn,4,22
pearl,2,22
trong_suốt,11,22
phản,8,22
thiếc,5,22
thăn,3,22
mátxa,2,22
vật_thể,6,22
tam_bình,3,22
máy_khoan,3,22
xmax,1,22
bé_nhỏ,5,22
kỳ_lạ,8,22
mất_mát,7,21
app,6,21
toàn_cảnh,6,21
cún,3,21
vng,1,21
giống_hệt,7,21
đăng_kí,7,21
phụng,7,21
porsche,1,21
essence,2,21
ldg,1,21
ra_công_ty,5,21
dưng,9,21
trơn_tru,5,21
trăn_trở,11,21
ngăn_kéo,2,21
bất_tiện,11,21
tulen,1,21
nguyễn_trãi,5,21
cao_quý,7,21
solo,7,21
phàn_nàn,9,21
chững,5,21
xâm_phạm,10,21
con_một,2,21
quản_lý_tài_chính,5,21
titan,3,21
west,7,21
hoảng_loạn,6,21
somen,2,21
suôn_sẻ,8,21
săc,3,21
tấy,5,21
tái_xuất,8,21
dawn,2,21
phú_đông,3,21
boxing,2,21
rộng_mở,7,21
sầm_uất,3,21
tuôi,4,21
wb,4,21
trầm_trọng,10,21
watts,2,21
cá_lóc,3,21
jumpsuit,1,21
hag,1,21
clash,1,21
chung_quanh,7,21
quyển,7,21
golfer,1,21
giai_điệu,8,21
nestle,1,21
capitaland,1,21
gasik,1,21
du_nhập,10,21
hh,8,21
môn_phái,1,21
nghi_vấn,8,21
hê,10,21
rd,6,21
kỷ_cương,5,21
đào_thải,6,21
emma,2,21
aria,1,21
thớt,3,21
tôn_đức,8,21
quỳ,5,21
chu_quang,1,21
thái_lan,9,21
mải,4,21
huyền_trang,1,21
trafford,1,21
sắc_độ,2,21
cá_mập,3,21
kiềm_chế,6,21
fiin,1,21
hoan,10,21
rpg,1,21
roma,2,21
access,2,21
violet,4,21
cấp_bách,6,21
dân_chủ,6,21
novaland,1,21
taka,1,21
trịnh_đình,6,21
blog,3,21
cầu_kì,7,21
phanh_đĩa,1,21
chữ_thập,3,21
tàu_bay,3,21
đặt_chân,10,21
hỏa_hoạn,8,21
lý_luận,7,21
lumen,2,21
thanh_bình,8,21
turbo,1,21
cọng,5,21
angel,5,21
chẳng_thể,7,21
ducati,1,21
tí,6,21
caocao,1,21
khiên,6,21
trực_quan,10,21
phụ_bản,1,21
thanakha,1,21
đàn_hương,1,21
đồnglít,1,21
carbon,7,21
khó_lòng,9,21
handmade,7,21
hạn_hẹp,9,21
bù_trừ,3,21
mưc,4,21
bông_gòn,2,21
củ_hành,3,21
đánh_bóng,5,21
dcapitale,1,21
thiết,11,21
định_nghĩa,10,21
xỉu,2,21
dương_tính,3,21
nạo,2,21
ghen,6,21
scandal,7,21
tiêu_hoá,5,21
co_giãn,8,21
cgv,3,21
barrier,2,21
rủ,7,21
ql,3,21
thụy_điển,7,21
đùa,7,21
bất_ổn,6,21
distributor,1,21
ky,8,21
kate,4,21
bảo_vật,2,21
dưa_chuột,3,21
modern,2,21
sải,3,21
yeg,1,21
vành,6,21
rông,11,21
ca_ngợi,9,21
du_thuyền,3,21
dậy_mùi,3,21
lego,4,21
oc,5,21
cảnh_giác,8,21
hợp_xướng,2,21
lx,2,21
quảng_tây,3,21
build,1,21
nở_rộ,10,21
giàn,5,21
phom,2,21
hà_nam,7,21
sống_sót,6,21
triệu_hồi,2,21
chồng_chéo,5,21
nhả,8,21
khao_khát,10,21
nguyễn_đình,10,21
trộm_vía,1,21
limo,2,21
tượng_đài,5,21
búa,5,21
hình_tượng,9,21
trách,10,21
phẫn_nộ,5,21
tái_canh,1,21
nick,9,21
thương_tâm,8,21
gìn_giữ,7,21
thanh_mát,3,21
irắc,1,21
khai_báo,6,21
da_màu,6,21
ôi,7,21
cao_gót,4,21
trí_thức,5,21
bồ_kết,2,21
rose,4,21
cách_ly,8,21
bảo_toàn,6,21
khốc_liệt,9,21
giảm_xóc,1,21
cấp_nước,6,21
đu,8,21
wc,4,21
magie,7,21
nách,6,21
tn,3,21
cưa,10,21
điện_từ,5,21
nộm,3,21
titanium,4,21
gò,9,21
early,2,21
timer,3,20
hạch_toán,6,20
tàu_hỏa,7,20
rượu_trắng,4,20
center,8,20
rải,9,20
phiên_tòa,2,20
tè,4,20
khoanh,6,20
mâm_xôi,4,20
súp_lơ,2,20
kỉ_niệm,4,20
rưới,4,20
củ_tỏi,3,20
bịp,1,20
lộn,6,20
đại_hội_đồng,5,20
tổng_chi,3,20
đường_huyết,4,20
tuý,1,20
âm_thầm,9,20
rảnh,8,20
sáng_chế,5,20
nohoo,1,20
sọ,5,20
care,4,20
residences,1,20
mbps,2,20
đùn,2,20
hảo,4,20
xen,8,20
thiếu_thốn,6,20
hạ_thảo,1,20
hà_hồ,2,20
đường_trường,3,20
bhxh_đa,1,20
gửi_gắm,9,20
còi,9,20
xóa_bỏ,9,20
bón,5,20
sex,5,20
sông_nước,7,20
chk,1,20
touch,5,20
ổi,7,20
sưa,8,20
xe_ôm,4,20
lacquer,2,20
trát,4,20
hut,4,20
mì_chính,3,20
phân_bón,6,20
knst,1,20
cảnh_cáo,5,20
trong_trẻo,7,20
piaggio,2,20
france,7,20
lột_xác,11,20
adayroi,2,20
rùa,2,20
đa_phương,3,20
tiêp,8,20
trượt_giá,4,20
đế_chế,4,20
ẩn_chứa,10,20
bầm,6,20
lđlđ,2,20
lion,6,20
grande,3,20
cảm_động,4,20
birdie,1,20
đất_sét,5,20
ngữ,7,20
nĩa,3,20
gms,1,20
tài_tử,3,20
hoãn,10,20
tuổi_đời,7,20
sgl,1,20
ancelotti,1,20
thằng,5,20
line,6,20
vấn_nạn,7,20
ecosport,1,20
giường_nằm,3,20
croatia,2,20
lấn_sân,8,20
us,4,20
toàn_phần,5,20
evolved,1,20
mu_online,1,20
đái_tháo,2,20
yêu_quý,5,20
trầm_trồ,7,20
ltd,6,20
kiện_toàn,3,20
disk,1,20
chánh,10,20
hầu_như_không,9,20
samsonite,1,20
đau_lòng,6,20
song_hành,11,20
tây_thạnh,1,20
đơn_điệu,7,20
thich,8,20
thánh,6,20
tà,6,20
mác,9,20
usdm,1,20
tcmr,1,20
mở_màn,8,20
đạt_triệu,7,20
hhen,1,20
da_dẻ,4,20
thụt,3,20
xri,1,20
bít,9,20
al,8,20
coco,4,20
sở_hữu_cổ_phần,5,20
đun_nấu,3,20
nhài,2,20
sum_họp,2,20
điểm_danh,7,20
khẩu_hiệu,7,20
cá_bống,2,20
dế,5,20
tài_ba,8,20
bát_đĩa,5,20
strip,1,20
eidolon,1,20
phụ_lục,4,20
truyền_thuyết,3,20
tổ_ấm,4,20
paraben,1,20
bắt_nạt,2,20
văn_toàn,3,20
neo,8,20
vô_hình,8,20
bối_rối,5,20
bạc_liêu,5,20
homes,1,20
nhơn,7,20
xung,7,20
flan,3,20
ảo_thuật,2,20
hắn,3,20
công_nhân_dân,3,20
cheero,1,20
mìn,3,20
xót_xa,5,20
lệ_phí,6,20
giai,7,20
techcombank,3,20
xoáy,10,20
trung_lưu,5,20
hòa_hợp,9,20
trũng,3,20
mời_gọi,10,20
khóc_lóc,2,20
vera,2,20
nhiệm,10,20
dạ_hội,3,20
biên_phòng,5,20
eii,1,20
hé,6,20
lưu_động,5,20
thiếtbị,1,20
tiên_quyết,8,20
luân,9,20
valentino,2,20
everton,1,20
sổ_tay,6,20
thiên_tài,3,20
bàn_ủi,1,20
dhc,1,20
thư_pháp,5,20
nhà_hàng_quán,6,20
damge,1,20
sapphire,2,20
địa_phận,6,20
vhm,1,20
lanca,1,20
nội_tiết_tố,2,20
xe_cộ,7,20
vov,3,20
tìm_tòi,7,20
áo_choàng,5,20
lê_văn,8,20
thần_tượng,5,20
nam_nữ,8,20
carbohydrate,3,20
len_lỏi,11,20
bồi,6,20
đóng_chai,7,20
ptân,4,20
xbox,2,20
đơn_lẻ,9,20
chổi,3,20
chóng,6,20
digital,5,20
tổng_quan,9,20
ngất_ngây,7,20
sắn,5,20
đhcđ,2,20
cày_cuốc,3,20
liễu,5,20
kích_động,6,20
uy_vũ,1,20
peptide,1,20
đại_tá,5,20
xót,5,20
ba_triệu,5,20
hao,10,20
mon,6,20
citiesto,1,20
pve,1,20
nước_khoáng,7,20
golden,7,20
monokini,1,20
tùy_tiện,7,20
riêu,5,20
bánh_chưng,5,20
phát_tán,7,20
york,10,19
mặt_phẳng,5,19
xiết,3,19
thang_cuốn,4,19
tiểu_thuyết,4,19
nốt_ruồi,1,19
trump,5,19
da_khỏe,2,19
phổ_cập,8,19
soho,2,19
gioăng,3,19
khach,7,19
tạo_vẻ,5,19
pep,5,19
kẹo_cay,1,19
fenda,1,19
vô_tư,6,19
ðtð,1,19
buồng_lái,4,19
thaibev,1,19
ngài,5,19
đảm_nhận,7,19
hoen_gỉ,3,19
vision,3,19
royal,6,19
del,3,19
quản_lý_tài_sản,4,19
rát,4,19
oxi,5,19
kich,4,19
sân_cỏ,8,19
bản_lĩnh,8,19
tiền_sử,3,19
nhà_nhà,10,19
đặt_cược,3,19
út,7,19
chạm_trán,3,19
ohui,1,19
safely,1,19
thiếu_nữ,9,19
nhiếp_ảnh,8,19
mustang,4,19
kids,5,19
tin_vui,6,19
ngọc_đại,1,19
hollywood,5,19
ten,5,19
khoảng_tỉ,6,19
phù_nề,3,19
vacvdc,2,19
ngọc_huyền,2,19
nvcc,5,19
đáp_án,5,19
gạch_men,2,19
tộ,4,19
đa_dạng_hóa,5,19
lớn_lao,9,19
rí,4,19
bệnh_dịch,2,19
nấm_rơm,3,19
sát_sao,8,19
sai_số,3,19
sốt_xuất_huyết,4,19
đàn_bà,5,19
ngũ,7,19
la_hét,4,19
cầu_vồng,6,19
thân_thuộc,7,19
eoslift,1,19
thành_thạo,5,19
lumpur,5,19
gree,1,19
like,9,19
nion,1,19
phát_ban,5,19
máy_xúc,5,19
storage,1,19
mẩn,6,19
biệt_lập,3,19
tinh_túy,4,19
tấn_phát,1,19
msn,3,19
quy_đổi,6,19
oi_bức,4,19
sức_mua,4,19
chát,8,19
villas,1,19
biến_hóa,7,19
xấu_xí,5,19
nước_rút,10,19
phân_luồng,4,19
giảm_sút,10,19
vón,4,19
mau_chóng,6,19
block,7,19
tập_tin,3,19
kèo,5,19
bài_tiết,4,19
trấn,7,19
dove,2,19
đhqg,1,19
sĩ_quan,7,19
ngăn_cách,7,19
tản_nhiệt,4,19
mario,2,19
hangseo,2,19
liên_hiệp,7,19
victoria,6,19
tk,7,19
lipid,6,19
nhà_văn_phòng,5,19
ác,8,19
dấu_vết,10,19
khoi,3,19
capô,1,19
tên_tuổi,10,19
ctcp,4,19
ráp,5,19
tôt,8,19
tức_giận,6,19
hích,3,19
blackberry,2,19
nguyễn_văn_thể,4,19
netease,1,19
chật_chội,6,19
biêt,11,19
giao_tranh,2,19
hướng_nghiệp,3,19
trầm_cảm,5,19
tự_ti,5,19
triệutháng,3,19
remove,1,19
brighton,1,19
dụ,7,19
danh_giá,10,19
mạch_nha,2,19
hoàng_liệt,3,19
điển_hình_như,8,19
yên_tử,3,19
mướt,10,19
ngập_tràn,7,19
cậy,8,19
lặp_đi,7,19
lop,1,19
chúa_trời,3,19
mall,4,19
lõm,7,19
cover,6,19
mỏng_manh,6,19
hiêu,9,19
engine,2,19
fashion,4,19
ngoại_thương,7,19
kĩ_càng,5,19
pvckbc,1,19
dịch_thuật,1,19
kèn,7,19
vỹ,4,19
sên,2,19
cốp,3,19
truyện_tranh,6,19
tích_trữ,6,19
sugar,3,19
riềng,1,19
cám_ơn,7,19
holiday,3,19
brown,5,19
giằng_co,3,19
ðường,3,19
đồngusd,2,19
làm_thịt,4,19
tầm_mắt,7,19
cứu_chữa,4,19
lười_biếng,3,19
trứng_cá,6,19
vữa,4,19
tiền_tỷ,6,19
dna,7,19
bình_phục,6,19
tuệ,3,19
tương_ứng_tỷ,4,19
sâu_bọ,2,19
chắt,4,19
phái_mạnh,5,19
sơ_cấp,3,19
phụ_tùng,8,19
ròng_rọc,1,19
nhe,6,19
zombie,1,19
xuất_huyết,4,19
sinh_trưởng,6,19
as,4,19
bao_quát,9,19
giám_hiệu,2,19
đương_kim,2,19
fire,6,19
fat,4,19
trị_giá_tỷ,6,19
cf,6,19
ngoai,7,19
fast,4,19
thiện_nguyện,4,19
mai_sơn,2,19
hot_nhất,6,19
clear,3,19
hoa_lá,7,19
hiểm_nghèo,5,19
blogger,5,19
terry,3,19
highlight,3,19
đường_hoàng,5,19
phấn_khởi,10,19
khám_nghiệm,3,19
hải_yến,5,18
phật_giáo,5,18
moriitalia,1,18
tình_thương,5,18
giác_quan,8,18
trộm_cắp,6,18
lão_hóa_da,3,18
nguyễn_hữu_quang,1,18
chuẩn_xác,8,18
professional,1,18
sơ_bộ,9,18
coastal,1,18
ventus,1,18
forbes,5,18
quốc_tịch,7,18
unesco,2,18
nam_châm,7,18
gọi_là,10,18
độngcơ,1,18
ipod,2,18
cđmv,1,18
pastel,4,18
việtnam,2,18
tàm_xá,3,18
làm_khách,4,18
kkg,1,18
lầnphút,2,18
magiê,5,18
nghịch,4,18
andrea,3,18
chât_liêu,4,18
phó_bí_thư,3,18
thám,6,18
lồi,6,18
lên_đồng,5,18
bền_cơ_khí,2,18
empires,1,18
vichy,2,18
ngây_thơ,5,18
chuyển_khoản,6,18
bán_đảo,6,18
phê_chuẩn,6,18
cảm_từ,2,18
sac,3,18
murray,3,18
chúngtôi,1,18
đồng_phạm,2,18
tổng_thu,5,18
bình_ổn,5,18
stereo,1,18
đa_cấp,3,18
liêu,6,18
đội_trưởng,7,18
lee,7,18
viet,6,18
tạm_biệt,6,18
danang,3,18
hotel,4,18
fox,4,18
đơn_giá,5,18
panworld,1,18
tụ_họp,6,18
melody,3,18
trần_đại,3,18
chần_chừ,7,18
tuỳ,8,18
quan_ngại,7,18
buồn_cười,3,18
ống_xả,2,18
inter,1,18
đột_nhập,5,18
tồn_đọng,4,18
sinh_vật,4,18
athsr,1,18
cá_viên,3,18
uông,3,18
thất_thường,7,18
crv,2,18
đồng_nhất,6,18
nguyễn_mạnh,6,18
chinh_chiến,3,18
vệ_sinh_sản_phẩm,2,18
moi,9,18
im_lặng,10,18
hạc,3,18
da_cổ,1,18
nitơ,2,18
điểm_cao,6,18
phá_hoại,5,18
chí_minh,8,18
munich,3,18
dễ_thở,3,18
cổ_kính,5,18
tố_tụng,5,18
rào,6,18
tang_vật,3,18
phạt_đền,1,18
hết_nước,3,18
tuột,6,18
trình_tự,6,18
lb,3,18
trở_thành_tâm_điểm,6,18
khôn_ngoan,9,18
nhà_phân,3,18
động_thổ,3,18
ngập_lụt,5,18
pkðkkv,1,18
hoang_dã,8,18
cảm_nc,2,18
hublot,1,18
mod,3,18
lash,2,18
vĩnh_hưng,5,18
made,7,18
huê,4,18
chao,5,18
tc,8,18
tiến_công,2,18
trung_hạn,4,18
mỹ_quan,6,18
lác,2,18
nhang,3,18
khóe,5,18
thư_viện,6,18
sấu,5,18
thăm_dò,8,18
lấn_át,9,18
hành_hung,4,18
cảm_tải,2,18
cacbonat,2,18
xoa_dịu,9,18
đời_thường,8,18
chiêc,5,18
lê_quang,7,18
chê_bai,7,18
sơn_trà,6,18
khởi_xướng,8,18
bùng,11,18
hoắc_hương,1,18
tăng_cường_độ,7,18
mong_ước,6,18
lipstick,1,18
truy_cứu,3,18
thanh_thư,1,18
mbs,3,18
mẫn,8,18
