Token,Num_Labels,Num_Occurrences
tương_phản,4,27
phá_thai,2,27
hổ_phách,3,27
mica,3,27
trong_trẻo,8,27
stainless,2,27
trễ,9,27
mẫn,7,27
thủng,7,27
reading,2,27
tỷ_số,3,27
bề_ngoài,6,27
công_phu,9,27
mồi,7,27
tinh_trùng,2,27
máy_giặt,3,27
quán_triệt,6,27
kịch_bản,8,27
kéo_theo,9,27
cách_điệu,6,27
thắm,7,27
motor,3,27
cố_vấn,7,27
thụ_hưởng,4,27
bông_chăn,1,27
ghi_điểm,9,27
bảo_lãnh,6,27
chổi,4,27
huyết,4,27
hunter,2,27
nạn,8,27
thể_tích,9,27
linh_động,10,27
fuhlen,1,27
điện_từ,4,27
nữ_sinh,6,27
đoàn_viên,8,27
chiêu_mộ,2,27
liu,4,27
bosch,3,27
sn,8,27
bất_ổn,6,27
mầm,6,27
tương_xứng,9,27
tinh_hoa,8,27
thành_thị,11,27
rào_cản,9,27
từ_triệu_triệu,3,27
mê_tín,2,27
di_dời,8,27
đám_cưới,8,27
chống_chọi,6,27
đại_chúng,9,27
piano,3,27
thẹo,1,27
hội_chẩn,1,27
hải_dương,9,27
thiệu,4,27
sủi,7,27
lịch_lãm,7,27
chi_phối,10,27
phuy,3,27
tulen,1,26
linh_chi,3,26
trơn_tru,5,26
bọn,6,26
che_phủ,3,26
thị,11,26
thăng_long,5,26
agribank,2,26
stereo,1,26
ipu,1,26
dual,6,26
đỉnh_cao,7,26
tiễn,3,26
brg,1,26
cởi_mở,6,26
hâm,5,26
tái_định_cư,3,26
đề_cao,8,26
đơn_giản_hóa,8,26
bôi_trơn,4,26
calo,4,26
nghịch_ngợm,5,26
nsx,3,26
rau_sống,3,26
liệt_kê,6,26
trăng,8,26
cầu_nối,10,26
nốt,10,26
village,2,26
kaki,3,26
nhà_báo,6,26
giết,6,26
nước_thải,4,26
output,1,26
sản_xuất_hiện_đại,5,26
chất_hóa,5,26
vao,8,26
ươm,4,26
súp_lơ,2,26
ngày_mai,9,26
viva,3,26
mệnh_danh,11,26
milk,3,26
rtk,1,26
chíp,2,26
tăng_tốc,8,26
messi,2,26
vọt,9,26
hủy,8,26
nest,2,26
sáng_sủa,6,26
cuống,5,26
cánh_quạt,3,26
dọa_sảy,1,26
rpg,1,26
nghê,7,26
offline,4,26
đường_cao_tốc,7,26
bí_mật,10,26
bỡ_ngỡ,6,26
hi_vọng,8,26
hà_giang,7,26
rau_muống,5,26
giáng_sinh,7,26
hb,2,26
noi,8,26
bánh_hỏi,1,26
vu,8,26
fc,5,26
xilanh,3,26
sút,3,26
khoẻ_mạnh,4,26
sổ_đỏ,3,26
phong_cảnh,7,26
xxmm,4,26
thủ_đoạn,7,26
style,6,26
cao_thủ,3,26
đồnglượng,2,26
công_ty_mẹ,5,26
chồng_chéo,6,26
binh,5,26
bao_trùm,11,26
tơ,7,26
ninja,4,26
acb,3,26
ttamptt,1,26
capo,2,26
anime,1,26
psg,1,26
dế,5,26
sgl,1,26
nữ_hoàng,9,26
ròng,4,26
rắn,9,26
táo_bạo,8,26
phụ_gia,5,26
phát_động,7,26
xuất_hiện_tại,7,26
attp,1,26
ðiều,4,26
giám,6,26
cục_bộ,10,26
na,11,26
tom,8,26
bừng,7,26
quảng_bình,5,26
xác_suất,4,26
dây_rốn,1,26
quất,8,26
thích_ứng,7,26
pu,6,26
dân_tộc_thiểu_số,5,26
hành_hoa,2,26
rs,3,26
california,4,26
co_ltd,3,25
đà_lạt,6,25
nude,2,25
ngưỡng_mộ,7,25
rắc_rối,10,25
nhcsxh,1,25
giá_lạnh,5,25
virút,3,25
hợp_xướng,1,25
chiến_binh,4,25
trường_chinh,3,25
ehmmdv,1,25
gội,2,25
kiệt,8,25
cúi,5,25
trán,4,25
ehkmdv,1,25
eggs,1,25
điệu_đà,3,25
bản_vẽ,3,25
ưu,10,25
sa_tế,3,25
vít,4,25
bầu_ăn,1,25
bồn_tắm,6,25
madrid,2,25
hơp,10,25
trang_sức,6,25
thảo_mộc,4,25
sinh_dục,4,25
om,5,25
nhà_chung_cư,5,25
vắc,1,25
harry,3,25
sôi_nổi,8,25
call,5,25
lò_xo,3,25
cx,2,25
ford,4,25
khang,8,25
sân_nhà,6,25
thân_thiết,10,25
nè,1,25
vingroup,3,25
trở_ngại,10,25
bài_tập,4,25
alo,2,25
xi,8,25
nguyễn_huệ,4,25
sụt,7,25
hạn_mức,2,25
usdm,1,25
ngài,4,25
năm_tuổi,8,25
ermmdv,1,25
bán_chạy,10,25
eii,1,25
dưng,9,25
tranh_luận,7,25
nhíp,2,25
thưc,10,25
cu,7,25
lip,1,25
vinh_danh,8,25
họp_mặt,5,25
cấp_tính,3,25
hợp_chất,6,25
dưa_leo,5,25
ngoại_trừ,8,25
thời_lượng,8,25
đại_hội_đồng,5,25
phản,8,25
váy_áo,3,25
pacific,5,25
nguyện_vọng,10,25
ehmmda,1,25
nới,9,25
rocher,1,25
tây_thạnh,1,25
trạng,6,25
dũng_cảm,7,25
khuyến_nghị,7,25
tía_tô,3,25
vr,4,25
nước_ngọt,8,25
ls,3,25
đường_dây_nóng,5,25
edition,5,25
day,6,25
giải_độc,4,25
hong,10,25
trị_giá_triệu,6,25
ngả,8,25
cốm,4,25
công_ty_chứng_khoán,4,25
palmers,1,25
chẻ,5,25
barielle,1,25
múi,5,25
nghị_viện,1,25
pay,2,25
từ_tỷ,4,25
tú,10,25
plantronics,1,25
nestle,1,25
võng,5,25
mui,5,25
chủ_chốt,8,25
ifc,3,25
chải,7,25
bán_kính,7,25
rd,5,25
nhtm,1,25
chat,8,25
mạnh_dạn,8,25
rườm_rà,8,25
đường_huyết,4,25
giáo_khoa,1,25
lớn_mạnh,9,25
aloe,1,25
bit,4,25
trích,9,25
ðây,5,25
access,2,25
chín_tới,3,25
ermmda,1,25
công_năng,6,25
giam,10,25
môtô,3,25
màu_da,2,25
đáp,10,25
lặp,8,24
màng_cứng,1,24
nguyễn_hoàng,6,24
mép,5,24
bbg,1,24
nắng_nóng,7,24
early,1,24
sprovn,1,24
cá_biệt,6,24
toa,4,24
ngoại_thất,5,24
nylon,5,24
ráp,5,24
cống_hiến,9,24
dị_đoan,1,24
chiếm_thị_phần,8,24
thụ_động,6,24
nhà_hát,5,24
chân_dung,5,24
hiện_trường,9,24
loạn,9,24
tiêu_âm,1,24
đàn_hương,1,24
tâm_điểm,4,24
nhái,8,24
ám_ảnh,8,24
gia_hạn,8,24
nam_định,8,24
grand,8,24
bất_hợp_lý,6,24
nestlé,1,24
tật,7,24
lửng,4,24
cushion,1,24
hộ_khẩu,6,24
lấu,2,24
chibi,2,24
từ_bỏ,8,24
royal,6,24
bộ_mặt,6,24
zombie,1,24
dân_phố,4,24
thắng_lợi,8,24
ðại,1,24
hệ_lụy,10,24
quan_vũ,1,24
tam_giác,9,24
bùi,4,24
tiền_đề,8,24
nghẽn,5,24
toilet,4,24
lưu_chất,1,24
nguyen,3,24
nĩa,2,24
nam_tính,6,24
thoáng_đãng,8,24
đăng_kí,6,24
anh_đào,6,24
cpu,3,24
coliving,1,24
fast,4,24
hơn_triệu,6,24
hẹn_hò,4,24
đậu_phụ,4,24
denim,2,24
tiền_liệt,1,24
cổ_tức,4,24
biêt,10,24
gian_hàng,8,24
gon,3,24
giup,8,24
lôi_kéo,7,24
chật,7,24
trsim,1,24
nông_sản,5,24
đa_dụng,5,24
chóng,7,24
ứng_phó,7,24
hà_tĩnh,8,24
xung,8,24
đắc_lực,10,24
tiệc_tùng,6,24
khải,5,24
mướp,3,24
hay_ho,6,24
kingdoms,1,24
rạp,6,24
chạy_điện,3,24
vy,3,24
aria,1,24
thiếu_niên,4,24
pccc,4,24
explorer,2,24
tâm_linh,6,24
carbohydrate,3,24
xứ_sở,11,24
sắc_độ,2,24
đậu_đen,2,24
eff,1,24
netease,1,24
bán_buôn,5,24
nabv,1,24
triệu_hồi,2,24
bắt_cóc,3,24
điệp,4,24
damge,1,24
xếp_hàng,9,24
rau_cần,3,24
qđttg,5,24
ptân,4,24
napoli,3,24
nhấc,6,24
tầm_cỡ,6,24
drh,1,24
ki,7,24
rặn,1,24
đắc_địa,6,24
riceway,1,24
tàn_nhang,2,24
li_ti,6,24
phan,7,24
lệ,7,24
hốc,4,24
phụ_sản,2,24
hài_hoà,8,24
nginx,1,24
khai_mạc,5,24
thay_mặt,9,24
drinks,1,24
chi_bộ,2,24
pve,2,24
dtr,1,24
khan_hiếm,7,24
thuật,7,24
đền_bù,4,24
romance,2,24
mời_gọi,10,24
liên_tưởng,8,24
zadez,1,24
harman,1,23
direct,2,23
oxit,1,23
tân_hưng,2,23
hồ_sơ_sinh,1,23
bât,9,23
timer,3,23
kim_đồng_hồ,5,23
bánh_tráng,2,23
bẻ,9,23
khỏe_khoắn,8,23
không_lưu,3,23
hoa_đăng,1,23
kich,5,23
thất_thoát,9,23
cii,3,23
minh_chứng,11,23
vững_mạnh,5,23
muôn,10,23
kong,7,23
đùn,2,23
miệt_mài,5,23
quận_huyện,7,23
sanlysanlitrung,1,23
bì,8,23
kim_long,2,23
cư_trú,7,23
nion,1,23
sờ,4,23
cá_độ,2,23
chúngtôi,1,23
tóm,9,23
họp_báo,9,23
shophouse,1,23
ql,2,23
nảy_sinh,7,23
quốcchina,1,23
liên_thông,6,23
ám,8,23
sơ_cấp,3,23
sơ_chế,4,23
vệ_sinh_sản_phẩm,2,23
đối_phó,8,23
trầu_không,1,23
nguyễn_quốc,6,23
dân_dã,5,23
suy_dinh_dưỡng,4,23
đun_nấu,3,23
asia,6,23
dạy_học,4,23
bb,3,23
show,5,23
thù_địch,2,23
tụt,8,23
nhượng,2,23
khó_lòng,8,23
xbox,2,23
bàng,3,23
bận,6,23
hợp_lí,8,23
xuống_cấp,8,23
thụt,2,23
hủ,5,23
tri,7,23
mãn,11,23
nơ,6,23
puma,1,23
volume,2,23
sotate,1,23
lưu_niệm,8,23
tam_bình,1,23
nghệ_nhân,4,23
đắt_đỏ,8,23
đốm,6,23
cộng_hưởng,11,23
xế,6,23
lý_thuyết,6,23
phật,6,23
công_nhân_viên,6,23
tử_tuất,1,23
kịch_tính,3,23
trung_lưu,3,23
hồi_sức,2,23
kiểm_điểm,5,23
hiêu,8,23
phản_biện,5,23
siro,3,23
eb,2,23
ghẹ,2,23
barrier,2,23
nghiêm_minh,7,23
bill,5,23
ăn_hàng,3,23
monster,4,23
từ_ngữ,2,23
huyền_trang,1,23
sởi,3,23
giơ,6,23
tấy,5,23
porsche,1,23
rít,4,23
ra_công_ty,5,23
khế,4,23
cap,5,23
nhắn_tin,10,23
bánh_quy,4,23
nhuận,9,23
pgs,5,23
ca_khúc,7,23
tiến_công,2,23
ehkmda,1,23
kĩ_càng,5,23
pink,3,23
mất_mát,7,23
ôtô,10,23
alcorest,1,23
aa,5,23
cún,3,23
serum,1,23
marzocchi,1,23
cp,6,23
mátxa,2,23
căn_bản,11,23
giật_mình,5,23
chữ_thập,3,23
loại_trừ,9,23
handmade,6,23
lamcosme,1,23
mo,5,23
tn,3,23
showbiz,5,23
công_ty_con,6,23
anh_chàng,9,23
châu_lục,6,23
quảng_trường,5,23
bát_đĩa,5,23
tơi,9,23
os,2,23
dở,11,22
tĩnh,11,22
viber,2,22
astellkern,1,22
bài_tiết,3,22
lộn,7,22
chinh,6,22
kỳ_diệu,9,22
thua_kém,6,22
cập,9,22
cảo,4,22
cày_cuốc,3,22
quyện,5,22
nhơn,6,22
sắc_sảo,9,22
thỏa_đáng,8,22
vng,1,22
voan,3,22
bấc,2,22
môn_phái,1,22
danh_vọng,2,22
kẹt,8,22
sinh_đẻ,3,22
thế_trận,2,22
whitening,1,22
hư_hại,8,22
xoăn,1,22
tiêu_hoá,4,22
tuân,9,22
thanaka,1,22
hứng_khởi,8,22
caosu,2,22
nakroth,1,22
thâu_tóm,5,22
ngọc_huyền,2,22
phó_tướng,1,22
đóng_chai,7,22
gioăng,2,22
lạc_bộ,11,22
usbc,1,22
bánh_tét,2,22
quyết_toán,5,22
kcb,2,22
cao_cấp_bộ,1,22
rách,5,22
ar,3,22
cao_quý,5,22
xmax,1,22
động_mạch,5,22
remove,2,22
trộm_vía,1,22
pkðkkv,1,22
đụng,6,22
bảo_vật,2,22
chơi_đùa,5,22
trailer,1,22
an_ninh,10,22
đàn_anh,5,22
bưu_chính,4,22
engine,1,22
cảnh_cáo,4,22
violet,4,22
dungeon,1,22
trình_làng,6,22
chém,5,22
thu_hoạch,8,22
độngcơ,1,22
hdmi,1,22
tự_dưỡng,1,22
lo_sợ,9,22
lipstick,1,22
novaland,1,22
nội_đô,2,22
phụ_bản,1,22
hoen_gỉ,3,22
oc,4,22
vacvdc,2,22
dép,5,22
cư,10,22
maplestory,1,22
gia_cầm,4,22
quôc,6,22
alt,1,22
clash,1,22
mơi,9,22
tech,3,22
nói_lắp,1,22
disk,1,22
múa,8,22
kĩ_lưỡng,6,22
kitty,3,22
standard,6,22
logistics,5,22
vùng_biển,9,22
noel,5,22
gạch_men,3,22
râu,8,22
ho_gà,2,22
fat,4,22
bồn_cầu,5,22
bh,1,22
dị,6,22
quest,1,22
tít,6,22
rotk,1,22
sống_sót,3,22
cuộc_chơi,8,22
máy_khoan,3,22
danh_dự,9,22
giải_ngân,5,22
trút,7,22
sân_thượng,4,22
chua_cay,2,22
nghén,1,22
nháy,3,22
touch,5,22
tteokbokki,1,22
xương_sông,1,22
duyệt,9,22
hảo,3,22
xuất_viện,3,22
thực_thụ,4,22
tàm_xá,3,22
vội,5,22
tôn_vinh,10,22
hello,3,22
liverpool,1,22
ctcp,5,22
sai_số,3,22
phân_bố,8,22
ky,7,22
cao_bồi,1,22
thi_đua,4,22
cửa_khẩu,5,22
nexomon,1,22
nợ_đọng,4,22
tước,7,22
evolved,1,22
lôi,5,22
bpa,1,22
chánh,8,22
long_biên,5,22
tái_hiện,7,22
lành_tính,3,22
rau_thơm,2,22
nhãn_mác,4,22
chưng,6,22
đắc_di,1,22
soul,1,22
ðường,3,22
viện_trưởng,6,22
phone,4,22
kỉ_niệm,4,22
tí,4,22
technology,4,22
vào_vai,2,22
phân_bón,5,21
tận_tâm,7,21
chuyển_hướng,5,21
khiên,5,21
lên_men,4,21
nhài,1,21
hê,8,21
fire,5,21
chần_chừ,6,21
new_zealand,8,21
nam_châm,6,21
thứ_tự,7,21
dv,4,21
dang,10,21
thăn,2,21
bền_cơ_khí,2,21
cacbonat,2,21
hạch_toán,8,21
trầm_lắng,5,21
giảm_xóc,1,21
bản_lề,6,21
hình_thể,4,21
vón,4,21
sải,2,21
bayern,2,21
nội_tiết,3,21
chât_liêu,4,21
quay_phim,5,21
môn_học,2,21
chẳng_thể,7,21
tam_cá,1,21
dẫn_nhiệt,3,21
lumen,2,21
lithium,3,21
thanh_thoát,6,21
đơn_thân,1,21
thanakha,1,21
du_nhập,9,21
npp,1,21
vốn_hóa,4,21
bbq,3,21
barca,1,21
con_một,2,21
hợp_lệ,5,21
pid,2,21
dắt,9,21
irắc,1,21
da_mềm,3,21
directional,1,21
thời_cơ,7,21
dawn,2,21
xẻ,4,21
moriitalia,1,21
giao_tranh,2,21
ôi,6,21
thể_dục,9,21
sac,3,21
ải,2,21
lãnh,3,21
trùm,9,21
bái,7,21
thớt,3,21
gặp_mặt,9,21
nam_đây,11,21
trí_thức,4,21
vòm,7,21
phế_liệu,3,21
boxing,2,21
đánh_bóng,4,21
lông_mày,3,21
giao_thương,7,21
buôn_lậu,3,21
lacquer,2,21
cảm_từ,2,21
lop,1,21
paraben,1,21
hoắc_hương,1,21
nước_khoáng,8,21
bình_thủy,2,21
đồng_tình,7,21
cảm_tải,2,21
dầm,4,21
magie,5,21
quyển,7,21
app,4,21
kon,4,21
premier,3,21
vera,2,21
bất_hợp_pháp,4,21
lâu_phai,2,21
cr,5,21
giúp_sức,4,21
dich,6,21
yêu_quý,5,21
hưng_thịnh,3,21
hành_lý,5,21
sóc,7,21
sưa,7,21
lđtbxh,1,21
hết_mình,9,21
trứng_cá,7,21
thạc_sĩ,4,21
imama,1,21
kiềm_chế,5,21
thỏa_thích,7,21
capital,4,21
mau_chóng,7,21
liên_minh,6,21
lý_luận,6,21
trầm_trọng,10,21
chinh_chiến,3,21
nạc,3,21
nhỏ_bé,8,21
safely,1,21
thiếc,4,21
có_ích,6,21
trừ_sâu,7,21
giải_trình,8,21
kẹo_cay,1,21
cổ_vũ,7,21
viêc,10,21
storage,1,21
dược_liệu,5,21
toyota,4,21
hose,5,21
pháp_sư,2,21
thành_trì,2,21
uy_vũ,1,21
hàng_xóm,6,21
thanh_lý,7,21
taka,1,21
hột,4,21
né,5,21
ducati,1,21
bụng_dưới,1,21
nhộn_nhịp,6,21
vương_đình,2,21
lànhà,1,21
sâm,4,21
thua_lỗ,6,21
cao_trình_độ,6,21
face,5,21
phú_yên,5,21
trơ,11,21
hình_học,5,21
tưa,2,21
lê_quang,4,21
cáp_quang,1,21
gd,5,21
cảm_nc,2,21
sáng_chế,5,21
mủ,7,21
lan_truyền,11,21
mẫu_giáo,5,21
ubkt,1,21
bể_bơi,3,21
input,1,20
vita,1,20
eu,7,20
mu_online,1,20
sập,5,20
đạilý,1,20
gởi,5,20
gặt_hái,10,20
đàn_tranh,1,20
mod,2,20
barcelona,3,20
gỏi,3,20
omen,1,20
ngoại_nhập,6,20
truyền_thuyết,2,20
sức_mua,4,20
bỏ_hoang,5,20
đơn_điệu,8,20
cn,7,20
all,3,20
phụ_trợ,9,20
thucphamvietnamcomvn,1,20
tượng_trưng,9,20
báo_động,11,20
cocoa,3,20
kiểm,7,20
giả_tụy,1,20
linksản,2,20
ngoạn_mục,9,20
quỳ,6,20
hoàng_gia,9,20
tự_cường,1,20
adayroi,2,20
lloris,1,20
sẫm,5,20
kat,2,20
monokini,1,20
chúa,8,20
lorganic,1,20
made,6,20
mong_chờ,7,20
liên_bang,6,20
ghê_gớm,5,20
tép,3,20
thư_pháp,3,20
tuyên_dương,3,20
sms,5,20
nha_trang,4,20
axit_folic,2,20
phôi,8,20
ysl,1,20
lạ_miệng,2,20
lanca,1,20
tanker,1,20
ức,6,20
cẩm,4,20
đông_đúc,9,20
vật_thể,7,20
ngũ_hành,4,20
bừa_bãi,6,20
xà_lách,3,20
tích_trữ,4,20
sát_thủ,3,20
mặt_phẳng,4,20
usa,5,20
compact,4,20
dhc,1,20
cao_gót,4,20
bứt_phá,7,20
cao_điểm,8,20
chuyên_trách,5,20
knst,1,20
riêng_lẻ,7,20
đep,8,20
kiêu,5,20
khóe,5,20
trũng,2,20
tuệ,3,20
kèo,5,20
chói,9,20
tiếp_thị,8,20
tạo_lập,7,20
xri,1,20
oxi,5,20
seoul,5,20
màng_kính,1,20
sodium,4,20
hen_suyễn,4,20
cơm_hộp,1,20
oil,2,20
trí_nhớ,4,20
lag,1,20
tỉnh_ủy,2,20
bịp,1,20
nhà_phân,3,20
hợp_kích,1,20
midas,1,20
folate,3,20
clear,3,20
hôp,3,20
tập_tin,3,20
giai_điệu,7,20
lắng,8,20
cable,1,20
chăm_lo,6,20
gms,1,20
chk,1,20
banking,4,20
khoảng_tỉ,6,20
ban_ngành,7,20
ðoàn,1,20
châm,6,20
relief,3,20
thô_ráp,5,20
số_đo,5,20
hpl,2,20
liêu,4,20
thiên_tài,3,20
tận_tay,7,20
hình_tròn,8,20
hiện_thực_hóa,6,20
john,6,20
gìn_giữ,5,20
citiesto,1,20
chui,9,20
tổng_thu,6,20
eidolon,1,20
tượng_đài,4,20
sậm,6,20
đại_lộ,2,20
nhào,2,20
trân,6,20
bst,2,20
gã,6,20
grande,2,20
thiệt_thòi,7,20
audiotechnica,1,20
cô_dâu,5,20
toàn_thể,6,20
thu_giữ,5,20
tiến_triển,6,20
matic,1,20
thời_sự,5,20
đơn_sắc,4,20
chủ_quyền,5,20
pie,1,20
cọng,4,20
samsonite,1,20
bình_liêu,1,20
thống_trị,7,20
rashford,1,20
địa_lý,9,20
zealand,5,20
liên_đoàn,7,20
dự_tính,9,20
kgs,2,20
vichy,2,20
tắt_bếp,3,20
khánh_thành,5,20
huấn_luyện_viên,6,20
uông,4,20
pô,2,20
hiện_trạng,7,20
dày_đặc,8,20
nhỏ_nhắn,5,20
bùn,6,20
kbd,1,20
buồn_bã,5,20
búp_bê,4,20
lucky,2,20
toner,2,20
bakery,1,20
thoai,5,20
bầu_trời,7,20
nghiêp,5,19
vô_hình,7,19
lâp,7,19
tài_ba,7,19
ohui,1,19
hoàn_trả,4,19
xoáy,9,19
đường_dây,6,19
hyaluronic,1,19
rát,4,19
nghiêm_khắc,4,19
đồngusd,2,19
sên,2,19
trở_thành_công_ty,4,19
thiếu_hụt,9,19
poly,3,19
aqua,3,19
pt,4,19
dạy_dỗ,3,19
chậm_trễ,10,19
startup,3,19
dọn_dẹp,5,19
vii,6,19
terry,3,19
xăm,5,19
pastel,4,19
cáo_trạng,3,19
giải_nhiệt,6,19
vỉa_hè,7,19
qla,1,19
cgv,3,19
unclebills,1,19
vớ,3,19
lên_triệu,4,19
dịch_thuật,1,19
đồng_thuận,7,19
thươc,2,19
lân,8,19
nguyễn_ngọc,6,19
cup,6,19
roma,2,19
lưc,4,19
mỹ_quan,5,19
somen,1,19
pham,5,19
phúc_lợi,5,19
ty,7,19
ngon_ngọt,5,19
david,5,19
rùa,2,19
cán_cân,4,19
trà_xanh,2,19
háo_hức,7,19
chứng_từ,7,19
mùng,5,19
an_giang,5,19
tiến_hóa,4,19
modern,1,19
phần_cứng,8,19
khẩu_hiệu,7,19
dead,2,19
hong_kong,6,19
đồng_nhất,6,19
phá_sản,5,19
lì,4,19
thường_ngày,9,19
line,4,19
sjc,2,19
essence,2,19
hoạch_định,5,19
instagram,3,19
hình_mẫu,9,19
reset,3,19
ăn_liền,4,19
tthc,3,19
chúng_vẻ,1,19
thaibev,1,19
lư,4,19
beurer,1,19
thoang_thoảng,5,19
mâm_xôi,3,19
cảnh_giác,8,19
xử,8,19
khủng_bố,6,19
watts,1,19
đinh_tiên,3,19
nct,2,19
rịa,5,19
cốc_chén,1,19
hiện_giờ,7,19
fleetwood,1,19
rohs,3,19
công_đoàn,7,19
nam_nữ,9,19
định_dạng,3,19
quảng_tây,3,19
elle,2,19
mỏng_manh,6,19
eoslift,1,19
remote,4,19
chi_cục,5,19
hồi_hộp,5,19
pielor,1,19
vision,3,19
sắn,5,19
nhàn,4,19
tổn_thất,7,19
ròng_rọc,1,19
dại,9,19
highlight,2,19
care,3,19
bánh_xèo,2,19
chữ_ký,5,19
tạo_vẻ,4,19
da_dẻ,4,19
dậy_mùi,3,19
rôbốt,2,19
telecom,1,19
xót,2,19
biểu_dương,7,19
viện_trợ,5,19
thanh_mát,3,19
hướng_nghiệp,3,19
bón,2,19
lưu_tâm,9,19
nguyễn_đức,7,19
tum,6,19
đhcđ,2,19
gree,1,19
lo_âu,6,19
bellapierre,1,19
tả,7,19
sách_vở,3,19
bổ_ích,8,19
trực_quan,7,19
lipid,5,19
bù_đắp,8,19
đậu_hũ,2,19
glycerin,1,19
lây_truyền,5,19
hạt_giống,5,19
fenda,1,19
buffet,3,19
cầu_trục,2,19
ngoan_ngoãn,3,19
biến_tấu,4,19
khuynh_diệp,3,19
soát,8,19
con_cháu,8,19
polypropylene,1,19
da_màu,6,19
gò_má,2,19
thơi,8,19
điển_hình_như,7,19
kyo,1,19
hòa_hợp,7,19
tập_huấn,6,19
thương_binh,4,19
thạch_cao,2,19
dove,2,19
tưởng_chừng,7,19
tạm_ứng,3,19
qtân,2,19
quần_thể_thao,2,19
việtnam,2,19
galaxy,4,19
kế_thừa,9,19
kiều_hối,4,19
miêng,4,19
hạt_nhân,5,19
vô_sinh,1,19
powerline,1,19
vật_nuôi,5,18
bão_hòa,8,18
củ_hành,3,18
chân_mày,1,18
thới,2,18
ipod,2,18
giao_nhận,6,18
am,4,18
fazer,1,18
kkg,1,18
êm_dịu,5,18
năm_đạt,5,18
nhỡ,3,18
sở_hữu_cổ_phần,5,18
format,1,18
thành_thạo,5,18
el,4,18
ùn_tắc,3,18
xoa_dịu,8,18
lưu_chât,1,18
đất_sét,4,18
rights,1,18
rms,1,18
phạm_ngọc,4,18
as,4,18
tang,7,18
quyên,5,18
wwwhethongtuoivn,1,18
lớn_lao,8,18
ăn_mặc,5,18
defiance,1,18
đoàn_thể,4,18
hublot,1,18
athsr,1,18
thị_giác,8,18
nao,7,18
nước_lèo,3,18
chúa_trời,2,18
insulin,3,18
panworld,1,18
tên_lửa,7,18
đại_dương,9,18
thừa_hưởng,8,18
phát_ban,5,18
tinh_túy,3,18
copyright,1,18
phầm,5,18
tụ_họp,6,18
tăng_cường_độ,7,18
đôla,4,18
tiêp,6,18
con_trẻ,4,18
đa_cấp,3,18
gồ_ghề,3,18
cf,5,18
mb,5,18
cực_đoan,6,18
nửa_đêm,4,18
melody,3,18
ksnk,1,18
hoàng_tử,4,18
nguy_kịch,1,18
cảm_giác_thư,4,18
lầntuần,2,18
radio,4,18
hình_tượng,7,18
nở_rộ,6,18
thanks,3,18
airi,1,18
nghịch,2,18
lên_vẻ,5,18
yankee,1,18
xmm,3,18
yếm,3,18
violon,1,18
thân_thuộc,7,18
vành,4,18
yên_tử,2,18
mít,3,18
bí_ngô,1,18
hot_nhất,6,18
hữu_dụng,6,18
nitơ,2,18
jones,3,18
sáng_suốt,4,18
mfi,1,18
cầm_cố,1,18
đèn_pin,2,18
bé_nhỏ,4,18
nguyên_bản,7,18
anod,1,18
khuyết_tật,5,18
karaoke,4,18
propylene,2,18
phượng,6,18
đồ_hoạ,1,18
tản,7,18
polymer,3,18
giá_triệu,4,18
đặt_cược,2,18
thủy_nguyên,2,18
chốn,5,18
hạ_gục,3,18
fox,4,18
thần_thái,3,18
xe_đạp,9,18
ic,3,18
tìm_tòi,5,18
microsoft,5,18
lạ_lẫm,4,18
hi,7,18
hôn_nhân,7,18
nguyễn_thành,3,18
tham_chiếu,4,18
ei,1,18
đèn_chùm,3,18
lấn_át,10,18
lệ_phí,6,18
bùi_sỹ,1,18
khò_khè,1,18
mhg,1,18
định_nghĩa,8,18
media,5,18
cuốc,2,18
kỷ_cương,4,18
mong_ước,5,18
báo_hiệu,7,18
áp_đặt,5,18
chuyênnghiệp,2,18
goldmark,1,18
thức_giấc,2,18
du,5,18
gửi_gắm,8,18
vừng,3,18
riềng,2,18
dsd,1,18
di_truyền,4,18
cầu_kì,6,18
thất_thường,6,18
lb,3,18
tham_vấn,4,18
tướng_sĩ,1,18
phễu,2,18
siêu_mẫu,3,18
chứa_đựng,9,18
nhân_văn,8,18
empires,1,18
hung,6,18
mượn,7,18
đôc,6,18
dht,1,18
spring,3,18
hoa_lá,6,18
cao_độ,8,18
mành,3,18
old,4,18
ventus,1,18
nứt_nẻ,2,18
nổi_tiếng_thế_giới,4,18
bán_buôn_bán_lẻ,2,18
lukaku,1,18
headphone,1,18
nexon,1,18
cover,5,18
vui_tươi,9,18
gffzff,1,18
yqt,1,18
cọc,5,18
tự_lập,2,18
quảng_trị,6,18
cua_đồng,2,18
khốc_liệt,6,18
asus,2,18
định_lượng,8,18
check,3,18
phép_thuật,1,18
siêu_việt,3,18
sẩy_thai,1,18
tẩy_xóa,4,18
gô,5,18
pháttriển,2,18
ẩn_chứa,8,18
hye,1,18
digital,3,18
lì_xì,3,18
reserved,1,18
đại_đồng,2,18
mbps,2,18
phái_mạnh,6,18
magiê,5,18
vực,7,18
xuât,6,18
nước_màu,7,18
giac,5,18
khê,5,18
thể_lực,7,18
hdf,1,18
vẫy,4,18
thoáng_khí,5,18
khép,7,18
quí,6,18
gõ,8,18
howindows,1,18
ltd,7,18
xoa_bóp,4,18
truy_thu,4,18
vndusd,1,18
hạn_hẹp,10,18
sổ_tay,4,18
